gene_name,Kruskal-Wallis H,KW p_value,ANOVA F,F p_value,On ratio
IFNG,114.47212358660434,4.5762246267330975e-21,15.51572823731311,1.694642616898097e-19,0.6818181818181818
IL2RA,115.70852642755213,2.545514043144087e-21,15.511158211078865,1.7164539263736621e-19,0.6477272727272727
ASB2,102.95958280933927,1.0590452691614853e-18,15.367374222917089,2.5677718716993564e-19,0.20738636363636365
STMN1,102.48865858647721,1.3222693912590685e-18,15.2198574704168,3.8849668127570254e-19,0.1903409090909091
GNG8,92.6265546171642,1.360776791999083e-16,15.160079556174974,4.595843590275824e-19,0.16761363636363635
SRGN,144.08289860063982,3.354280419402483e-27,15.12070899644135,5.1340811882167835e-19,0.9914772727272727
NKG7,152.95520963123056,4.74017534315065e-29,15.024251647375966,6.736161343793718e-19,0.9914772727272727
S1PR1,87.28950879242383,1.648720355594052e-15,14.85639753573382,1.0815466243467522e-18,0.13352272727272727
SH3BGRL3,97.54790785003512,1.3524734192818142e-17,14.727582606227541,1.5566030300681394e-18,1.0
FCGR3A,97.15254109116555,1.628549472415203e-17,14.667362112665879,1.845870663003325e-18,0.23011363636363635
CCL23,98.70419352646545,7.853776134280245e-18,14.23744189331454,6.258313596427781e-18,0.14204545454545456
LTB,116.69137764921071,1.596538907219929e-21,14.178012501683751,7.413175037868873e-18,0.9886363636363636
AC092580.4,102.6144336424726,1.2461617991612465e-18,14.048874152078575,1.0715858998952502e-17,0.9914772727272727
EOMES,96.85296913416875,1.8746192273322962e-17,14.048154859239334,1.0737893759499947e-17,0.32954545454545453
SRRT,88.09947286493237,1.1298454539900352e-15,13.894650142366647,1.6653549608140046e-17,0.22443181818181818
TMSB10,150.9316064294169,1.2534104718665976e-28,13.526952298184625,4.7825670413118816e-17,0.9943181818181818
EPAS1,86.24896156596277,2.6781956471224685e-15,13.30418818087436,9.08538397817487e-17,0.20738636363636365
CCR2,101.7853431152345,1.8418327139410085e-18,13.22684531481899,1.1357881307295096e-16,0.19602272727272727
CLDND1,98.42290336723903,8.964343484485792e-18,13.207389003327659,1.201442370471287e-16,0.9176136363636364
IFI44L,87.0360978719368,1.8555614415672353e-15,13.16815212011264,1.345675668822688e-16,0.1278409090909091
NPTN,80.7026279731609,3.529695460201853e-14,13.130886310860285,1.4987475977686984e-16,0.4943181818181818
AOAH,90.19835277845446,4.238637816708233e-16,12.959666860260178,2.460367390747524e-16,0.2215909090909091
CD300A,90.94558249498158,2.988644067661666e-16,12.88694765415487,3.037933311803346e-16,0.08806818181818182
RDH10,99.52237917675458,5.344979596059698e-18,12.701731960996183,5.202713293301452e-16,0.7244318181818182
FTLP3,79.72831219623643,5.5447959170759635e-14,12.654001976530166,5.977714704336558e-16,0.96875
KLRG1,84.22449600344186,6.874562474952263e-15,12.610749859508045,6.77978354491582e-16,0.05397727272727273
PDE7B,75.24285252660826,4.4100497384502623e-13,12.607894873571476,6.836381525316049e-16,0.15056818181818182
CD9,83.51560379575673,9.559497808068781e-15,12.597296583145312,7.050667960452441e-16,0.1846590909090909
S100A4,110.26225873277342,3.363047932049857e-20,12.530928942371041,8.554805555497866e-16,0.9318181818181818
GZMA,107.55525489870352,1.2099594729692844e-19,12.292118858330198,1.7179201160526594e-15,0.9090909090909091
PER3,76.67604875914887,2.2758797633854487e-13,12.059774692035196,3.392407990517082e-15,0.06534090909090909
APOBEC3C,82.65448205075106,1.426441448622511e-14,12.012951725137837,3.891954413862853e-15,1.0
LRRN3,79.67800997824966,5.675542630813685e-14,11.995998456696173,4.090512713660721e-15,0.5028409090909091
UBA52P5,74.70987320803134,5.638581093138151e-13,11.801195943452985,7.251510339423747e-15,0.14204545454545456
COTL1,80.17451558298106,4.508986740078932e-14,11.74287095385017,8.609881366419766e-15,0.4346590909090909
HLA-DMA,76.93142036219272,2.0226122832671084e-13,11.700019742965512,9.768279388746514e-15,0.5227272727272727
CD3G,72.23751746610938,1.759596202399844e-12,11.521434135920776,1.654287039613403e-14,0.9914772727272727
LPAR6,82.9005579242322,1.2723210527784651e-14,11.384789331644669,2.4775446392397055e-14,0.38920454545454547
RCBTB2,85.74902761419959,3.3807068457524836e-15,11.30878163614342,3.102579678109741e-14,0.17045454545454544
CD52,111.12274919658729,2.2378041768510432e-20,11.211218763063394,4.142551459826564e-14,0.96875
GIMAP7,75.6904672311878,3.587262886604923e-13,11.148881819467663,4.983834637549151e-14,0.7414772727272727
SKIL,73.08595768859553,1.1911340596705327e-12,11.034549007440212,6.998353822047302e-14,0.4744318181818182
PFN1P1,90.29683166291723,4.047915605230797e-16,11.002151300192649,7.705672569069642e-14,0.9943181818181818
MX1,90.10382160422654,4.4301480726251737e-16,10.988863616212695,8.016140836157996e-14,0.2755681818181818
CCDC50,68.87153814147797,8.24072965698105e-12,10.951770250902083,8.950942036054223e-14,0.07386363636363637
GZMB,88.06574858774512,1.1477700971068277e-15,10.947043448947435,9.077675027290119e-14,0.9971590909090909
CRIM1,76.6593621475372,2.2934895737838586e-13,10.856176966525032,1.1896540382748237e-13,0.6846590909090909
ID2,91.51714853818716,2.2873899866662384e-16,10.840348965162534,1.247072953736626e-13,0.9886363636363636
MT-CYB,82.26099982445753,1.7125152214031782e-14,10.833179737914746,1.2739884465142253e-13,1.0
MT-TE,103.03081768164378,1.0240693493431647e-18,10.828021382815429,1.29371462874036e-13,0.9971590909090909
C1orf21,65.60866841229786,3.6575111613953955e-11,10.761911585084516,1.5754222738830906e-13,0.07386363636363637
HLA-DRB6,72.45582722785554,1.5915773061486714e-12,10.747932046802662,1.6424716688511908e-13,0.1278409090909091
RGS1,75.72926733104183,3.523607372286034e-13,10.695846952356595,1.9185152472216756e-13,0.17329545454545456
HLA-DQB1,74.23021220462394,7.033410003924944e-13,10.392147010819421,4.755465146841617e-13,0.34375
HLA-DPA1,80.84697909188931,3.3011189847948244e-14,10.25200781643313,7.237375951164669e-13,0.3494318181818182
LAT2,79.06132582039326,7.551905028430836e-14,10.181771347861895,8.935193311110094e-13,0.16761363636363635
ISG20,86.01668581524078,2.9843528719345034e-15,10.180979353686515,8.956460122395686e-13,0.19602272727272727
XBP1,80.83593320799147,3.3180753568970964e-14,10.176320227414717,9.082600768032006e-13,0.6903409090909091
STEAP1,75.53452832266377,3.8548786826713866e-13,10.106616349826849,1.1197416005059901e-12,0.10227272727272728
CXCR3,67.46181913504321,1.570177644730195e-11,10.06024429382859,1.2871708955443866e-12,0.2727272727272727
NDFIP2,80.93553509959233,3.16826683124554e-14,10.024364843420178,1.4337815851564427e-12,0.7528409090909091
IFITM2,66.86180728016123,2.065170447870977e-11,9.92395598006579,1.9394784003405525e-12,0.48295454545454547
SIRPG,64.7753787533977,5.3456872831272707e-11,9.923903104354121,1.9397871488003293e-12,0.48579545454545453
NCR3,78.30314023894147,1.0726703986678228e-13,9.87555440197951,2.2437940199714147e-12,0.39204545454545453
LTA,81.00152848957208,3.0727452355350255e-14,9.86188048460133,2.3381452658284813e-12,0.26988636363636365
CD82,76.18599987934431,2.8538574286210757e-13,9.858803972112844,2.3599164228137732e-12,0.4090909090909091
SGK1,63.60490305489609,9.102740453133063e-11,9.843070471152046,2.474477936072705e-12,0.2528409090909091
STK17B,101.58109437597676,2.027858215571401e-18,9.836353446322896,2.5250720239051386e-12,0.9943181818181818
RP11-81H14.2,68.88282713373974,8.198255930095531e-12,9.792787108776853,2.879402710811369e-12,0.32670454545454547
PFN1,70.29842864251631,4.285976108000726e-12,9.744351319467789,3.332248477121319e-12,1.0
NCR1,72.33441447546603,1.6829415258856707e-12,9.675377629059412,4.103254004167543e-12,0.09375
MT-TI,64.19869691685668,6.949421766387031e-11,9.574605270137667,5.563061901613732e-12,0.22727272727272727
SIT1,66.50855881005738,2.426463376952998e-11,9.563319770186823,5.756073042581152e-12,0.5511363636363636
MT-CO2,76.46847777615167,2.5048712375720246e-13,9.537988699624057,6.2141290530478376e-12,1.0
PATL2,56.33474756316045,2.427556757251183e-09,9.437909366970347,8.411038830033675e-12,0.14772727272727273
MT-ND4L,68.14474763648636,1.1491541428692293e-11,9.419782395038958,8.88540168392242e-12,1.0
CTSL,84.9055118353662,5.007294652128444e-15,9.39977455358401,9.440220161071604e-12,0.07102272727272728
CTLA4,73.45979736594585,1.002867969413778e-12,9.333371160520064,1.154315796123826e-11,0.5539772727272727
ITM2A,76.22917585458936,2.7975319014948244e-13,9.320395220624487,1.2006028423903742e-11,0.7528409090909091
HLA-DRA,68.05540302748278,1.1970751972008854e-11,9.252858360296253,1.47335198607077e-11,0.32386363636363635
VAMP5,56.21773506531676,2.5584010956768742e-09,9.242247337003993,1.5215307669679587e-11,0.5426136363636364
KIAA0101,71.54750890604711,2.4160077353510254e-12,9.20783095365991,1.6889467854017068e-11,0.15056818181818182
XAF1,55.76544292605314,3.13361722178918e-09,9.098012780681696,2.3571146045985195e-11,0.4659090909090909
CAPG,67.04173154740116,1.9023032361650303e-11,9.018868175749594,2.9978490680441095e-11,0.12215909090909091
CDKN1A,69.0608536648341,7.55659847663173e-12,8.880249059994531,4.5699335350478356e-11,0.1875
MT-TG,60.410943372356655,3.8711119319327223e-10,8.855169864694773,4.932453043483699e-11,0.30113636363636365
SPOCK1,67.5922476397289,1.4793351630018343e-11,8.840980984033665,5.1501902845927914e-11,0.22443181818181818
C3orf14,63.04845970205983,1.171995209439368e-10,8.81901892850829,5.506379955118344e-11,0.2159090909090909
HNRNPH1,67.20697800673895,1.7640310077130286e-11,8.807665397999884,5.7001017749797604e-11,1.0
IFITM3,59.78228935625453,5.142616308462032e-10,8.798382864259608,5.863556316900482e-11,0.4289772727272727
ADAM19,113.01987545198622,9.110068215723671e-21,8.790633979672359,6.003600445823663e-11,0.84375
ITGB1,64.33277815719893,6.538296380687794e-11,8.788303790368643,6.046366101714645e-11,0.4715909090909091
SHC4,74.44251991972324,6.377969013335848e-13,8.72314891329486,7.374229597901703e-11,0.13636363636363635
CMTM6,71.26315476970461,2.752996514267065e-12,8.713086298817952,7.603921642018342e-11,0.7272727272727273
IL18RAP,61.38803992730038,2.488052461662183e-10,8.616348823235567,1.0213224318882912e-10,0.11931818181818182
CST7,137.19363515155317,9.092200833126335e-26,8.512550012145823,1.4020589747364825e-10,0.9659090909090909
NUCB2,71.56165007704195,2.400367341491463e-12,8.493113169454332,1.4878098731522528e-10,0.35511363636363635
CTNNB1,83.40681011414121,1.0055474921257322e-14,8.487681510290525,1.512700042977491e-10,0.9829545454545454
MT2A,65.71453238229283,3.4852379745318946e-11,8.477911250620679,1.5585274523935894e-10,0.28125
FKBP11,60.267338953992194,4.130703910680417e-10,8.471870020472947,1.5875578726834769e-10,0.7045454545454546
HLA-DRB1,60.4363428605172,3.8269193456152286e-10,8.46743615328547,1.6092088152616616e-10,0.48295454545454547
CTSC,56.41630898115285,2.340316105386059e-09,8.449042104737169,1.702236906727001e-10,0.8806818181818182
ITGB1P1,56.60272317958958,2.1524657537059247e-09,8.413958729534484,1.89489021897405e-10,0.09090909090909091
ZBTB32,55.05111579360757,4.315079399846805e-09,8.327635691547023,2.4672639155599175e-10,0.13920454545454544
SLA,58.97902509944309,7.389200394666087e-10,8.283227818588628,2.826307004310304e-10,0.6335227272727273
EWSR1,58.96206592153048,7.445922035990688e-10,8.22382505566182,3.3898522145018486e-10,0.6704545454545454
CLECL1,55.57252863520246,3.4165607669919415e-09,8.19826480706202,3.6658003297934137e-10,0.22443181818181818
CD28,54.30472985938492,6.024912148727954e-09,8.144856017926585,4.317283648815529e-10,0.15625
MT-TH,57.70214656484238,1.3132847286428779e-09,8.117473046947818,4.69511213426402e-10,0.7073863636363636
HLA-B,87.2910065399614,1.6475689559199418e-15,8.112017099431487,4.774265080331288e-10,0.9801136363636364
CLEC7A,63.11779982437349,1.1356754275164962e-10,8.107568433424483,4.839793940203991e-10,0.10227272727272728
GZMK,60.53367896392922,3.662168590828242e-10,8.102424065388076,4.916695644073694e-10,0.05113636363636364
AKR1C3,58.279190406378255,1.0128826197623409e-09,8.099886789499676,4.955074599420211e-10,0.16193181818181818
HOXB2,60.9727878915953,3.0025124133727055e-10,8.095642568512215,5.019945503129178e-10,0.2784090909090909
PRDX2,45.25062824529627,3.298572067800016e-07,8.09561706658991,5.020337850321564e-10,0.6534090909090909
SMCO4,58.09341376021001,1.1012541206987286e-09,8.084442982299901,5.195243369774588e-10,0.32386363636363635
MKI67,82.34273110082673,1.6487257511830505e-14,8.082469199558654,5.226767496788212e-10,0.13068181818181818
PAX8-AS1,68.88737357556145,8.181212112239841e-12,8.067920319201063,5.465127916150257e-10,0.2727272727272727
LINC00861,56.79894200839053,1.970936340429358e-09,7.997466639364683,6.782938467292515e-10,0.1846590909090909
SOCS2,60.011858105095456,4.6361316690335546e-10,7.9890776092627105,6.959728301164453e-10,0.5028409090909091
TC2N,64.46261380994568,6.16331111417182e-11,7.958872518136046,7.635406977546613e-10,0.2585227272727273
GOLIM4,82.74396517836905,1.3683520237199628e-14,7.944776404024367,7.972866826375709e-10,0.9232954545454546
CORO1A,70.27972744476327,4.322889476970426e-12,7.941325679351051,8.057730185459647e-10,0.7073863636363636
GNPTAB,48.079235802666226,9.540838968459615e-08,7.880358214546042,9.715688006139475e-10,0.6534090909090909
IFI6,81.77314982773112,2.1478957314820906e-14,7.871024813160257,9.998086240454642e-10,0.9744318181818182
CREM,58.9261530273933,7.567471864092455e-10,7.823698316092029,1.156180806284858e-09,0.6903409090909091
MT-TF,66.09571038281922,2.929282598851589e-11,7.821845374535375,1.1627786627203367e-09,0.8409090909090909
ISG15,50.02790899427626,4.0365990064819516e-08,7.758780991979963,1.4113233932659018e-09,0.6477272727272727
KIAA0319L,51.73475440507021,1.8936998842703685e-08,7.70663789858745,1.6565894952750308e-09,0.2528409090909091
IDH2,61.79385599369189,2.0703099601506302e-10,7.63940114843865,2.0369642309534783e-09,0.28125
USP18,61.441923833448286,2.42808335134785e-10,7.62790984783616,2.1102291329827112e-09,0.09943181818181818
CDKN2B,59.38402416326282,6.155434012557267e-10,7.622277385272456,2.1470986004586395e-09,0.23579545454545456
FAIM3,53.20263145243494,9.853294293112213e-09,7.615820043592864,2.1901626365119464e-09,0.21306818181818182
PHLDA1,57.85846420904767,1.2240917338072199e-09,7.5488934107130135,2.6908188076444687e-09,0.5710227272727273
SOX4,52.81432833473684,1.1714626641096935e-08,7.5403899167839,2.7621491740910023e-09,0.11647727272727272
MPZL2,61.17419919850668,2.740947843409263e-10,7.500834618498424,3.119682221598673e-09,0.08238636363636363
LY6E,66.85004867856803,2.076285830605342e-11,7.428174188562823,3.901667191306041e-09,0.7556818181818182
CLIC3,56.26541986961174,2.5042526434333476e-09,7.414218534947686,4.0729815137383626e-09,0.11647727272727272
CTSW,78.55120237763587,9.563430358396311e-14,7.3779285060016875,4.554581956044747e-09,0.9176136363636364
ZWINT,63.34209441566699,1.0257006208385972e-10,7.322932061632466,5.39539051749387e-09,0.125
SUPT3H,56.399275541451075,2.358273900683253e-09,7.273449679272857,6.284054284747709e-09,0.5681818181818182
LYAR,53.005998094825756,1.0755814269799627e-08,7.254942237481832,6.652901323953833e-09,0.26136363636363635
WSB2,56.04296806273861,2.7670135335445117e-09,7.252408809882969,6.7050515637321405e-09,0.5653409090909091
RNF19A,51.1066202168363,2.502841276353693e-08,7.221481168375206,7.375696315785417e-09,0.5994318181818182
MT-ND4,60.032663805566585,4.592762472285535e-10,7.194840762049129,8.007007887068119e-09,1.0
TPI1P1,51.76433822672234,1.8689692897725965e-08,7.134050791050353,9.657759549752378e-09,0.24147727272727273
DESI1,56.28990550407507,2.4768929479137126e-09,7.100624456326995,1.0706542830136791e-08,0.1590909090909091
MT-TC,76.73529274526409,2.2144407625823344e-13,7.089160148437268,1.1091921018939533e-08,0.9801136363636364
ANXA2P2,49.22951457561556,5.745117189666218e-08,7.0800769714119065,1.1407096682028787e-08,0.11647727272727272
HLA-G,51.9999605085154,1.683133780991556e-08,7.0738966701827115,1.162665835783552e-08,0.3778409090909091
RP11-291B21.2,59.10296959147876,6.987517602880849e-10,6.9722844622392595,1.5908114671250558e-08,0.05397727272727273
RP11-673C5.1,56.248403735197996,2.52344309511543e-09,6.971094979797864,1.5966621093694842e-08,0.2471590909090909
HSH2D,56.877232268852914,1.9028369628633735e-09,6.953486482039955,1.6858357535004782e-08,0.23011363636363635
RUNX2,55.73963218603094,3.1700771510902578e-09,6.947935533351028,1.714968126224799e-08,0.23295454545454544
MT-RNR2,47.77402381409936,1.0912497011766794e-07,6.924639422283649,1.84283002394646e-08,1.0
CD27,45.50868757085151,2.9468581487017596e-07,6.92117632249522,1.8626357535097122e-08,0.71875
BIN1,49.787264031624304,4.490030859633409e-08,6.850276846119548,2.3184096298503515e-08,0.20454545454545456
MT-ND5,69.9850335718169,4.948249630332509e-12,6.83361155063005,2.4408369593329885e-08,0.9914772727272727
BST2,65.21017092351235,4.3856105999167416e-11,6.815181135691401,2.5837829129937248e-08,0.7130681818181818
CTSH,59.658815821159536,5.43744955414629e-10,6.798442084364461,2.7208611081758804e-08,0.1875
PMCH,62.18954003005025,1.730428749231239e-10,6.7950166676272525,2.7497973629683622e-08,0.056818181818181816
NAMPT,46.47036591028135,1.9344131546148147e-07,6.779789757792109,2.8822015298725674e-08,0.38636363636363635
RRM2,74.02921111198617,7.715741990918993e-13,6.745813865862804,3.201102222265519e-08,0.09375
HMGN2P8,48.223683058799544,8.952833037179226e-08,6.721339606518155,3.452489744664998e-08,0.6846590909090909
LGALS1,79.98238851692004,4.9289313247152035e-14,6.717710076809463,3.4914169983196586e-08,0.7528409090909091
IFI27L2,39.03397827778355,4.8445444570936985e-06,6.6959718371306405,3.733933441645078e-08,0.7414772727272727
EMP3,66.75070494493546,2.172607794528765e-11,6.685867534575706,3.85233053452786e-08,0.8522727272727273
KIAA1217,54.88825363178958,4.641290004657516e-09,6.678047617804588,3.946533792653497e-08,0.1278409090909091
LCK,77.86883758045698,1.3113464391906682e-13,6.67334710648089,4.004264880385408e-08,0.8977272727272727
CD7,47.57289305886049,1.1921787375987801e-07,6.667345455335887,4.079206741147926e-08,0.3409090909090909
TNFSF8,51.62615502683835,1.9873068948086248e-08,6.658137890002823,4.196918621865624e-08,0.17329545454545456
ACTG1,67.76362491527787,1.3678912926557932e-11,6.657796242728419,4.201351148456329e-08,0.9204545454545454
NEAT1,59.88799353903429,4.902901547962713e-10,6.640705328118285,4.429173212731651e-08,0.8295454545454546
MAP3K6,46.504856571673415,1.9053869993490947e-07,6.629532533638003,4.584749570206174e-08,0.06818181818181818
RPS19,50.6640076119005,3.045603539591841e-08,6.585658187272966,5.2504385472153534e-08,1.0
MCM4,48.61962838866684,7.519343468381085e-08,6.52781212263755,6.278203955609683e-08,0.11931818181818182
ITGA4,49.113506175863215,6.04707597154731e-08,6.5266851495048686,6.300109855644824e-08,0.5426136363636364
CD38,47.77124905264804,1.0925825959946028e-07,6.523193253164651,6.368471552374684e-08,0.26988636363636365
RPL6,29.01650365974858,0.00031499036709761404,6.521797758176298,6.39599864870878e-08,0.8721590909090909
FUT8,45.606570074320395,2.823423752969509e-07,6.442474559555087,8.173182601424505e-08,0.5767045454545454
DPYSL2,47.31635840925639,1.334474466840549e-07,6.436759324086133,8.3188614667008e-08,0.4943181818181818
CEACAM1,47.03149972090695,1.5123243059876353e-07,6.430050870964491,8.493174925822143e-08,0.3977272727272727
MTATP6P1,50.728240061931416,2.960116845527385e-08,6.428362947704702,8.537606642041977e-08,1.0
CCR1,50.13088549576597,3.856762368666365e-08,6.401255156443534,9.283885097534192e-08,0.21306818181818182
PLSCR1,40.16985776941928,2.9785452745514266e-06,6.399497096213413,9.334479282329521e-08,0.5198863636363636
TK1,63.5226290168006,9.449436624303492e-11,6.361083510253921,1.0511505811735488e-07,0.09375
RGL4,53.65236926426463,8.062418784685804e-09,6.335953314980412,1.1360739828206498e-07,0.10511363636363637
IDI1,46.58023848737305,1.8434457486306955e-07,6.329295896053553,1.1596996528662506e-07,0.39488636363636365
SH2D1A,37.07895934980148,1.1130347905658421e-05,6.321089961940909,1.1894980083693706e-07,0.6534090909090909
WDR76,38.16311258243458,7.023466993210062e-06,6.3049746305074175,1.250265390031713e-07,0.15056818181818182
GZMH,53.94566814333268,7.073047506035707e-09,6.267711947543678,1.402933297120244e-07,0.625
CCND3,43.416992682337096,7.330383316650238e-07,6.2387795728807145,1.5342184107698742e-07,0.3181818181818182
RP11-493L12.5,48.075456541498575,9.556727878588604e-08,6.21978405046755,1.6270263204308945e-07,0.09375
MT-TR,44.74302058869092,4.1165366421858947e-07,6.217502069875245,1.6385468431508368e-07,0.3125
MCM5,53.30026969765358,9.433563082212282e-09,6.198565678189533,1.7373490488807067e-07,0.16477272727272727
SLC31A2,42.576057389760706,1.0555606673956227e-06,6.187592454264601,1.7973069251280198e-07,0.1590909090909091
STAP1,39.62047643945098,3.7696115868895546e-06,6.186707291215077,1.8022327293307275e-07,0.1875
HLA-DPB1,47.623778479563725,1.1657996943535252e-07,6.179797515235743,1.8411515778779294e-07,0.29829545454545453
ANXA2,42.66124526798433,1.0173304167210887e-06,6.159814775836196,1.9584977467166526e-07,0.8096590909090909
HMGN1P38,43.889754839126844,5.96906129392302e-07,6.158697463053824,1.9652755229507506e-07,0.19602272727272727
AFAP1L2,41.132152753413614,1.969278059893457e-06,6.13709601593721,2.1010223505582534e-07,0.6818181818181818
PRF1,54.17075300505394,6.39657685579086e-09,6.081172150976677,2.4976229722892225e-07,0.9005681818181818
CALM3,33.8068357641773,4.403431627113423e-05,6.081118080525192,2.498040567817657e-07,0.7244318181818182
GAB3-1,36.9172092789962,1.1919500652617347e-05,6.019673519158804,3.020694882528919e-07,0.2840909090909091
TMSB4XP4,70.24171528901267,4.398899828338571e-12,6.0091985727528545,3.1201263515463844e-07,0.9829545454545454
GLUL,48.97238465674711,6.435745332776682e-08,5.988737939113318,3.3238810067271644e-07,0.06818181818181818
PPP2R5C,48.017268770921795,9.804708984257191e-08,5.966296715694375,3.56268546588529e-07,0.8153409090909091
RAD54L2,43.753287762184144,6.333948631566692e-07,5.956922151149556,3.667452938735262e-07,0.3181818181818182
SLC41A2,44.14498612418082,5.341722143032693e-07,5.913621439334254,4.192775369404275e-07,0.36363636363636365
CD70,51.658016992080036,1.9593763292778557e-08,5.9098916582645575,4.2413992375487076e-07,0.5767045454545454
S100A11,58.557076133635405,8.937086049595643e-10,5.898087733194986,4.3990283310406585e-07,0.9034090909090909
NELL2,46.91845989277309,1.5892579795180405e-07,5.890975636786668,4.496815814819058e-07,0.19602272727272727
MT-TM,53.5066971646189,8.603832699418977e-09,5.888860453409652,4.526315422292552e-07,0.7329545454545454
CFL1,63.74462226684537,8.542776515132007e-11,5.85123248521124,5.084637069974188e-07,0.9886363636363636
CSF2,55.3630132202512,3.752724323065259e-09,5.84773140586805,5.139962280275468e-07,0.3096590909090909
PAG1,41.05498909658368,2.035824851171273e-06,5.8213750183121515,5.576228432463133e-07,0.5340909090909091
IVNS1ABP,67.36023342028577,1.6447665922340528e-11,5.82013527036417,5.59763704044927e-07,0.90625
FTH1P8-1,43.02558776913093,8.687364132761429e-07,5.819377012520998,5.610771487804868e-07,0.07670454545454546
PRDM1,45.60069897396184,2.8306805227099335e-07,5.794606174462056,6.057210955981287e-07,0.90625
FERMT3,44.44223756032469,4.6931822579140034e-07,5.778763464593005,6.361176647090233e-07,0.3409090909090909
OAS1,49.0413631673358,6.242760760351706e-08,5.765997301161024,6.617167218055132e-07,0.23011363636363635
FXYD5,61.47830423437971,2.388411086144016e-10,5.764336610068575,6.651215735124268e-07,0.8011363636363636
ARHGDIA,39.44055802893213,4.071442240051679e-06,5.7605317904339275,6.729885894827438e-07,0.23295454545454544
APBB2,46.83238606012252,1.6504355239718468e-07,5.745444834035414,7.051089728467126e-07,0.375
IL10RA,51.08060767219684,2.5318933103769915e-08,5.744486449724205,7.072003733498786e-07,0.19886363636363635
THEMIS,44.36880339211177,4.845734883456175e-07,5.736663851282526,7.245043479288641e-07,0.3693181818181818
CYTIP,39.862164017198566,3.39877686751633e-06,5.726029318675035,7.48708826471943e-07,0.7215909090909091
SNX1,43.15476784609312,8.213993420201237e-07,5.717338045854633,7.690890750351013e-07,0.3181818181818182
HLA-H,42.85631227024454,9.348855347230618e-07,5.712397315823063,7.809207529191558e-07,0.3806818181818182
ZNF330,41.96330821954405,1.3758864388533685e-06,5.706592616773384,7.950539116993927e-07,0.32954545454545453
TOB1,42.234020940231375,1.2239454240438508e-06,5.7058349915975395,7.969173150837336e-07,0.8181818181818182
SHCBP1,46.3312654919637,2.0560011813661325e-07,5.704908998391609,7.992007510025429e-07,0.07670454545454546
GINS2,39.215825497255906,4.4822707845478585e-06,5.694601186627403,8.250647280812156e-07,0.0625
IFI44,43.22129576382744,7.980284276943328e-07,5.677554338846273,8.69685651068143e-07,0.2556818181818182
TNFRSF18,52.78473389868744,1.1870065508505987e-08,5.676089305150401,8.736311219154857e-07,0.3778409090909091
CASC7,36.14945910975578,1.6487655732400473e-05,5.670397867927537,8.891290753323724e-07,0.3465909090909091
SLC4A10,43.26372075619242,7.834705590027374e-07,5.670211713880152,8.896405900822111e-07,0.08522727272727272
BIRC5,46.72211391229147,1.7322423204843801e-07,5.647897591111973,9.531340399624539e-07,0.09090909090909091
FEZ1,46.96827917105958,1.5548836463130744e-07,5.639002709994191,9.796879913280877e-07,0.0625
MT-RNR1,42.4260669361984,1.1263679192947007e-06,5.6276707137471895,1.0145904505177566e-06,0.9971590909090909
HIRIP3,42.22954872343946,1.2263149116044745e-06,5.614151853943634,1.0578565765234057e-06,0.07102272727272728
RSAD2,46.85610428350547,1.633347848583247e-07,5.600103106066478,1.104771993833434e-06,0.07102272727272728
TXN,17.720186147847382,0.023424963913341822,5.592384115511696,1.1314280428417804e-06,0.8863636363636364
MPRIP,36.889544543105984,1.2059907905243688e-05,5.5904050618735015,1.1383651610489764e-06,0.30113636363636365
MT-TL2,39.59869655392949,3.8049359541345202e-06,5.5895001313592925,1.1415513234143053e-06,0.30113636363636365
CCDC109B,41.03703660633921,2.0516241934022025e-06,5.577075541018168,1.1862082565579733e-06,0.23863636363636365
FAM49B,39.54229480707784,3.897944334320026e-06,5.571693521338056,1.2060900849746692e-06,0.5795454545454546
GGT1,43.618366327441095,6.716452082046204e-07,5.571190889474143,1.2079637723747068e-06,0.05965909090909091
AC007969.5,50.098698832098265,3.912099582562519e-08,5.5622872022114125,1.2416405028763526e-06,0.5767045454545454
LINC00892,45.80496732838533,2.5887690512300977e-07,5.5601609918293535,1.2498202482798574e-06,0.26704545454545453
CNN2,45.955279598370325,2.4239788627512616e-07,5.550555756487822,1.2874483639538033e-06,0.35511363636363635
FRG1B,43.852191367229736,6.067365080232808e-07,5.546421758243397,1.3039893638405171e-06,0.29545454545454547
RB1,39.64986731147801,3.722457640736941e-06,5.540498655982995,1.32805945981668e-06,0.2585227272727273
KLRC4,31.713870243918343,0.00010479622403849833,5.531707116568884,1.3646065612811548e-06,0.10795454545454546
LGALS9,54.70578026376836,5.036016977648502e-09,5.530178932810408,1.3710610220961547e-06,0.056818181818181816
PVT1,40.19111684697461,2.9514908508535768e-06,5.517530511171347,1.4256668287801715e-06,0.19602272727272727
PRKCE,64.93400834978009,4.9732845392160706e-11,5.516699709332703,1.4293286429899784e-06,0.07670454545454546
TMSB4XP2,37.839353841119106,8.060547989137075e-06,5.511713403609127,1.4515042765852454e-06,0.3181818181818182
RGS16,45.26497085206352,3.277973759531759e-07,5.50724750255331,1.4716569546570982e-06,0.1278409090909091
MT-ATP6,44.72567444005405,4.147791391932129e-07,5.490164987516777,1.5513546773727975e-06,1.0
PTTG1,45.100866828985474,3.521483075831526e-07,5.484260435822787,1.5798926036493402e-06,0.32670454545454547
