gene_name,total variance,interclonal variance,intraclonal variance,ANOVA F,p
CHP1,2020.0386,91.4577537290752,1928.5808720588684,2.033231402397942,0.04195173824304511
PDE4B,1432.9353,64.86459107883275,1368.0706136226654,2.0328404943518614,0.04199445936851938
MYLPF,764.4188,34.59882869501598,729.8198416996747,2.032590367568067,0.04202181626543209
DGKH,470.3492,21.280541504675057,449.06869798898697,2.0317675694138875,0.04211192494232565
C12orf23,1981.9182,89.66249257698655,1892.255723953247,2.031585541306721,0.042131884102833875
GFPT1,668.4926,30.225245781242847,638.2673352956772,2.0303520816562832,0.04226736441947069
KMT2C,608.1317,27.461040831170976,580.6706508882344,2.0276418720929574,0.04256647789523464
PTPLAD2,1038.092,46.77955235168338,991.3124989271164,2.0232502961973515,0.04305535523580529
EIF3C,346.80753,15.623400747925189,331.18407011032104,2.0226012285076305,0.04312805347049451
CLIC1,406.19333,18.29510842077434,387.8982349783182,2.022187014036154,0.04317450704997764
RNASET2,1224.2754,55.13321912277024,1169.1421239376068,2.0218557876672008,0.04321168722373328
SLC3A2,3336.2163,150.1078879875131,3186.1083602905273,2.019980166926201,0.04342278998329159
VPS41,1967.6427,88.50308288272936,1879.139639377594,2.01931224219923,0.043498197568524695
SLC27A2,1180.9464,53.08898999821395,1127.857442498207,2.018154387607405,0.04362920695895874
LAGE3-1,2650.0144,119.06000202149153,2530.954617500305,2.016906013001963,0.043770870879499074
C1GALT1,1399.0901,62.8371092886664,1336.2530047893524,2.0161908344417734,0.043852221605500716
RP11-160O5.1,682.9452,30.655846118927002,652.2893796861172,2.0150096617876443,0.04398688747051579
RP6-109B7.3,1000.9736,44.9099298119545,956.063631772995,2.014001136218031,0.0441021749269518
MUM1,728.8978,32.69666682800744,696.201093448326,2.013598662000478,0.04414826152546113
AFG3L1P,453.93213,20.356863786029862,433.5752889737487,2.0130310860010177,0.044213329957309075
GART,1809.6685,81.07933046668768,1728.5890533924103,2.011048425267378,0.04444132991348354
PIK3C3,1029.9839,46.07980534127819,983.9040834903717,2.007992127645881,0.04479494292484829
KIAA0141,961.2382,43.00080173229799,918.2374059557915,2.007824297196012,0.04481443662910421
ERMARD,1053.3381,47.10846679005772,1006.2296879291534,2.007270842684511,0.04487877706112855
GEMIN7,1575.5806,70.4147809818387,1505.1657915115356,2.005781523618421,0.045052341779189944
TBC1D15,1273.5928,56.87965306406841,1216.7129718065262,2.0043471070264234,0.04522009931003416
PLD3,830.37225,37.04471241525607,793.3275771737099,2.0020633222691133,0.0454883932862556
GLRX2,1218.307,54.32562534883618,1163.981419801712,2.001072480373561,0.04560525577975455
VPS39,957.1302,42.66901203431189,914.4610837697983,2.000559590168032,0.0456658571725769
MCRS1,1436.2771,64.01305742212571,1372.2639272809029,2.0000233063124364,0.04572930288301127
IFI35,2824.416,125.84277772158384,2698.5734634399414,1.9993930748637512,0.04580396809591477
HDAC7,1117.3724,49.75828952062875,1067.6141174435616,1.998275058693889,0.04593670187118071
HDAC2,1259.6609,56.05724778957665,1203.6035400629044,1.9968822116063951,0.046102565317773646
SDHAP3,482.50787,21.450967289354594,461.05682487785816,1.994787134481146,0.04635310227726192
SIVA1,2400.2227,106.59861533530056,2293.6240181922913,1.992661219210271,0.046608621931333166
ANKRD35,411.2593,18.227989387931302,393.0312804579735,1.9884550769009908,0.04711803637509351
CALM3,2516.439,111.50216823071241,2404.9369287490845,1.9878506607565911,0.04719166263124146
CSNK1G3,911.5781,40.37396563514267,871.2041811943054,1.9869438347204946,0.04730232734385564
NDUFAF7,1104.6833,48.92266319692135,1055.7606773972511,1.9867752507500847,0.04732292711368947
TUSC2,2096.6714,92.83727818052284,2003.8337030410767,1.9863915333638453,0.04736984577924387
MLXIP,599.6291,26.548610575613566,573.0804072142346,1.986233806112153,0.04738914426738978
ICAM2,670.2262,29.653375459834933,640.5728161614388,1.9847680712695184,0.047568832129597914
TIGIT,2858.6357,126.26148105878383,2732.3740100860596,1.9812298683901086,0.048005202438068106
RPS6,902.96606,39.84111795574427,863.1249127089977,1.9790738364754517,0.04827292974198562
PPA2,2228.5667,98.32704022154212,2130.239315032959,1.979013259096381,0.04828047199973557
CHCHD2,2939.712,129.68838842958212,2810.0235867500305,1.9787697441889713,0.048310802160554625
SGTB,458.68732,20.234724338166416,438.4526021541096,1.9786946222614712,0.048320162286767235
LUC7L,1187.7745,52.26275190938031,1135.5116827487946,1.9733530902036505,0.048990048825425805
KTN1,1595.3478,70.18778325710446,1525.16006398201,1.9731051698871718,0.049021349259741026
ZNF783,609.0992,26.78742058784701,582.3117240071297,1.972329613768653,0.04911938474063282
MAL,3656.9878,160.74065273813903,3496.2474613189697,1.9711864112581368,0.04926422523345452
UTRN,1132.0889,49.732485436834395,1082.3563422560692,1.97003540318315,0.04941045526438503
PEX13,865.19366,37.981729245744646,827.2118855714798,1.9686209420048102,0.04959070767036702
USP39,2270.9766,99.64542439812794,2171.3312973976135,1.9675936031457635,0.04972200950334468
CCDC84,1019.00726,44.70392173356777,974.303561091423,1.9672314880791733,0.04976836747374802
UMPS,1619.9612,71.03394511248916,1548.9272347688675,1.9662514341110655,0.049894035283983555
MED13L,445.92557,19.546148759429343,426.3794338554144,1.9654820601518823,0.049992894851006296
PPP3CC,1453.2946,63.69645622000098,1389.5981087684631,1.9653060429485536,0.05001553745868842
ARL17B,391.50494,17.14858838636428,374.3563574552536,1.9640262878486088,0.05018044973274592
KANSL3,977.2546,42.76093555614352,934.4936069846153,1.96189155096043,0.05045666018246471
HELQ,589.6111,25.77300304297023,563.8380538159981,1.959813634409213,0.050726872786548596
BDH1,818.5593,35.76413329032948,782.7952471375465,1.9588611714621742,0.05085117930937419
CCNK,1239.2078,54.13468708796427,1185.0729842185974,1.95855001321027,0.050891849946048985
ASCC1,905.07587,39.51646516099572,865.5594450831413,1.9574258630092687,0.05103903600817918
MTDH,1962.7892,85.61326897964864,1877.1758828163147,1.95542087510487,0.05130253122880231
MUL1,779.9497,33.99055681014761,745.9591250419617,1.9536527864755326,0.0515359390421743
MFSD10,958.5146,41.76653178408742,916.7480843067169,1.9533611042088845,0.05157453887598156
CDV3,2229.516,97.11665961146355,2132.399528980255,1.9526719661360676,0.05166584257722425
DGUOK,2848.2979,124.01764293015003,2724.2802658081055,1.9518022823738075,0.051781280544007866
JMJD1C,670.4656,29.183752178039867,641.2817566394806,1.9511756909948959,0.051864599602458095
GABARAPL1,1534.8125,66.78253813822812,1468.0297667980194,1.9504381909924047,0.05196282555172627
TBC1D4,1053.1716,45.81260171067697,1007.359009385109,1.9498662145725292,0.05203912444539914
ZBTB4,245.18265,10.654903727059718,234.5277559235692,1.9478675157176812,0.05230655705413069
GAPDH,1228.2029,53.34554346650839,1174.8573963046074,1.9467811015368057,0.05245245646083645
AREL1,824.3009,35.78820158634335,788.5127192735672,1.945966254581264,0.05256213317795173
SMPD4,329.67972,14.29713573527988,315.3825765326619,1.9436384260328405,0.052876625212850255
RNF220,399.041,17.2950895561371,381.7458440763876,1.9424624425537902,0.05303616338513493
HNRNPLL,1792.7488,77.6911394073395,1715.05765914917,1.9422131870144672,0.05307003548154379
NUPL1,853.39453,36.94766004005214,816.446944475174,1.9402741781776673,0.05333421795718052
ATN1,363.0057,15.70727178134257,347.2984633743763,1.939108140824414,0.05349367160942134
CCNI2,217.96411,9.429643342096824,208.5344614177011,1.9387489029095475,0.053542885621646816
SMC1A-1,949.0509,41.039856798481196,908.011120557785,1.937843954107061,0.05366704539914889
LINC00152,1629.2424,70.40912608266808,1558.833193063736,1.9365710803612357,0.05384213575055378
PSMG3,2302.3481,99.4833020195365,2202.8649773597717,1.936272362548443,0.05388330242644496
RPL36AL,255.82031,11.051990350417327,244.76831778883934,1.935929006477607,0.0539306567281962
NUB1,1109.5917,47.91186321049463,1061.6797329187393,1.9348783549842774,0.054075797652123135
OCIAD2,3069.3037,132.5133057879284,2936.7904109954834,1.9345977038012632,0.05411462896098955
THAP6,1013.8868,43.76682210166473,970.1199515461922,1.934299459173143,0.05415592279282071
RPS19BP1,2327.516,100.45471675693989,2227.061327934265,1.9339368552319114,0.054206166832632525
RNFT1,954.8854,41.20615170523524,913.6792025566101,1.9336258824962125,0.05424929095977532
EXTL2,882.47656,38.07735700253397,844.3991270065308,1.933406406128387,0.05427974593135769
TRMT13,711.47876,30.69608138874173,680.782673239708,1.9332079697023907,0.05430729497021783
DNAJB6,2292.583,98.90971387922764,2193.673087120056,1.933175005642851,0.05431187264118207
PPIAP22,1016.58746,43.759667199105024,972.8277796506882,1.9286000774312908,0.05495065871483769
SS18,2238.4116,96.26272264681756,2142.1491112709045,1.926693250141518,0.05521894937512114
MED10,2888.2808,124.04670581780374,2764.2345242500305,1.9240417067655675,0.055594034033451104
EIF1B,1668.8376,71.66081911697984,1597.1767241954803,1.9236804375471657,0.05564532064792674
KIAA0247,2134.0615,91.57670966163278,2042.4848346710205,1.9223405530817153,0.05583591567148836
MCMBP,770.3456,33.03827129470733,737.3073290586472,1.9212014121290577,0.055998429557700645
MYL6B,1124.5703,48.19237627647817,1076.3778294324875,1.9196308920106764,0.056223201945658545
ANAPC13,1453.8516,62.27057620882988,1391.5810927152634,1.9185737496218407,0.05637496870551833
BAG5,629.63257,26.967017753515393,602.6655142493546,1.9184951832229558,0.05638626303831368
PARVB,540.0802,23.12967878114432,516.9505406618118,1.9183362812078408,0.05640911242445419
FUT11,584.26294,25.012650337070227,559.2502173781395,1.9175985093569776,0.056515312692495885
CD244,1166.3433,49.93144355714321,1116.4117630124092,1.917581589015127,0.056517750494027824
PIGG,913.34784,39.08063479606062,874.2672620415688,1.9165560574329619,0.056665685540794465
ZNF286A,880.18365,37.64395208379392,842.539573431015,1.9156185614168224,0.05680123393997513
PITHD1,1722.5204,73.64152742939768,1648.8789021968842,1.9148649936200222,0.056910405876385683
ATP6V0B,3187.6885,136.27771340555046,3051.4107537269592,1.9148215149751682,0.05691671068144847
ZNF224,346.30865,14.800687331706285,331.5080376267433,1.9142204632196658,0.05700393481667207
HSPA5,1937.8046,82.6556308735453,1855.148915052414,1.9102833982484524,0.05757833556453726
GALNT1,1221.0101,52.07589042559266,1168.9341977834702,1.9100765519830176,0.05760866067718371
B3GNT2,1421.25,60.591045684806886,1360.6589052677155,1.9092522554173552,0.05772965472911102
IPO5,789.1818,33.64257800641644,755.5393569767475,1.9091335463937942,0.05774709868303081
ARSA,465.21622,19.826968495734036,445.3891663812101,1.908625845485899,0.05782175876303027
WSB1,2189.9568,93.27944094024133,2096.6772770881653,1.9074733503417818,0.05799156974993705
INTS8,1464.6663,62.35227338876575,1402.3138959407806,1.9063875279862639,0.05815197766824549
SF3A1,1283.5707,54.62912951782346,1228.9415438175201,1.9058871757243376,0.05822603203564719
MBIP,1290.7728,54.91292402794352,1235.859835088253,1.9050636252208573,0.058348110544028095
RP11-296I10.3,437.25256,18.588595686873305,418.6639182046056,1.9036415736337644,0.0585594631384497
EIF3B,839.0287,35.66522001361591,803.3634837269783,1.903430189519866,0.058590940307382045
MTFR1,448.07666,19.044368878006935,429.0322831273079,1.9031838576172064,0.058627641220998214
ARF6,195.05988,8.287928069126792,186.7719400525093,1.9025605016680187,0.058720609505378794
FBXW11,805.43994,34.21761691942538,771.2222466468811,1.902279572197162,0.05876255216689818
ALKBH6,413.85324,17.580332237761468,396.2729312777519,1.9021151464057653,0.05878711368156483
NDEL1,1222.9397,51.92429627105594,1171.0153365135193,1.9011315507188673,0.05893423843728772
LRIF1,952.22327,40.425096003804356,911.7980798482895,1.9008879591537378,0.05897072687802274
SRRM1,2389.1729,101.34814617782831,2287.8246450424194,1.899315918634936,0.059206709481449286
SEC61B,2359.3267,100.07628631964326,2259.250207901001,1.8992012309876587,0.05922395951343122
STAMBPL1,758.7593,32.18398467451334,726.5752229392529,1.89916790354841,0.0592289731219283
PABPC4,819.75195,34.758163704536855,784.9937982559204,1.8984306272776061,0.05933998522268987
GUSB,1613.7091,68.39939498947933,1545.30990087986,1.8977578921251752,0.05944144653732514
ELP6,1764.955,74.73086429946125,1690.2241735458374,1.8956573080585566,0.05975928407441929
HSBP1,2046.9004,86.66061875969172,1960.2397384643555,1.8954691900249656,0.05978782427454597
ARHGAP1,2373.7104,100.4294991157949,2273.2807598114014,1.894141212432968,0.059989654811440474
PSAP,3162.38,133.79682268458419,3028.5828862190247,1.8941329949081291,0.05999090568942688
TMA7,427.05334,18.063690906739794,408.98964816331863,1.893643888309861,0.06006540114089083
HNRNPK,2098.3728,88.57164752937388,2009.801109790802,1.8894951193539662,0.06070073021976314
ATP11B,1210.9531,51.08106132764533,1159.8722839355469,1.888225569966715,0.06089637717515897
B9D2,851.65295,35.9140859125182,815.7388687133789,1.8876340120066706,0.06098773865296045
RAD17,977.5675,41.19570899568498,936.3719775676727,1.8862867167149322,0.0611962886668426
EGR2,999.52094,42.09345340519212,957.4275276660919,1.8850061885592986,0.061395111529736535
DGCR8,754.3721,31.728335443127435,722.6437689960003,1.8824660787071952,0.06179126409028077
CTB-79E8.3,438.3907,18.437796780839562,419.95292615890503,1.8824027354898651,0.06180117299398938
ARHGAP35,429.7681,18.071948257173062,411.69611036777496,1.8820551421632872,0.06185557370927719
HEATR1,393.45526,16.5390201266855,376.9162872284651,1.8813474290162968,0.06196647171758094
IER5,830.8175,34.90558381425217,795.912019520998,1.880329570769321,0.06212628968425356
CTC-444N24.11,293.21875,12.318495594197884,280.9002462849021,1.8802244055904258,0.06214282366428145
WDR83OS,1850.7325,77.74967560733785,1772.98290848732,1.8801745497415498,0.06215066337160723
ITGB3BP,1017.01904,42.71930827572942,974.2998549938202,1.8799041516161534,0.06219319863741178
CCL23,1797.5336,75.45571349747479,1722.077898979187,1.8786395889070822,0.06239247740988747
SEP15,3132.0364,131.22366044670343,3000.812728404999,1.874896886565418,0.06298572231751313
UCHL5,2017.6901,84.51436841934265,1933.1756565570831,1.8744047048640866,0.06306412097737858
POLR2G,2931.8176,122.7836121506989,2809.0340847969055,1.8740774273452188,0.0631163019788144
RAP2C,1763.0955,73.70945681972808,1689.3860199451447,1.8706754547717033,0.06366106438094024
EXT2,558.32166,23.34112878525957,534.9804850295186,1.8706306578879894,0.06366826647702621
SLC30A9,1197.1542,50.0379183046316,1147.116159081459,1.8702340912266169,0.06373205602371279
PGPEP1,635.0111,26.54076923802495,608.4703323484864,1.8701577062735002,0.06374434962707332
USP47,1392.4014,58.11394968256354,1334.287449836731,1.8673904134710997,0.06419119597311028
PCGF3,859.7863,35.87829561904073,823.9080930426717,1.8670552427583702,0.06424551213502266
AOAH,2125.3037,88.67797263339162,2036.625688791275,1.8668467640281854,0.06427931847321533
DCUN1D1,1487.715,62.05063475537463,1425.6643652915955,1.8660920690071,0.06440183429462866
PTPRCAP,1356.2189,56.54565633041784,1299.6731865406036,1.8653881916420711,0.06451629354155207
SPPL2A,3049.1792,127.12285281624645,2922.056339263916,1.8652591468751605,0.06453729806622133
NCKAP1L,653.2109,27.230454998090863,625.9804688766599,1.8650833629654113,0.06456592038205236
RNF145,1235.0332,51.46604748815298,1183.567172050476,1.8643697106195616,0.06468224170123399
TP53RK,1296.4575,54.02133749285713,1242.4363487958908,1.8642120759352898,0.06470796117683748
MIIP,981.17285,40.87072626315057,940.3021687269211,1.86358433151874,0.06481047625531212
MOSPD2,574.2102,23.903839750244515,550.3063560128212,1.8623755987798472,0.06500829051965432
TMEM189,508.59784,21.164569551358,487.43321661651134,1.8616517885534185,0.06512701006904836
SLC25A45,1088.6929,45.266611002385616,1043.4264388084412,1.86003140666401,0.06539350663475041
RPS15A,1245.084,51.75414110196289,1193.3297860622406,1.8594682087579473,0.06548636704256733
NDUFS3,3073.136,127.65020607830957,2945.485917568207,1.8580983711258185,0.06571273150687591
C16orf91,1338.5369,55.589920532424,1282.9468768835068,1.8577681475147287,0.06576740785535047
SENP5,2276.4534,94.52927397890016,2181.9241151809692,1.8575085144559176,0.06581042554176046
PNRC1,1027.969,42.63814706962148,985.330846786499,1.855326626150105,0.0661729551877296
PHF20,1154.375,47.877353604882956,1106.4977180361748,1.8551701484324674,0.06619902479699852
LAIR1,903.8187,37.41399226267822,866.4047385305166,1.8514729282102467,0.06681773593890508
FGFBP2,949.6233,39.29532193019986,910.3280255198479,1.8507470719636607,0.06693982455073458
RP11-101E13.5,1356.9081,56.13687403220683,1300.771187543869,1.8503396271219266,0.06700844603171596
C19orf43,2280.3228,94.28682087149355,2186.0357818603516,1.8492595036230437,0.0671906712644392
CD82,3113.7515,128.7434892207384,2985.0081963539124,1.849199981119484,0.06720072635220772
MRPL45,1125.3511,46.52660106681287,1078.8245503902435,1.849075477581607,0.06722176308776988
OXA1L,2171.6536,89.77590696886182,2081.8779215812683,1.8488797884778831,0.06725483987580043
ING3,1530.7428,63.26968041298096,1467.473045349121,1.8485433557392486,0.06731174100333064
CCT3,2948.772,121.86587361898273,2826.9059443473816,1.8483102849112039,0.06735118629028262
NECAP1,1228.9851,50.78249678015709,1178.2025357484818,1.847984097289396,0.06740642634736765
CCDC34,368.89996,15.231997219612822,353.6679658535868,1.8465678089184407,0.0676467568829971
EDRF1,414.53992,17.111028136336245,397.42889910936356,1.8459536611189828,0.06775121544056964
PPIA,1614.7324,66.63516995310783,1548.0971863269806,1.8454803335170342,0.06783182301966982
TSEN54,1799.9141,74.26136818528175,1725.6527450084686,1.8450735063318489,0.06790117571777186
NARG2,815.00946,33.60360086441506,781.4059764072299,1.843797501634344,0.06811912007710767
