gene_name,pval
HPSE,0.34280806045791573
HELQ,0.0032195742570385434
MRPS18C,0.01093395286992023
FAM175A,0.41256543242076443
AGPAT9,0.023306542638035718
AFF1,0.2807960249674917
KLHL8,0.16176917482603878
HSD17B11,0.02250871457658305
NUDT9,0.10200813808036698
PKD2,0.2189163859804996
PPM1K,0.42155949405327475
HERC6,0.21085807046707122
HERC5,0.03921543556267858
HERC3,0.30980379047458295
FAM13A-AS1,0.00014673008908693656
GPRIN3,0.3693093169095501
TMSB4XP8,3.24141710342379e-10
SMARCAD1,0.38545216035461155
HPGDS,2.7712450920752487e-09
PDLIM5,0.3624887491274284
RAP1GDS1,0.7973458765310624
TSPAN5,0.1235526343891588
EIF4E,0.0007094054947235895
METAP1,0.6536855854669893
ADH5,0.15429227771503598
TRMT10A,0.8430878952083791
DAPP1,0.4098479744215438
LAMTOR3,0.28260342030861446
DNAJB14,0.44032257380415096
H2AFZ,0.11538767394296874
PPP3CA,0.041318429742649015
SLC39A8,0.3415906932940762
RP11-499E18.1,0.29417326412285133
NFKB1,0.23140853854583898
MANBA,0.6077025635714745
UBE2D3,0.0028708139918196935
RP11-10L12.4,0.17263782321051754
CISD2,0.8018884256163202
SLC9B2,0.21786758607659978
BDH2,0.9969794586156444
CENPE,0.5126770086456821
TET2,0.24819876321061501
PPA2,0.4509680807722604
INTS12,0.002703926750319006
TBCK,0.22591337348665286
AIMP1,0.7855519715122566
PAPSS1,0.5492299696059866
HADH,0.1766193734877516
RPL34,0.04379671150903297
OSTC,0.05938044106706121
SEC24B,0.3939847125532005
CCDC109B,0.7052077166905896
CASP6,0.024670967726014542
PLA2G12A,0.7732547330901275
GAR1,0.30223918871902866
ELOVL6,0.3476272425178233
ENPEP,0.009266883456597357
AP1AR,0.46003295966619834
TIFA,0.007657680005715652
C4orf21,0.28916222860101487
LARP7,0.8941812898808441
MIR302B,0.8459215545435662
AC004057.1,0.9676558471208677
CAMK2D,0.07744768710195737
SNHG8,0.9198610475563332
METTL14,0.402422627026645
SEC24D,0.3022962807662722
USP53,0.5541397326563271
C4orf3,0.14421971934142414
RP11-33B1.1,0.17905285421729217
MAD2L1,0.09550078806281698
TNIP3,5.0306425099384414e-05
ANXA5,0.14919349377622332
EXOSC9,0.5072744135068652
CCNA2,0.1720539215122905
BBS7,0.2978869133498748
KIAA1109,0.00255299619763506
BBS12,0.3112928780840639
NUDT6,0.00031783735343540444
SPATA5,0.888427022911411
SPRY1,0.02882620190523553
PLK4,0.390882086356907
MFSD8,0.00955093211544688
C4orf29,0.03511689103469927
LARP1B,0.8029427681586787
PGRMC2,0.7747382541310512
JADE1,0.35164312801670455
SCLT1,0.8179532364357177
C4orf33,0.7672525525033466
ELF2,0.08594693877771065
PPP1R14BP3,6.183576842668513e-06
NDUFC1,0.9127950597784112
NAA15,0.04641123801718188
RP11-83A24.2,0.9127991825976276
RAB33B,0.050407318927534125
MGST2,0.03933581094412352
SCOC,0.03844098779208827
RP11-425I13.3,0.6925211975568424
ELMOD2,0.2681105400476034
ZNF330,0.007624408592483048
IL15,0.8391988522943413
INPP4B,0.2613307542305653
USP38,0.5794868271802371
SMARCA5,0.6360189425480448
ANAPC10,0.03518317255669913
ABCE1,0.7383376435717551
OTUD4,0.8406703370238132
MMAA,0.3216300929789518
ZNF827,0.21056147078590184
LSM6,0.7636246270815159
SLC10A7,0.7524923469438328
TMEM184C,0.6803931699595562
PRMT10,0.1611710345620352
ARHGAP10,0.0025055615885962385
LRBA,0.009212857998016718
RPS3A,0.39246177992202874
PET112,0.4665930519637118
RP11-18H21.1,0.3906600491913943
FBXW7,0.9795506361357499
TMEM154,0.4793386794916419
ARFIP1,0.7799166047612767
KIAA0922,0.4762988725603093
PLRG1,0.013052049864800635
RNU6-1285P,0.5397365426313255
MAP9,0.4601434408193681
CTSO,0.2071307088715706
C4orf46,0.31094415805961245
ETFDH,0.20236915338269457
PPID,0.286253383065839
RAPGEF2,0.32982882457810553
NAF1,0.4346443159687125
TMA16,0.49203613190346185
NACA3P,0.304954067320288
TMEM192,0.09224813348829168
KLHL2,0.7007563178605505
MSMO1,0.01878162180727283
DDX60,0.5228836567724373
DDX60L,0.055299788372936684
CBR4,0.4076145230216034
NEK1,0.13736392288110164
CLCN3,0.31122726743401186
C4orf27,0.011454382154753553
GALNT7,0.2774082347635593
HMGB2,0.9890601842032569
RP11-798M19.6,0.01209526789978054
SAP30,0.7030826663057409
FBXO8,0.6964404421513141
CEP44,0.5962652496275975
HPGD,1.974995959757924e-08
SPCS3,0.004516786995564805
AGA,0.14622236392090077
DCTD,0.9215671163952655
CDKN2AIP,0.22074048365129578
ING2,0.6187484431668419
RWDD4,0.07322593575529703
ENPP6,0.00012824340983971007
IRF2,0.033113294295252775
RP11-326I11.5,0.7140020943923131
CASP3,0.26219821031216595
PRIMPOL,0.23978921616146262
CENPU,0.19328836333508914
ACSL1,0.28858270450610946
SLC25A4,0.4326520083754723
KIAA1430,0.12207764067698446
ANKRD37,0.8541121791815138
UFSP2,0.20546142652067795
CYP4V2,0.7021803284750827
FRG1,0.8517224300935162
CCDC127,0.23343129303761817
SDHA,0.020691067427736666
PDCD6,0.5321680401786013
EXOC3,0.07850551343458761
BRD9,0.43887030349016465
CLPTM1L,0.8653741826903206
LPCAT1,0.6752800839328066
SDHAP3,0.7610469893783153
RP11-43F13.1,0.00576460060264045
MRPL36,0.02862959531485475
NDUFS6,0.03356168011058181
KIAA0947,0.19469743736756243
MED10,0.018092421411214567
NSUN2,0.030667980221257333
SRD5A1,0.3390146075696947
PAPD7,0.12196663893292592
MTRR,0.2567844818879101
FASTKD3,0.8083293406066236
MIR4458HG,0.017880815184591458
FAM173B,0.9106794765857159
CCT5,0.0028926743765004567
MARCH6,0.005745233680265692
DAP,0.5165014098188514
FAM105A,0.30390670797704583
FAM105B,0.19627717464550293
ANKH,0.4395254622705791
ZNF622,0.0776277617903333
CTD-2023M8.1,0.3997341394279785
GUSBP1,0.22265793832405387
DROSHA,0.8035467546784908
C5orf22,0.5753972651820691
GOLPH3,0.6358291929588631
MTMR12,0.8912418995446849
ZFR,0.0044440341510001416
SUB1,0.1295083357986289
RP11-36C20.1,0.2751133742548669
CTD-2203K17.1,0.6668211684793103
TARS,0.4704545951109768
RAD1,0.10021946004227274
BRIX1,0.6855549729760173
DNAJC21,0.8327541407209347
IL7R,0.1364629955040449
LMBRD2,0.2651144375033754
SKP2,0.15965276819070315
NADK2,0.4832177989495461
NIPBL,0.9194431782771412
C5orf42,0.7182464220934339
NUP155,0.09128586328283501
WDR70,0.3491973871951996
RICTOR,0.44964203558896537
FYB,0.29694657246137124
PTGER4,0.2814276516509873
TTC33,0.2635580431039774
PRKAA1,0.012510469018516416
RPL37,0.2216592381961629
CARD6,0.3462220836384361
OXCT1,0.984095926256911
C5orf51,0.2538312049596237
FBXO4,0.13158283106505625
CCDC152,0.6737244418863235
CTD-2201E18.3,0.8920747371115636
CTD-2035E11.3,0.00010851581007451588
ANXA2R,0.12237386695466884
AC025171.1,0.49081107028555904
CTD-2035E11.5,0.0005733762476862954
ZNF131,0.09952027553164389
HMGCS1,0.08035056992546905
CCL28,0.7561532003182189
C5orf28,0.2455344493338644
C5orf34,0.7743426454083664
PAIP1,0.057582588364139105
NNT-AS1,0.6539803499574355
CTD-2210P15.2,0.6864220335968833
NNT,0.5732204778921144
MRPS30,0.026210652991284205
RP11-53O19.3,0.6467696327354129
EMB,0.6674429276466278
PARP8,0.10565660158465716
ITGA1,0.0334787299382907
PELO,0.11141441795047964
ITGA2,0.059407674933843496
MOCS2,0.4813211933334841
NDUFS4,0.29306662059184685
ARL15,0.20686869016803142
SNX18,0.543667363915302
GZMK,2.3862314718056756e-14
GZMAP1,0.6464422772464902
GZMA,1.5712270943503622e-12
DHX29,0.053356898399747166
SKIV2L2,0.18041563421864154
PPAP2A,0.33387907222289775
SLC38A9,0.3803851221299484
IL6ST,0.6845619808378149
CTD-2031P19.4,0.003077965408540898
MAP3K1,0.5009209413846336
SETD9,0.7943374830405807
MIER3,0.4503228096233043
GPBP1,0.0017787671778711142
PDE4D,0.025784225774661027
DEPDC1B,0.6033387168387123
ERCC8,0.7161116511849195
NDUFAF2,0.05247372155073584
SMIM15,0.0030364257389813147
ZSWIM6,0.12727653721637344
KIF2A,0.015011652701483916
DIMT1,0.014435834365177133
IPO11,0.23376684236597423
SREK1IP1,0.06354184569502909
CWC27,0.07323231161164853
CENPK,0.6589991023611084
PPWD1,0.00013471236393036658
TRIM23,0.3430208064218005
CTC-534A2.2,0.48538580433236134
SGTB,0.7002596500087811
ERBB2IP,0.05363797033699291
SREK1,0.019126505695505527
MAST4,0.2351370129947502
PIK3R1,0.00016934878713432882
SLC30A5,0.4545324056922843
CCNB1,0.40854509580199294
CENPH,0.7027618747618603
MRPS36,0.6099901026779685
CDK7,0.007551448878161024
CCDC125,0.08905424212052
TAF9,0.32498996905120786
RAD17,0.19216778775558296
GTF2H2C,0.6704899845774687
RP11-98J23.2,0.09033854904207292
SMN2,0.08189209647307942
SMN1,0.0024614071386739986
GTF2H2,0.672766157038653
GUSBP9,0.6442555039379348
BDP1,0.00021393190502453326
MCCC2,0.6559006833107406
MRPS27,0.5359933033574364
PTCD2,0.7961040745093493
TNPO1,0.8216634554743327
BTF3,0.012732391460808784
ANKRA2,0.4678661098722285
UTP15,0.5406544011156803
HEXB,0.002080254166089558
GFM2,0.01818141761534097
NSA2,0.6957027256711605
HMGCR,0.6365533952163451
COL4A3BP,0.44352706679572995
POLK,0.020308399771066375
POC5,0.596034433342006
IQGAP2,0.6917971313008926
F2R,0.7954716037542221
AGGF1,0.5443769608822613
WDR41,0.38583188172503113
TBCA,0.8473704169785123
AP3B1,0.7273237088484394
CTD-2037K23.2,0.05030243080351371
SCAMP1,0.09161434501270775
ARSB,0.3319530824110315
PAPD4,0.03313541624635841
MTX3,0.9472381002349127
SERINC5,0.33533790310120815
ZFYVE16,0.3627807769069853
MSH3,0.331705264057277
RASGRF2,0.8463576813198079
ZCCHC9,0.7177993090658482
SSBP2,0.003400777033762708
ATG10,0.7159117280567506
RPS23,0.9955857130188617
TMEM167A,0.20694059467891135
XRCC4,0.4564012735205967
COX7C,0.06558506508782101
RASA1,0.7975272482596418
CCNH,0.0202761786033323
TMEM161B,0.3601774284014371
TMEM161B-AS1,0.06883599485902624
CETN3,0.00027756054311435616
LYSMD3,0.4206017162354446
LUCAT1,0.2546394647183305
ARRDC3,0.21192209944454235
FAM172A,0.6893023037956454
KIAA0825,0.26135726785412183
CTC-303L1.1,0.6771666838778014
CTC-303L1.2,0.13541789601192758
ANKRD32,0.02270752944353728
MCTP1,0.9685433091561769
TTC37,0.25288922345326753
ARSK,0.11469586332093576
RFESD,0.7189476255808195
GLRX,0.238827508956482
AC008592.3,0.47733024438791927
ELL2,0.032029074737322284
CAST,0.0011569748800591678
ERAP1,0.06876678801858217
CTD-2260A17.2,0.6657149107999305
ERAP2,0.5650768856271409
LNPEP,0.01558902717323464
RIOK2,0.18965189185037037
RP11-274E7.2,0.9362860055500993
CHD1,0.0006217812281533527
FAM174A,0.6032500211815612
ST8SIA4,0.020927660058619055
PAM,0.40927783209407115
GIN1,0.8207350062340113
PPIP5K2,0.8787212733216271
C5orf30,0.06807169757258695
EFNA5,0.02703504483902116
FER,0.35099922696059943
PJA2,0.0003876111388037779
MAN2A1,0.7339556494718523
SLC25A46,0.19170472512477907
WDR36,0.8047159844544505
CAMK4,0.2527336779269441
STARD4,0.0011308338701827181
EPB41L4A-AS1,0.5080743594914808
APC,0.7241987555016067
SRP19,0.1324258276077997
REEP5,0.38223495637421084
DCP2,0.0632696882043942
YTHDC2,0.1966213135953473
PGGT1B,0.29850935631317027
FEM1C,0.2701522195345876
TMED7,0.052319551505241486
ATG12,0.00793031808942065
AP3S1,0.23288423009224518
COMMD10,0.6667895551983826
DMXL1,0.8439266982553795
TNFAIP8,0.7628623312518191
HSD17B4,0.5995812920322829
SRFBP1,0.5653656210012297
SNX2,0.7887996016085922
snoU13-346,0.7360476409056997
CEP120,0.8426460630547827
CSNK1G3,0.32884327055164275
GRAMD3,0.7198405374766563
PHAX,0.11205701635674263
LMNB1,0.40962664178637365
C5orf63,0.10460371543551492
PRRC1,0.23751392389204729
CTC-228N24.3,0.03089412553226171
SLC12A2,0.1173571111476627
ISOC1,0.0006843285034247675
HINT1,0.0013063554914679331
LYRM7,0.006957245149142353
CDC42SE2,0.19406414070997804
RAPGEF6,0.5417005625290238
FNIP1,0.29250358838220486
CSF2,0.0002428162397012245
P4HA2,0.09589878223567165
C5orf56,5.2581483222698624e-06
AC116366.6,0.589375752528404
IRF1,0.10377585123863761
RAD50,0.7866975743849403
IL4,9.38540287806765e-05
KIF3A,0.5785031343645277
CCNI2,0.15786150533823967
UQCRQ,0.05889856641961455
AFF4,0.6251192667321941
ZCCHC10,0.18775902341657075
HSPA4,0.44635888141147745
C5orf15,0.010129676318452649
VDAC1,0.4120328747657484
SKP1,0.2817221409408122
PPP2CA,0.7452446953818451
UBE2B,0.20652053933020723
RP11-215P8.3,0.13979423263220647
CDKN2AIPNL,0.8923628944204574
JADE2,0.03479617119335119
SAR1B,0.1620790285058047
SEC24A,0.6048445938441749
CAMLG,0.23340352405518902
DDX46,0.9041860459901768
C5orf24,0.5515862724369076
TXNDC15,0.43000573396080205
PCBD2,0.0036141217452362634
H2AFY,0.000976615658978434
SMAD5,0.7115055372324397
HNRNPA0,0.4587548655230385
FAM13B,0.580681356035372
BRD8,0.437629459097627
CDC23,0.29457424469405047
FAM53C,0.7205584669095602
KDM3B,0.29615357161947375
EGR1,0.08839459298766753
ETF1,0.06874062360698961
HSPA9,0.0015147365774373484
SNORD63-3,0.9049556039656912
CTNNA1,0.0013970017258923587
SIL1,0.7279910422433223
MATR3,0.004507060196791213
PAIP2,0.4572759445377237
MZB1,0.03734935080326178
SPATA24,0.612246646757717
DNAJC18,0.007745353231216821
ECSCR,0.31295111803450987
TMEM173,0.0012407676295542144
UBE2D2,0.018427491423344208
PURA,0.07568688620236773
IGIP,0.6532491290780534
CYSTM1,0.20239210195745727
PFDN1,0.19527751207003735
HBEGF,0.19553168597814513
CTC-329D1.2,0.13394650388259258
SRA1,0.3271756545174363
SLC35A4,0.5243246362866288
NDUFA2,0.20110370740943856
IK,0.26783117072658097
WDR55,0.05785914060301932
HARS,0.05878342852339013
HARS2,0.09733710214100379
ZMAT2,0.11298313210482486
VTRNA1-1,0.4279868931005394
VTRNA1-3,0.0056135540079416705
TAF7,0.18300384630548103
DIAPH1,0.0388274859334754
HDAC3,0.18867760422014865
FCHSD1,0.5757384165919786
KIAA0141,0.01106704966703393
RNF14,0.08362539717754751
GNPDA1,0.07681563359467528
NDFIP1,0.5488224191950999
ARHGAP26,0.06093790833104728
ARHGAP26-IT1,0.6364274845112207
NR3C1,0.26069594387026296
CTB-57H20.1,0.668790353044435
HMHB1,0.19964466678019333
YIPF5,0.004088668912137796
PRELID2,0.7147983965034059
LARS,0.1552496367685284
RBM27,0.18100244648308564
TCERG1,0.11278482161468711
PPP2R2B,0.034575797448907895
FBXO38,0.2705718641897921
ADRB2,0.11587477232697227
GRPEL2,0.5534580024189029
PCYOX1L,0.5450385067815706
CSNK1A1,0.053880727763116316
TIGD6,0.7947560407503279
HMGXB3,0.6993288373080122
PDGFRB,0.3351637683140053
TCOF1,0.48530962905721997
CD74,1.9190963504577203e-08
RPS14,0.004864788102171524
RBM22,0.02157931845412913
DCTN4,0.09961676612009915
TNIP1,0.10871493640889944
ANXA6,0.5716221932284764
CCDC69,0.11770128400684209
ATOX1,0.051742869184311584
G3BP1,0.5481870375067774
FAM114A2,0.00030787493149295094
MFAP3,0.4937384229355113
GALNT10,0.37114854104776146
SAP30L-AS1,0.6695962193801892
SAP30L,0.6559735688952094
LARP1,0.7531557489968783
CNOT8,0.043665766610426864
GEMIN5,0.6214651566784869
MRPL22,0.63751427432421
TIMD4,1.5006903234706255e-05
HAVCR1,0.6599776914113455
HAVCR2,0.0026746484317139263
MED7,0.8454808162536951
ITK,0.3252307658769421
CYFIP2,0.17675717059057477
CTB-47B11.3,0.7683892907190296
ADAM19,0.019801705973368902
THG1L,0.42365007710233565
CLINT1,0.0018383892885389067
RNF145,0.56605850826683
UBLCP1,0.27083817996237347
TTC1,0.05556947558883272
PWWP2A,0.4161216913107646
SLU7,0.37905868041100965
PTTG1,7.807102498954173e-05
MIR146A,0.8348258236644237
CCNG1,0.025430924306923373
NUDCD2,0.18679846987631957
MAT2B,0.28551903642400844
RARS,0.638621101395824
PANK3,0.7729748599834808
SPDL1,0.5210738647291111
DOCK2,0.2450807537501951
LCP2,0.18416189870752336
NPM1,0.2929367924707902
FBXW11,0.47160914507858936
STK10,0.32400310180716
CTB-79E8.3,0.9207934029368363
DUSP1,0.6668828108383772
RPL26L1,0.764095934242841
ATP6V0E1,0.6892872016086917
CREBRF,0.18530601959903073
BNIP1,0.13363511438102169
BOD1,0.6831641856316581
CPEB4,0.8131440178373006
SFXN1,0.8213325608627458
HRH2,1.3539968660059694e-12
THOC3,0.10061584203075248
SIMC1,0.06786170355317406
KIAA1191,0.7244230623253743
NOP16,0.030375959065009138
HIGD2A,0.8552066414623261
CLTB,0.36039468272597264
FAF2,0.31600001507420833
RNF44,0.4939148325582481
TSPAN17,0.8728676625784254
UIMC1,0.991363909024553
ZNF346,0.2976693887065395
NSD1,0.17614692024707598
RAB24,0.4000031370683271
PRELID1,0.4344148485128462
LMAN2,0.005807367880228926
RGS14,0.028532729752180182
GRK6,0.789192577509223
DBN1,0.05566706401076844
PDLIM7,0.33936228442883587
DDX41,0.030583113144751917
FAM193B,0.6574521710098898
TMED9,0.3314578373452993
B4GALT7,0.8862207539529402
RP11-423H2.1,0.023667950572243853
RMND5B,0.79529792634324
NHP2,0.6557690160524363
HNRNPAB,0.9077206983760824
PHYKPL,0.6239938958620597
CLK4,0.09159403523202408
ZNF354A,0.007823672813699403
ZNF354B,0.1229232027358792
RUFY1,0.6209656388189819
HNRNPH1,0.00012349596693619251
RP11-1379J22.5,0.7171418884091612
CANX,1.9631691110534095e-08
MAML1,0.8690999048750204
MGAT4B,0.43288837112564993
SQSTM1,0.9736402570862644
C5orf45,0.7178672707269498
TBC1D9B,0.46229577014485823
MAPK9,0.5004474167685417
CTB-129O4.1,0.7220315861353506
CNOT6,0.00655191578682083
MGAT1,0.04843397475245674
LINC00847,0.3471668301732531
ZFP62,0.7030655721517522
CTC-338M12.5,0.8285340753763348
GNB2L1,0.2713378175094753
TRIM52,0.1270706817072713
TRIM52-AS1,0.4020511777799861
DUSP22,0.904166975038196
IRF4,0.8681301624487289
EXOC2,0.7089743283407492
GMDS,0.28380045399740755
GMDS-AS1,0.2660601597690365
WRNIP1,0.6814172166474595
SERPINB1,0.014160160145125413
SERPINB9,0.4882213121707728
SERPINB6,0.19080831290617453
LINC01011,0.4533801053850136
NQO2,0.03123444810839161
RIPK1,0.7071147266710935
BPHL,0.008963492183019233
PSMG4,0.16959883019296546
FAM50B,0.007153010219849397
PRPF4B,0.07565562385873434
ECI2,0.7158932781878777
CDYL,0.6337276368537341
RPP40,0.4318836104313965
LYRM4,0.1099007414249708
FARS2,0.6819677913867495
RREB1,0.37193575634372933
SSR1,0.769306722496594
RIOK1,0.5116223177718402
SNRNP48,0.2307375089379229
BLOC1S5,0.23767711114330128
EEF1E1,0.6625644896446359
SLC35B3,0.4074620715269374
GCNT2,0.5588321796705382
C6orf52,0.46628613764337634
PAK1IP1,0.02581032515398586
TMEM14C,0.5659912060920611
TMEM14B,0.3925385864804431
SMIM13,0.33164154680362884
NEDD9,0.0020603784368885
HIVEP1,0.6552585969325495
TBC1D7,0.11431482248562984
SIRT5,0.5721977016044046
NOL7,0.7259759539894131
RANBP9,0.40680815760879624
MCUR1,0.15649872614842542
CD83,0.28241912150940746
RP11-146I2.1,0.5331459391574255
JARID2,0.343494356120419
DTNBP1,0.1256387876345796
ATXN1,0.31506985514267777
FAM8A1,0.2395785080506587
NUP153,0.08681558196507425
TPMT,0.08039262799403611
DEK,0.9708433006909298
MBOAT1,0.3113205060527185
E2F3,0.007868108408222402
CDKAL1,0.414973465937681
SOX4,0.0009271301394830725
MRS2,0.09264595146880918
TDP2,0.6087212910152365
ACOT13,0.31065747464178894
C6orf62,0.28387428434462686
GMNN,0.08683688983843547
FAM65B,0.33290263532262543
AL512428.1,0.15105271912191387
RP11-367G6.3,0.7443216064163485
CMAHP,0.1748312272667875
TRIM38,0.03342735204676623
U91328.20,0.0775530283187158
HIST1H1C,0.32018149432519794
HIST1H4C,0.256387204895268
HIST1H2BC,0.6798331869226
HIST1H2AC,0.1660072421650403
HIST1H1E,0.6653102001271638
HIST1H2BD,0.33281078748123044
HIST1H3D,0.7307993012271032
HIST1H3E,0.7245105081142623
HIST1H1D,0.02284436025987336
HIST1H4H,0.31996108704683995
BTN3A2,0.21394731908368275
BTN2A2,0.46526776117838803
BTN3A1,0.24126295985644752
BTN3A3,0.5316404129973546
BTN2A1,0.5117423517950539
HMGN4,0.4640386174380066
ABT1,0.00044029156610519087
ZNF322,0.003195429119995237
HIST1H2BK,0.24502480958138492
ZNF184,0.037502028523236225
HIST1H3H,0.2899819103873344
HIST1H2AK,0.5954724455777787
RP1-313I6.12,0.09056793080116775
ZSCAN16-AS1,0.3958688627184339
ZSCAN16,0.7554438836437194
ZKSCAN8,0.6052894552701602
ZSCAN9,0.6748140644912228
RP5-874C20.3,0.4244803829581707
PGBD1,0.6951075187723896
ZKSCAN3,0.6505003420865594
TRIM27,0.44071180086430867
HLA-F,0.37652371081732733
HLA-F-AS1,0.24514935339871077
HLA-G,0.317674496330461
HLA-H,0.9423653392659262
HLA-A,0.0010155618829432904
ZNRD1-AS1,0.1371697347628924
ZNRD1,0.1595542674561544
PPP1R11,0.13821446134241488
TRIM26,0.39576183758067485
HLA-L,0.0012143088091313013
HCG18,0.13339758637579333
TRIM39,0.1445147914209987
RPP21,0.20826897065085614
HLA-E,0.0016904229025314834
PRR3,0.17026990792135988
ABCF1,0.2630242292722275
PPP1R10,0.014085674219609786
AL662800.1,0.5987547215200465
MRPS18B,0.0073801950523347945
ATAT1,0.10335070891837753
C6orf136,0.7563517481573636
DHX16,0.038858460849515684
PPP1R18,0.03921409350361041
NRM,0.7118386460760509
MDC1,0.706690956803985
TUBB,0.6778154910192957
FLOT1,0.0001045780910912157
IER3,0.1291984412510022
LINC00243,0.03500379503451605
CCHCR1,0.2027072160877276
XXbac-BPG299F13.17,0.42622683404687517
HLA-C,0.0033138552686138604
HLA-B,0.0036668680482823705
HLA-S,0.35748361632014586
XXbac-BPG181B23.7,0.5097497237700136
HCP5,0.051032521374796795
MICA,0.8129827475947791
MICB,0.3742728213633481
DDX39B,0.9487888861037365
LTA,0.025606627173663472
TNF,0.1366591174071605
LTB,0.00042851986280986173
LST1,0.15329182316572848
NCR3,0.054978903619783456
AIF1,0.5914275953144221
BAG6,0.4014195576849574
APOM,0.8577255787314797
GPANK1,0.3535205782819815
CSNK2B,0.9068959483600411
LY6G5C,0.14855494262443916
ABHD16A,0.5627405511853261
DDAH2,0.00021315585032591081
CLIC1,0.7798930790494006
LSM2,0.5702173301371445
HSPA1L,0.05748632999819203
HSPA1A,0.44132638545359704
C6orf48,0.24799810343862722
NEU1,0.08248755229096219
EHMT2,0.03523523226709643
NELFE,0.042307037022112116
SKIV2L,0.529720828470226
DXO,0.0015581921006639497
STK19,0.36823169624831664
ATF6B,0.7062806299533169
AGPAT1,0.12289470706006096
RNF5,0.8068536545843937
GPSM3,0.20330787483905882
HLA-DRA,0.019830957198208318
HLA-DRB5,0.036775540948294286
HLA-DRB6,0.0005546186162785166
HLA-DRB1,0.013049156734403718
HLA-DQA1,0.0026147881634280786
HLA-DQB1,0.0028482980496466717
HLA-DQA2,0.009975091421414431
HLA-DQB2,0.002531542185114892
TAP2-1,0.49324888250968624
PSMB8,0.06561010641674553
TAPSAR1,0.6783474214592881
PSMB9,0.022826571238678674
TAP1,0.4232348102396091
HLA-DMB,0.006167866331119921
HLA-DMA,0.062439692875411804
BRD2,0.8153294980419268
HLA-DPA1,1.403649907693494e-05
HLA-DPB1,0.00041356906874102245
RXRB,0.2660464345798846
SLC39A7,0.00909251845856992
HSD17B8,0.19830661849793385
RING1,0.3426697661934077
HCG25,0.11706356239716625
VPS52,0.5325144955781672
RPS18,0.45824718925483626
B3GALT4,0.4253084791114665
WDR46,0.522273238043619
PFDN6,0.05517250791400314
RGL2,0.5218568671764112
TAPBP,0.000378573479826909
DAXX,0.39802388914123626
PHF1,0.6084864304261585
CUTA,0.10432687406758791
BAK1,0.3831645820341442
UQCC2,0.20280017882769177
HMGA1,0.010780613232645496
C6orf1,0.4822971700834232
RPL35P2,0.21183384541446623
RPS10,0.28612638388285855
C6orf106,0.023546413620438796
RP11-140K17.3,0.9878077554100108
SNRPC,0.4515982774303599
TAF11,0.045905149309414535
ZNF76,0.7650890363154179
DEF6,0.3854366848833706
RPL10A,0.276034370518875
FKBP5,0.01485162905710908
SRPK1,0.015709525562618277
MAPK14,0.4628519355810039
MAPK13,0.19406363342825234
ETV7,0.00019328969036425095
KCTD20,0.5471612750933956
STK38,0.9854131538840633
SRSF3,0.22105945207193423
CDKN1A,0.014818928257464132
PPIL1,0.0024513683006572528
C6orf89,0.07552085453829932
MTCH1,0.17563601685208868
FGD2,0.007943824610651379
COX6A1P2,0.37363199500009797
PIM1,0.0020710607749082097
RNF8,0.3152767105262177
CMTR1,0.7552438958233825
CCDC167,0.049713967114946064
BTBD9,0.7752682119630793
GLO1,0.42784108069833493
SAYSD1,0.04402531182083319
OARD1,0.4147922745304024
APOBEC2,0.6970036697208308
NFYA,0.0584803384469298
MED20,0.15822851816287578
BYSL,0.20662110617905624
CCND3,0.16932547938405915
TAF8,0.2853331924252538
MRPS10,0.29157198456765965
UBR2,0.49793597916147336
TBCC,0.7859875151751186
GLTSCR1L,0.43553312761811985
RPL7L1,0.004196901622167612
C6orf226,0.37042951313281586
CNPY3,0.21533145883546587
RPL24P4,0.4054262597205841
PEX6,0.45471944453476887
PPP2R5D,0.03154053262353733
MEA1,0.11267126085699233
KLHDC3,0.5783863974999632
RRP36,0.2609192824453575
MRPL2,0.003954594470638299
SRF,0.9092785774202883
DNPH1,0.3583021886226505
ZNF318,0.7269215148100086
ABCC10,0.7631960365261974
POLR1C,0.035326353133602294
YIPF3,0.38112979426278537
XPO5,0.2897980734780995
POLH,0.014597325797667059
GTPBP2,0.7777382094566824
MAD2L1BP,0.4839882531549027
MRPS18A,0.6048393462895274
MRPL14,0.024738686816282506
HSP90AB1,0.40979802873983123
SLC35B2,0.013290709072196573
NFKBIE,0.36926252301665674
AARS2,0.7736584003241813
CDC5L,0.18195717620020777
SUPT3H,0.1348635870553425
RUNX2,0.004515373329958021
CLIC5,0.04421356475954623
ENPP4,0.13883136186297507
RCAN2,0.0008692732872787885
CD2AP,0.01964937199732156
MUT,0.10552044581137415
CENPQ,0.24743374726359513
MCM3,0.06578551424069112
TMEM14A,0.1771939924660714
GSTA4,0.7514911775986696
RN7SK,0.007547777847386939
FBXO9,0.04186455406758637
ELOVL5,0.08938095822877658
GCLC,0.6781986724469637
KIAA1586,0.29968234802178073
ZNF451,0.018761504378568293
BAG2,0.5606435459291031
RAB23,0.11787889389828655
PRIM2,0.7963385649997025
LINC00680,0.1807390384974958
PTP4A1,0.9076317063832857
PHF3,0.9431005583827295
LMBRD1,0.7463384317213521
C6orf57,0.35835530768739154
SMAP1,0.0649377301708421
KHDC1,0.5385746053208138
RPL39P3,0.2733237135077075
MB21D1,0.16078350925809662
MTO1,0.013535129491403218
EEF1A1,0.03333135032128814
SLC17A5,0.3739019528345611
