PeakID,clonal_p,quality_p,max_height,itype,gene,gene_clonality
Interval_55048,0.09753129346314293,0.23087621696801108,21.520771,intron,AFF1,0.2807512281528039
Interval_43488,0.7786034407980338,0.12415787190978744,71.75662,promoter-TSS,MAVS,0.6282888459627431
Interval_30856,0.0025272831705914767,0.42550258472142444,342.06036,promoter-TSS,BZRAP1-AS1,0.33914603664879833
Interval_5971,0.00040769430339915314,0.41363892013498316,36.62147,intron,ATP2B4,0.6523529929256342
Interval_16576,0.33972055888223573,0.1657049537289058,178.1505,promoter-TSS,NCKAP1L,0.449682091956247
Interval_44560,0.0012230829101962382,0.18239096445989778,33.778023,intron,ZMYND8,0.13988006908517536
Interval_31395,0.0076495132127955,0.20879694019471484,16.493015,intron,CD300A,0.0013207919009425733
Interval_60503,0.02321815816105255,0.11565707676738468,104.03058,promoter-TSS,CDC23,0.29438764440229237
Interval_36100,0.3116234569341708,0.14952193475815523,57.548817,intron,CA11,0.6166881244531037
Interval_43915,0.0003180569611100914,0.18175509613994512,131.31296,promoter-TSS,FRG1B,0.11841952107114369
Interval_15422,0.0017465862178475122,0.4090187361067006,21.518496,promoter-TSS,RP11-392P7.6,2.7081734457615614e-07
Interval_77688,0.037429696287963554,0.7616885933208039,61.15238,promoter-TSS,GPR107,0.7896059411361896
Interval_78250,0.0002566914801763742,0.24747723001301147,74.8282,promoter-TSS,TBL1X,0.6638055946978518
Interval_10491,0.0027106949236080924,0.7013307047806802,29.591057,exon,ABLIM1,0.20948507024777183
Interval_22310,0.018338631160112806,0.3847105220171283,22.246216,intron,SIPA1L1,0.026173172979330202
Interval_56974,0.0027106949236080924,0.46352883193691474,15.079433,intron,DDX60L,0.055226942804573326
Interval_3763,0.016264169541646112,0.3080335140463283,34.769875,intron,CD101,0.004360458225169889
Interval_36424,0.06849264297097957,0.5241873381093506,17.345472,promoter-TSS,LAIR2,1.3380653098309676e-05
Interval_67327,0.23218158161052427,0.1527829984097152,85.95131,promoter-TSS,FOXK1,0.40090134804321675
Interval_68279,0.019212448396316528,0.4434741187678628,15.43153,intron,SEPT7,0.4132865702615694
Interval_55598,0.0017465862178475122,0.357891394093363,16.869568,intron,CCDC109B,0.7050914307668765
Interval_71949,0.005054566341182953,0.1797556719022687,470.7321,promoter-TSS,KCTD9,0.548214585705985
Interval_11887,0.11768107561081442,0.20028914269191844,159.29768,promoter-TSS,FBXO3,0.24844382707731444
Interval_3226,0.02160779808013069,0.4023522273819803,26.113937,intron,RTCA,0.005146973672858553
Interval_23996,0.0027106949236080924,0.7013307047806802,25.456333,intron,GANC,0.23695764824076063
Interval_4650,0.4807831423704295,0.34145106861642294,39.436478,promoter-TSS,CD48,0.017906471447192717
Interval_13927,0.5976377952755905,0.2865404076911956,76.35737,promoter-TSS,CWF19L2,0.9747541722740708
Interval_37304,0.36449327743241267,0.19034263408992336,118.65239,promoter-TSS,KIF3C,0.6006637300120198
Interval_23235,0.22153066441416436,0.23946981541549017,23.999287,intron,HSP90AA1,0.46287663404777296
Interval_51415,0.001237345331833728,0.15046985687436754,92.78291,promoter-TSS,FAIM,0.6678565135846827
Interval_80237,0.038722554890219474,0.14614407548539288,172.16615,promoter-TSS,ZNF75D-1,0.4076273065879226
Interval_25477,0.03804836895388042,0.8730663582477953,62.245358,intron,HAPLN3,0.7312481315002142
Interval_12874,0.013358392366632388,0.13583923666329334,135.71353,promoter-TSS,TBC1D10C,0.20245347413358772
Interval_41563,0.5238398149486772,0.6276709556165968,142.07635,exon,HIBCH,0.09092411079999152
Interval_53869,0.0009561891515998955,0.4413948256467941,47.465397,intron,TBC1D19,0.40438154094059303
Interval_37730,0.0009561891515998955,0.13065020862308763,34.34227,intron,HNRNPLL,0.34158543137073427
Interval_76522,0.008732931089235119,0.20609717370593839,19.44745,intron,SPTLC1,0.5914068202317959
Interval_40792,0.06849264297097957,0.33575245607075355,28.691322,intron,RBMS1,0.09670221935791343
Interval_71557,0.30417676217573975,0.8085548269666067,24.799263,intron,ERI1,0.6643653938617708
Interval_1385,0.007633367066647079,0.4768252132427353,124.11432,intron,PTP4A2,0.9217502025032637
Interval_72177,0.005877390326209597,0.315223362729507,97.0003,intron,LEPROTL1,0.6545497137397334
Interval_58864,0.0009561891515998955,0.6003998609179415,50.209812,intron,MRPS27,0.5354554072374523
Interval_15080,0.8265466816647923,0.5155414196906174,116.67984,intron,CHD4,0.00433528527547874
Interval_12260,0.2327345309381238,0.18689892941389952,161.57939,intron,CELF1,0.44045672905181577
Interval_64292,0.053000259441828845,0.95505565538002,15.167875,intron,TMEM30A,0.31772139022133483
Interval_31854,0.005725025299985309,0.3157438195749602,94.89162,promoter-TSS,ENDOV,0.7142745786866816
Interval_18471,0.7477045908183627,0.19579023770640536,186.39445,intron,RHOF,0.3663289210449171
Interval_8289,0.5780439121756483,0.8827798947559427,285.53067,promoter-TSS,ZNF438,0.7680296181527324
Interval_13314,0.0002566914801763742,0.1567442532889981,82.23938,promoter-TSS,PAK1,0.015973392164527277
Interval_49115,0.006693324061195605,0.20445062586926288,28.774412,TTS,CCR2,0.561418422940733
Interval_23661,0.0025444556888819525,0.2209917594332803,125.79302,intron,KLF13,0.6420949271321938
Interval_55595,0.013448329517415814,0.4913667041619798,41.588867,intron,CCDC109B,0.7050914307668765
Interval_417,0.11661979752530993,0.5102501084285095,66.42412,intron,PIK3CD,0.6740303003216156
Interval_72288,0.04694689576988942,0.2923249247427251,28.89198,intron,BAG4,0.02687138355154658
Interval_76476,0.0003992015968069529,0.27831609508256216,267.85712,promoter-TSS,RP11-305L7.3,0.2581672736340112
Interval_67295,0.04466431755069644,0.8938976377952756,45.401688,intron,CARD11,0.6095146380048173
Interval_20136,0.12528121484814358,0.8653173341043805,80.694374,intron,TBC1D4,0.17705684589778972
Interval_71324,0.3133732534930135,0.11878062057702776,174.55109,promoter-TSS,DNAJB6,0.6642860325792398
Interval_689,0.011754780652417973,0.3294491831718953,94.62569,exon,NBPF1,0.8057586400413381
Interval_9493,0.5362215751217022,0.2188878258231629,27.403227,intron,TSPAN14,0.006628356604923752
Interval_24140,0.020416197975252848,0.3431946006749156,52.624664,TTS,CEP152,0.1914330185909731
Interval_4419,0.021200103776731538,0.7507875912679293,20.060986,promoter-TSS,ARHGEF2,0.9091392005589761
Interval_457,0.0731531010553711,0.19991325719242448,79.0024,promoter-TSS,DFFA,0.2697222480226662
Interval_75748,0.013091265488997528,0.2887795275590551,52.154537,exon,ZCCHC7,0.18020323700378768
Interval_66597,0.002853860123790408,0.28579095979278,28.75269,intron,IPCEF1,0.3741417438045239
Interval_43218,0.26200787401574854,0.17481567153390198,81.89639,promoter-TSS,NDUFA10,0.012752621630157166
Interval_78845,0.0002566914801763742,0.1804555680539932,52.175335,intron,CASK,0.2708243558285349
Interval_79886,0.036678310574785544,0.22769133058113689,19.374043,intron,PLS3-1,2.1532595361647396e-07
Interval_40569,0.08015035419979799,0.16643053346826664,109.786224,promoter-TSS,RIF1,0.6609929268799941
Interval_20098,0.0005133829603527484,0.3243250843644544,53.771915,intron,KLF12,0.3204283231403457
Interval_36231,0.0012722278444415869,0.15824779528697408,129.97034,promoter-TSS,NUP62,0.0574411114621821
Interval_38955,0.03628479300248311,0.6541640413624402,16.179068,exon,USP39,0.06186687734555761
Interval_39861,0.09668931617753374,0.20416365476362586,132.84824,promoter-TSS,SLC35F5,0.40547274571308334
Interval_49334,0.15871042359404308,0.5453231169582189,138.01027,promoter-TSS,IFRD2,0.2676880022217457
Interval_60028,0.02486091794158507,0.8030250347705146,21.518496,exon,TNFAIP8,0.7629822168111227
Interval_64472,0.004076943033986646,0.16122558513989682,41.243774,intron,NT5E,0.005454833523171545
Interval_49375,0.19441117764471005,0.43168209036472505,216.85654,promoter-TSS,MANF,0.9168640847759176
Interval_5874,0.006930803157778276,0.292724509840258,17.233633,TTS,PTPN7,0.00013882635303688915
Interval_22825,1.0,0.29573514529420264,69.587166,intron,CCDC88C,0.19840884143520462
Interval_13140,0.09796154402197532,0.12863958363452366,139.13422,promoter-TSS,PAAF1,0.11629395275252101
Interval_74412,0.11283031988873393,0.3561369958275382,16.138868,intron,ASAP1,0.5655407848135772
Interval_39686,0.0382475660639775,0.5910118219749652,17.221375,intron,MIR4435-1HG,0.1453186387582839
Interval_35229,0.03340832395950455,0.33650426485470575,78.26942,promoter-TSS,PEPD,0.9634549912552405
Interval_58373,0.0009780603285396428,0.5143138357705287,59.84768,intron,ITGA2,0.05935053108242112
Interval_10707,0.3832335329341313,0.13565596080566145,226.03055,promoter-TSS,BUB3,0.20623577005005428
Interval_43590,0.009376968978169531,0.1031666394418127,25.104908,intron,C20orf196,0.1367506876283602
Interval_1425,0.19512303554360133,0.13665320981028162,33.044388,intron,HDAC1,0.13585486181596781
Interval_38361,0.010109132682365907,0.21171740379092474,314.29,promoter-TSS,UGP2,0.00043441904584467253
Interval_76674,0.7760589851091518,0.4657221338730664,99.02289,intron,PTCH1,0.08534074105784481
Interval_28730,0.00024451508213430007,0.1055235339416144,37.56186,TTS,ITGAE,0.46022879944243644
Interval_22903,0.0003180569611100914,0.38479109440508896,171.61758,promoter-TSS,RIN3,0.3921110689118929
Interval_60307,0.1864568845618917,0.15020862308762173,16.140577,intron,C5orf56,5.257232851766424e-06
Interval_30615,0.5010114032942848,0.26364548573028723,23.195726,intron,FAM117A,0.2801300671906708
Interval_13217,0.002038471516993323,0.27078314369371037,20.189503,exon,GDPD5,0.0035349242896014874
Interval_61159,0.5780439121756483,0.22449646162221015,234.64119,promoter-TSS,SAP30L,0.6559975063990227
Interval_19237,0.5622392211404723,0.10031293463143254,17.867432,intron,N4BP2L2,0.849928878235301
Interval_62539,0.06523108854379,0.16761953655520034,39.450565,intron,NUP153,0.0867555990783786
Interval_27705,0.5359770600395667,0.4321751102606586,26.898117,intron,DUS2,0.6316114655433578
Interval_312,0.014538807649044472,0.748127801069828,71.72832,promoter-TSS,RP5-1115A15.1,0.6171180645962699
Interval_2446,0.09944367176634272,0.6549026425591098,19.725285,intron,PDE4B,0.19886090345990623
Interval_30622,0.002310223321587368,0.1640888638920135,48.41661,intron,KAT7,0.6688762284101302
Interval_78275,0.0007700744405291227,0.13037120359955,49.511444,intron,WWC3,0.3930331461370517
Interval_36855,0.005054566341182953,0.10844342331993106,324.62415,promoter-TSS,ID2,7.624557116716972e-08
Interval_23823,0.002226398727771861,0.11857741795576116,148.94595,promoter-TSS,C15orf53,0.08702877377388721
Interval_59654,0.05763734518894836,0.14306128929818995,16.140577,intron,PAM,0.4094938821363265
Interval_60709,0.09986988578863709,0.13809454966025736,94.71756,promoter-TSS,FCHSD1,0.5756332518502953
Interval_24141,0.0009780603285396428,0.2205446526497561,26.087671,intron,CEP152,0.1914330185909731
Interval_18292,0.002474690663667456,0.2338875234928437,105.127014,promoter-TSS,TESC,0.03777237989783065
Interval_2450,0.2817984675437327,0.29003903426340905,106.77812,intron,PDE4B,0.19886090345990623
Interval_33558,0.3765651924181508,0.22619184376794943,279.76993,promoter-TSS,ZADH2,0.426892461051058
Interval_33723,0.014948677172184066,0.246609801937256,107.31961,exon,POLRMT,0.774661723380809
Interval_77769,0.0003180569611100914,0.8938557177967327,146.37657,intron,RAPGEF1,0.03966568361717229
Interval_4184,0.0076495132127955,0.42845966620305975,18.054636,TTS,FAM63A,0.3124909520925159
Interval_31103,0.02914171656686604,0.18871348212665573,151.30849,promoter-TSS,PLEKHM1P,0.6075105382309247
Interval_63312,0.000618672665916864,0.5092670232759867,71.52095,intron,FKBP5,0.014824134470314788
Interval_29190,0.003493172435693803,0.6109876151159098,15.068701,intron,MPRIP,0.05987965112096596
Interval_51665,0.014342837273991105,0.41159596662030595,16.140577,intron,HPS3,0.2115156699123148
Interval_68369,0.00040769430339915314,0.15058455650712899,40.318768,intron,ELMO1,0.5047763137507946
Interval_44239,0.015404450174495099,0.125918838821086,27.838987,intron,RBL1,0.19773911420057297
Interval_60724,0.04321559616026138,0.9541455674048491,37.657364,exon,KIAA0141,0.011026124979305246
Interval_8684,0.036258493566574845,0.11594621945930317,106.39684,intron,NCOA4,0.9478788728927579
Interval_31261,0.023153692614770294,0.13420431863545634,187.6724,promoter-TSS,BPTF,0.13376002798195968
Interval_34307,0.006693324061195605,0.6640299026425591,72.7805,promoter-TSS,KANK3,0.48309459856780756
Interval_28666,0.020792409473333606,0.1876505689188689,17.255777,intron,SMG6,0.27234443946888565
Interval_58975,0.001263641585296349,0.19895287958115182,425.7525,promoter-TSS,IQGAP2,0.6911280647572764
Interval_25396,0.10614589316484813,0.2137851809304997,299.42175,promoter-TSS,PDE8A,0.6975564876235555
Interval_37198,0.008269480988868483,0.19687725892728059,156.04396,promoter-TSS,TP53I3,0.7747410089790806
Interval_10367,0.10082405667196737,0.2830996096573659,83.29374,intron,DUSP5,0.2844181857484395
Interval_46191,0.16857018938846324,0.4331068382246639,107.31961,exon,PRMT2,0.4535412600966417
Interval_14696,0.35834130632627825,0.15891536181830912,52.00303,promoter-TSS,FLI1,0.20540214864326778
Interval_77327,0.0012230829101962382,0.6618110236220472,47.93232,intron,DENND1A,0.8706521841729227
Interval_20514,0.265648102513554,0.11680630852636764,17.867432,intron,DNAJC3,0.5464073068839395
Interval_62392,0.0027106949236080924,0.9701823558403154,80.70291,intron,RP11-146I2.1,0.5329796637389254
Interval_24499,0.03794972893050719,0.11680630852636764,23.311699,exon,ANXA2,0.001676207379449306
Interval_34004,0.31689154644675144,0.42116071220217954,24.764551,intron,PIP5K1C,0.6968200646374884
Interval_39696,1.0,0.46566411682892905,16.138868,intron,MIR4435-1HG,0.1453186387582839
Interval_26354,0.000618672665916864,0.5051322827815528,62.89651,intron,CLEC16A,0.8768270246062773
Interval_67016,0.0009561891515998955,0.21183936022253125,28.467484,intron,MLLT4,0.027004795390337604
Interval_1128,0.016428254731290393,0.26782902137232845,47.3855,promoter-TSS,GPATCH3,0.7742403008447115
Interval_35355,0.32091947376030083,0.1362151221627873,95.066986,exon,SDHAF1,0.006145716427322958
Interval_62405,0.00847081884582157,0.38329583802024747,41.232533,intron,JARID2,0.34307553548546094
Interval_27098,0.001996007984032322,0.3216839049174378,203.18246,promoter-TSS,STX4,0.2108395647728982
Interval_80426,1.0,0.20031805696111027,130.01393,intron,MTM1-1,0.11952676235225251
Interval_59949,0.45189620758483073,0.7468336055162402,254.63551,intron,FEM1C,0.26981726949027807
Interval_22125,0.39280034697123034,0.20537805406968335,142.57512,intron,RDH11,0.06328434694672218
Interval_71770,0.0027106949236080924,0.5266140956136027,34.38052,promoter-TSS,CSGALNACT1,0.08304257806174016
Interval_3992,0.1939004601329274,0.1446339812848575,27.302176,exon,POLR3GL,0.05352382960724449
Interval_11046,1.0,0.6557467110018794,66.49061,promoter-TSS,CTSD,0.5135293614999825
Interval_71021,0.14475292862382438,0.44680652463071435,43.04153,intron,CUL1,0.3180572364708179
Interval_40442,0.0003180569611100914,0.13745843573803673,129.1603,intron,ZEB2,0.12646987436322465
Interval_73069,0.00030933633295782137,0.6564406534624838,153.54376,promoter-TSS,ZC2HC1A,0.00015844600590622654
Interval_52644,0.07705422334235201,0.5457494224441697,20.637127,intron,MAP3K13,0.4713931385565557
Interval_9365,1.0,0.5072946582423894,247.39516,TTS,COMTD1,0.5802013964757073
Interval_33159,1.0,0.8864742698191933,16.140577,intron,TXNL1,0.3099025510123447
Interval_74313,0.06406467315716247,0.5629346314325452,16.17339,intron,PVT1,0.2002462122470693
Interval_22956,1.0,0.44253288998120577,95.066986,promoter-TSS,ASB2,0.025062497801078627
Interval_53676,0.1562148481439819,0.18230446725459015,104.71144,exon,CD38,0.25617095863523176
Interval_69266,0.013972689742775213,0.3821848205779612,18.830671,intron,ABCB1,8.074820137992075e-14
Interval_2454,0.0014670904928094641,0.5402699662542183,48.104614,intron,PDE4B,0.19886090345990623
Interval_60587,0.11909448818897617,0.17446870030359984,96.84345,intron,ECSCR,0.31269604818212987
Interval_59527,0.010517435320585466,0.14671100187942754,92.41969,intron,CTD-2260A17.2,0.6657154382148935
Interval_25102,0.33253493013972035,0.13344220649609873,209.08852,promoter-TSS,IMP3,0.9025714144681839
Interval_47038,0.25380945496602514,0.21347404944340032,126.63711,promoter-TSS,RAC2,0.043441710579289396
Interval_71423,0.8782058492688413,0.25641169853768275,76.35737,promoter-TSS,CTD-2336O2.1,0.4167587683694417
Interval_12577,0.03116958218880972,0.1153679340754662,107.1968,promoter-TSS,SNHG1,0.17737184142433227
Interval_60377,0.026536473291212337,0.1393452039058013,263.39648,promoter-TSS,VDAC1,0.41164579421659436
Interval_553,0.09951763842887995,0.20661330595290883,25.510077,intron,TNFRSF1B,0.15068986575043514
Interval_24006,0.021956087824351878,0.16055162402467793,226.84349,promoter-TSS,STARD9,0.7365208938923171
Interval_18425,0.0924915635545559,0.9921353187798179,69.94073,TTS,P2RX4,0.1300452666153351
Interval_29657,0.0017465862178475122,1.0,24.347578,intron,MYO1D,0.757306559281554
Interval_66281,0.0015401488810582453,0.6663948256467942,43.337975,intron,UTRN,0.29511055257450103
Interval_64187,0.13084926884139536,0.12407112910221196,86.32323,intron,C6orf57,0.35763650978665645
Interval_44989,0.061196105702364,0.4490611961057024,16.917292,intron,VAPB,0.3134576031992042
Interval_41203,0.04425722986640601,0.43558210627027283,20.032673,intron,WIPF1,0.2489872232430095
Interval_11985,1.0,0.3014023420558045,100.30496,promoter-TSS,COMMD9,0.09142964276005014
Interval_11108,0.20570866141732247,0.15641169853768278,45.3371,promoter-TSS,SLC22A18,0.6675394759725309
Interval_31653,1.0,0.40227784026996627,35.989983,intron,SEPT9,0.05730554554127628
Interval_59805,0.010109132682365907,0.23036649214659688,454.3631,promoter-TSS,PJA2,0.00038724636081471437
Interval_71156,0.3070649052268809,0.4596209075244112,329.58987,promoter-TSS,CDK5,0.5022544359271119
Interval_63049,0.1984031936127747,0.5452005080747595,174.93785,promoter-TSS,BAG6,0.4012494877068378
Interval_62472,0.0287682789651299,0.22477502812148487,57.45838,intron,ATXN1,0.31524197544227806
Interval_7948,0.005239758653541315,0.14306128929818995,17.746262,intron,MLLT10,0.8185285617552731
Interval_16284,0.011823134798562007,0.30753972884045455,21.949675,TTS,PRPF40B,0.5974260560944138
Interval_42654,0.29737482614742705,0.2580841446453408,17.857138,intron,DOCK10,0.14589471678925053
Interval_56655,0.07604419054393463,0.13564977947868295,33.0194,intron,KIAA0922,0.47633645739563446
Interval_39661,0.010758663613932407,0.6061419270529484,24.210867,TTS,BCL2L11,0.19011507512005815
Interval_48076,0.0012230829101962382,0.24358830146231725,38.483696,intron,IQSEC1,0.2449116972074315
Interval_65656,0.0027106949236080924,0.2267126663380976,18.868954,intron,PTPRK,0.7088314749930313
Interval_35765,0.06526996625421877,0.409021251987856,80.694374,promoter-TSS,KCNN4,0.809761021713975
Interval_34450,0.04111776447105753,0.3017238250771185,193.68694,promoter-TSS,ILF3,0.4707896746835743
Interval_13677,0.2542914171656687,0.17619306840863724,195.89311,promoter-TSS,RP11-712B9.2,0.008696721742722143
Interval_57725,0.007584830339321114,0.10818363273453091,227.51819,intron,FAM105A,0.30370137860384333
Interval_19736,0.3049900199600797,0.10397387044093631,175.65701,promoter-TSS,TRIM13,0.14037657616485133
Interval_39828,0.3729137691237834,0.2691237830319889,15.155605,intron,PAX8-AS1,0.00159261766860842
Interval_72391,0.1520958083832341,0.22620214117220105,211.8301,intron,KAT6A,0.42634107602820176
Interval_34365,0.000618672665916864,0.5023565129391354,107.31961,intron,ZNF846,0.003834792473149241
Interval_18340,0.0037909247558878256,0.11464675473865593,298.34845,promoter-TSS,CCDC64,0.4541290086532168
Interval_1839,0.008587537949978574,0.15576116813647534,153.3355,promoter-TSS,FOXJ3,0.676022555406945
Interval_15199,0.14810379241516947,0.3166031573217202,229.78177,promoter-TSS,M6PR,0.49983387525492295
Interval_61807,0.00030933633295782137,0.5211218736446437,107.844986,promoter-TSS,RUFY1,0.620405171479621
Interval_44697,0.0003180569611100914,0.8173485615151077,139.59102,intron,B4GALT5,0.7879107220324467
Interval_74166,0.0009780603285396428,0.16526264205539865,26.057127,intron,MTSS1,0.023772804232346303
Interval_18472,0.012470269188877392,0.2960819545889436,26.057127,TTS,RHOF,0.3663289210449171
Interval_74462,0.5690039034263407,0.6083273095272517,174.85623,promoter-TSS,PHF20L1,0.017272901763585254
Interval_15718,0.035239034006900316,0.10004928536224744,19.374043,intron,ITPR2,0.35606538487634704
Interval_77852,0.000815388606797085,0.3365016872890889,35.492516,intron,RALGDS,0.5237781338146762
Interval_4396,0.07025948103792357,0.11337325349301397,167.51071,promoter-TSS,ASH1L,0.18745681921488194
Interval_30926,0.3624750499001991,0.10869170749410273,151.33725,promoter-TSS,VMP1,0.1300089026804936
Interval_60249,0.1999626630574285,0.3303712035995501,45.645832,intron,RAPGEF6,0.5422373650540316
Interval_6847,0.0054213898472149635,0.11039921143420406,24.210867,promoter-TSS,GNPAT,0.017523545551809478
Interval_41978,0.8460221841865431,0.23109233892609615,35.81263,intron,CASP10,0.7563956512746801
Interval_25730,0.006673978484586951,0.4403354055226254,76.9674,intron,MCTP2,0.09631005884591215
Interval_64654,1.0,0.3791528119126789,147.043,promoter-TSS,MAP3K7,0.6390620094925732
Interval_15471,0.936526946107784,0.24187987661041555,174.85991,promoter-TSS,C12orf60,0.3739981468735663
Interval_12421,0.053751626427642085,0.25467688304178115,107.60387,promoter-TSS,MRPL16,0.040718666960744394
Interval_36149,0.4111613351877609,0.6640299026425591,16.5097,intron,SNRNP70,0.9312579235970169
Interval_26408,1.0,0.2705797310972965,95.65481,promoter-TSS,LITAF,0.8255940320709972
Interval_25611,0.2276435414675353,0.21034700021002029,29.131516,intron,BLM,0.8792098839923135
Interval_26632,0.0027106949236080924,0.5340068999507146,16.432554,intron,C16orf62,0.05206099289230754
Interval_26129,1.0,0.493082114735658,46.62339,intron,IL32,4.431823755527863e-08
Interval_38090,0.018738478052878982,0.4061586051743532,44.926083,intron,FOXN2,0.9743062998565051
Interval_55372,0.0027106949236080924,0.21414489896500744,23.36156,intron,PPP3CA,0.04157090659725904
Interval_37851,0.0017465862178475122,0.16846617973959988,27.274939,intron,COX7A2L,0.7769767768139466
Interval_2741,1.0,0.6808066759388038,17.707327,intron,MCOLN2,0.005735406013439653
Interval_17640,0.015144797330408521,0.615748031496063,39.998814,intron,NDUFA12,0.3981294263879334
Interval_67218,0.020416197975252848,0.5058840537805407,93.34883,intron,MAD1L1,0.7386736502887952
Interval_73726,0.24590818363273492,0.5422609326800943,260.4732,promoter-TSS,DCAF13,0.12328705237420193
Interval_60393,0.14850299401197642,0.35917256396298314,148.75667,promoter-TSS,SKP1,0.2832876249183785
Interval_15078,0.04609111361079843,0.37299407257481565,77.05757,promoter-TSS,NOP2,0.10878061441910647
Interval_58076,0.00024451508213430007,0.46416076333670664,61.15238,exon,WDR70,0.3494735759040627
Interval_29550,0.12470269188876781,0.6052318390777776,19.725285,intron,SUZ12P,0.8979419748816642
Interval_44785,0.0379155702160785,0.25391942478040097,23.496235,intron,PTPN1,0.32606097152931846
Interval_34666,0.28529709411594617,0.14416654619054503,137.26453,intron,RFX1,0.7979777203798715
Interval_72413,0.27311973490770736,0.30826771653543306,53.801914,intron,POLB,0.8846002776718808
Interval_21283,0.0017465862178475122,0.3353476940870319,94.153366,intron,SCFD1,0.015089520814430196
Interval_18148,0.06906187624750515,0.3983306115042642,149.17421,TTS,SH2B3,0.32360204087923483
Interval_27700,0.10326842837273986,0.19419332406119616,15.493914,promoter-TSS,DPEP2,0.02629304401015339
Interval_66773,0.9273453093812375,0.4429686082380693,240.5231,promoter-TSS,SERAC1,0.3085589529592169
Interval_35800,1.0,0.13130103429504625,170.15614,intron,BCL3,0.5437237185391588
Interval_34368,0.17405189620758477,0.2744692433315188,252.86902,promoter-TSS,FBXL12,0.23184851692271521
Interval_24320,0.000815388606797085,0.9376827896512936,29.622326,intron,RAB27A,1.389917250605819e-05
Interval_418,0.008153886067973293,0.5328681772571349,22.463041,intron,PIK3CD,0.6740303003216156
Interval_73455,0.00030933633295782137,0.21827381812924673,98.05464,promoter-TSS,PTDSS1,0.0066841133153432855
Interval_38733,0.00024451508213430007,0.3008998875140607,66.08876,intron,STAMBP,0.2219512578129339
Interval_31240,0.0022006357392135856,0.10427446569178855,50.90857,intron,PITPNC1,0.07629227900204603
Interval_26487,1.0,0.5205236506195599,23.679386,intron,PDXDC1,0.0014385378692217286
Interval_31441,0.00040769430339915314,0.8104330708661417,59.175873,intron,KCTD2,0.8659149458930662
Interval_7132,0.08765427523071778,0.4300433638486342,26.560993,intron,SDCCAG8,0.036749696067098235
Interval_30958,0.01558479109440547,0.13372849501228856,101.11918,promoter-TSS,APPBP2,0.25597235792091316
Interval_39398,0.021344206974128754,0.1341676040494938,59.025784,intron,MAP4K4,0.6174542224523653
Interval_72679,0.1965901260364108,0.9144750659230392,32.27774,intron,TOX,0.06299720386447177
Interval_27574,0.07705422334235201,0.950248524023989,21.520771,exon,LINC00920,0.12642065280047504
Interval_36320,0.17262764798719687,0.5583739761510279,31.010963,promoter-TSS,ZNF350,0.28330823993290244
Interval_11426,1.0,0.327200145164217,204.4473,promoter-TSS,USP47,0.3977415594357408
Interval_31713,0.00030933633295782137,0.41789793262975283,118.351746,intron,PGS1,0.2695430730191642
Interval_39188,0.7424113264890103,0.251287943367555,23.365105,intron,STARD7,0.919995077633104
Interval_44926,0.003493172435693803,0.2197523023181962,17.222282,intron,AURKA,0.0453606357335419
Interval_32870,0.0037120359954999627,0.29642908775480703,82.54851,intron,PSTPIP2,0.17794576685292351
Interval_64440,0.7721730106371155,0.3228568251732701,16.5097,intron,CYB5R4,0.08019248895919519
Interval_4160,0.0009780603285396428,0.17485356917835393,28.79912,intron,MCL1,0.017061819428850183
Interval_9334,0.0002566914801763742,0.24340031805696116,76.96763,intron,ADK,0.16033141430788478
Interval_43752,0.00758184951177443,0.17966685812751293,270.32758,promoter-TSS,SEC23B,0.16014713185288926
Interval_36463,0.0017465862178475122,0.7151077056527396,63.641525,promoter-TSS,NCR1,0.10592034236305627
Interval_61244,0.017465862178469016,0.357891394093363,17.932077,intron,MED7,0.8450953845967072
Interval_21666,0.042315369261477165,0.23618218109236078,188.30673,promoter-TSS,STYX,0.3494004244416119
Interval_16986,0.0017465862178475122,0.20609717370593839,37.035675,intron,RP11-81H14.2,6.182999131358037e-05
Interval_54183,0.4946287964004503,0.9567442532889981,71.60198,promoter-TSS,TMEM33,0.1461386186436321
Interval_65859,0.014631414370055773,0.3505624296962879,51.68494,intron,SGK1,0.03502180837775449
Interval_44126,0.25317334104380496,0.18545612259650135,105.127014,exon,TRPC4AP,0.09113655484862764
Interval_75385,1.0,0.37369610570236445,19.736835,intron,CDKN2B-AS1,0.525697433435442
Interval_2131,0.20558066759387983,0.7711230876216968,57.392883,intron,FAM159A,0.07008352428744719
Interval_23300,0.006601907217640757,0.29325834830700304,30.075182,intron,MARK3,0.07966156541664048
Interval_63068,0.23323959505061864,0.6491831718953304,63.198128,TTS,HSPA1A,0.44097834535810426
Interval_25218,0.04357380367211183,0.42668787046407397,107.59246,intron,IDH3A,0.4444781352644409
Interval_34966,0.04763779527558998,0.574063900534914,69.381874,intron,PGPEP1,0.5762584683217851
Interval_75379,0.16773734634449988,0.5064989615662847,22.609316,intron,CDKN2A,0.008115864110545278
Interval_67214,0.0009561891515998955,0.13464881780250348,36.967876,intron,MAD1L1,0.7386736502887952
Interval_42323,0.0017465862178475122,0.31422673864718953,26.177868,intron,IKZF2,0.21523082091878265
Interval_66807,0.043925759280090015,0.2528263698135029,76.374344,intron,SYTL3,0.6439168410243026
Interval_20619,0.0012230829101962382,0.4531538048678039,25.832056,intron,UBAC2,0.4343683536708959
