,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A6_D14_p6_I13,,,A55,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5940,8.689632748355741,26445.465,10.182878,126.364334,4.8470516,0.4778299,26445.465,5940,0
P20407_A6_D14_p6_K13,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5654,8.640295388550221,25326.445,10.139644,123.79391,4.8266635,0.48879305,25326.445,5654,0
P20407_A6_D14_p6_F13,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3231,8.080856419640986,17205.752,9.7530575,133.70946,4.9031205,0.7771207,17205.752,3231,0
P20407_A6_D14_p6_C13,,,A22,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6175,8.728426091704613,26715.074,10.193021,141.62552,4.9602222,0.53013337,26715.074,6175,0
P20407_A6_D14_p6_G13,,,A252,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2620,7.8713112033234065,14605.974,9.589254,124.48471,4.832184,0.8522863,14605.974,2620,0
P20407_A6_D14_p6_N13,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2442,7.8009820712577405,13759.195,9.529535,142.98845,4.969733,1.039221,13759.195,2442,0
P20407_A6_D14_p6_D13,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2648,7.88193748927207,14818.424,9.603694,177.27959,5.183353,1.1963458,14818.424,2648,1
P20407_A6_D14_p6_L13,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5991,8.698180525197055,26281.541,10.176661,122.99224,4.820219,0.46797958,26281.541,5991,0
P20407_A6_D14_p6_J13,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4441,8.398860004454372,21594.703,9.980249,126.80563,4.8505106,0.58720714,21594.703,4441,0
P20407_A6_D14_p6_P13,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3476,8.153925132007862,18143.6,9.8061285,131.12793,4.8837705,0.7227228,18143.6,3476,0
P20407_A6_D14_p6_O13,,,A754,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3624,8.195609567288775,18859.73,9.844837,122.04191,4.812525,0.64710313,18859.73,3624,0
P20407_A6_D14_p6_B13,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3452,8.146998697389993,18038.887,9.800341,140.63463,4.953251,0.7796192,18038.887,3452,0
P20407_A6_D14_p1_F23,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4949,8.507142855562735,23415.465,10.061194,139.1044,4.942388,0.5940707,23415.465,4949,0
P20407_A6_D14_p1_N23,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3669,8.207946941048617,19129.172,9.859022,142.5161,4.9664474,0.7450197,19129.172,3669,1
P20407_A6_D14_p1_A23,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4659,8.446770727119691,22687.645,10.02962,113.768906,4.7429204,0.5014576,22687.645,4659,0
P20407_A6_D14_p1_O23,,,A123,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4666,8.448271745949816,22627.49,10.026965,116.57511,4.7670774,0.51519245,22627.49,4666,0
P20407_A6_D14_p1_H23,,,A1080,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4472,8.405814603432848,21929.635,9.99564,122.42602,4.815642,0.5582675,21929.635,4472,0
P20407_A6_D14_p1_D23,,,A177,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5859,8.675904882571059,26206.693,10.173808,122.99151,4.8202133,0.46931332,26206.693,5859,0
P20407_A6_D14_p1_C23,,,A138,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4143,8.329416783939319,20652.992,9.935664,130.23714,4.877006,0.63059694,20652.992,4143,0
P20407_A6_D14_p1_E23,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2675,7.892078421248119,14905.268,9.609537,113.00001,4.7361984,0.7581213,14905.268,2675,1
P20407_A6_D14_p1_L23,,,A57,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4042,8.304742269640771,20301.936,9.918521,128.89818,4.8667507,0.6349058,20301.936,4042,0
P20407_A6_D14_p1_B23,,,A247,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3969,8.286521373681236,20256.104,9.916261,123.94891,4.827905,0.611909,20256.104,3969,0
P20407_A6_D14_p1_K23,,,A912,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3168,8.06117135969092,16951.215,9.738153,118.60385,4.784185,0.6996776,16951.215,3168,0
P20407_A6_D14_p1_I23,,,A423,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3634,8.19836438996762,18894.666,9.846688,119.63828,4.7927966,0.6331855,18894.666,3634,0
P20407_A6_D14_p1_J23,,,A91,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6528,8.784009071186633,28185.31,10.246592,124.69661,4.8338714,0.44241703,28185.31,6528,0
P20407_A6_D14_p1_P23,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3466,8.151044945685024,18207.947,9.809669,117.76704,4.777164,0.6467892,18207.947,3466,0
P20407_A6_D14_p1_M23,,,A123,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6512,8.781555458546402,28310.746,10.251032,122.195786,4.813775,0.4316233,28310.746,6512,0
P20407_A6_D14_p1_G23,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2600,7.8636512654486515,14762.044,9.599882,143.0669,4.970278,0.96915376,14762.044,2600,1
P20407_A6_D14_p5_N6,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4148,8.330622620332868,20753.21,9.940504,138.5911,4.9387174,0.66780555,20753.21,4148,0
P20407_A6_D14_p5_G6,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4244,8.353497098745448,21147.576,9.959328,125.35237,4.8390746,0.59275055,21147.576,4244,1
P20407_A6_D14_p5_A6,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6160,8.725994381014571,27291.38,10.214363,139.26305,4.9435196,0.51028216,27291.38,6160,0
P20407_A6_D14_p4_F6,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2347,7.761319180947987,13445.98,9.50651,124.709045,4.83397,0.927482,13445.98,2347,0
P20407_A6_D14_p5_K6,,,A936,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3731,8.224699561967235,19369.143,9.871489,139.24698,4.943405,0.7189114,19369.143,3731,0
P20407_A6_D14_p5_E6,,,A480,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5788,8.663714844079005,25967.617,10.164644,145.77847,4.9889245,0.56138563,25967.617,5788,0
P20407_A6_D14_p5_M6,,,A575,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6277,8.744806737401898,27526.08,10.222925,141.1297,4.95674,0.51271266,27526.08,6277,0
P20407_A6_D14_p5_I6,,,A287,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4087,8.31581113188354,20568.604,9.93157,134.61885,4.909848,0.6544871,20568.604,4087,0
P20407_A6_D14_p5_H6,,,A323,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6308,8.74973246437081,27528.621,10.223018,145.58778,4.9876246,0.52885973,27528.621,6308,0
P20407_A6_D14_p5_P6,,,A975,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3888,8.265907334155747,19782.645,9.892611,152.27362,5.0322247,0.7697334,19782.645,3888,0
P20407_A6_D14_p4_E6,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2058,7.629975707027789,12095.194,9.400646,127.90029,4.8590393,1.0574472,12095.194,2058,0
P20407_A6_D14_p5_C6,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4743,8.464635940677562,22481.752,10.020504,116.78136,4.76883,0.51944953,22481.752,4743,0
P20407_A6_D14_p5_J6,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2204,7.6984827878809465,12855.537,9.461608,155.17152,5.050955,1.2070403,12855.537,2204,1
P20407_A6_D14_p5_F6,,,A64,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5868,8.677439540558334,26057.807,10.168111,146.58034,4.994373,0.56251985,26057.807,5868,0
P20407_A6_D14_p5_O6,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3286,8.097730573664219,17542.105,9.772416,189.76717,5.251054,1.081781,17542.105,3286,1
P20407_A6_D14_p4_P6,,,A989,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3383,8.126813720726114,17770.188,9.785334,126.57841,4.848731,0.7123077,17770.188,3383,0
P20407_A6_D14_p5_D6,,,A137,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3810,8.24564690087386,19534.846,9.880006,149.32933,5.0128284,0.7644254,19534.846,3810,0
P20407_A6_D14_p5_L6,,,A514,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4751,8.466320861042481,23035.662,10.044842,146.27277,4.992286,0.63498396,23035.662,4751,0
P20407_A6_D14_p1_F24,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3548,8.174421152646497,18421.105,9.821306,119.191895,4.7890897,0.64703983,18421.105,3548,0
P20407_A6_D14_p1_N24,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5762,8.659213451436667,26456.5,10.183295,123.86699,4.827249,0.46819115,26456.5,5762,0
P20407_A6_D14_p1_A24,,,A413,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3339,8.113726085970747,17708.346,9.781848,123.23897,4.822207,0.6959372,17708.346,3339,0
P20407_A6_D14_p1_O24,,,A377,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3564,8.178919332848396,18609.297,9.8314705,113.61072,4.7415414,0.61050516,18609.297,3564,0
P20407_A6_D14_p1_H24,,,A1077,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2467,7.811163385025279,14009.937,9.547593,124.806854,4.834748,0.89084524,14009.937,2467,0
P20407_A6_D14_p1_D24,,,A55,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4428,8.395929103923198,21534.398,9.977453,130.24376,4.877056,0.6048173,21534.398,4428,0
P20407_A6_D14_p1_C24,,,A137,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5115,8.540128162698734,23862.318,10.080098,133.77933,4.903639,0.5606301,23862.318,5115,0
P20407_A6_D14_p1_E24,,,A879,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3303,8.102889134640868,17621.1,9.776909,117.670166,4.776348,0.6677799,17621.1,3303,0
P20407_A6_D14_p1_L24,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3013,8.01102337918644,16564.97,9.715106,133.4532,4.901216,0.805635,16564.97,3013,0
P20407_A6_D14_p1_K24,,,A772,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4290,8.364275084991524,21263.928,9.964814,116.385666,4.765465,0.5473385,21263.928,4290,0
P20407_A6_D14_p1_J24,,,A399,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4491,8.410053315858335,22106.969,10.003694,115.760124,4.760122,0.52363634,22106.969,4491,0
P20407_A6_D14_p1_P24,,,A534,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6790,8.823353485113792,29522.453,10.29294,134.50743,4.9090266,0.45561063,29522.453,6790,0
P20407_A6_D14_p1_M24,,,A323,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5379,8.59044365315583,24994.283,10.126442,133.68253,4.9029202,0.5348524,24994.283,5379,0
P20407_A6_D14_p1_G24,,,A8,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3141,8.052614818815567,16865.87,9.733107,127.91626,4.859163,0.7584326,16865.87,3141,0
P20407_A6_D14_p2_N17,,,A45,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3852,8.256607344626158,19474.547,9.876915,118.14483,4.7803397,0.60666275,19474.547,3852,0
P20407_A6_D14_p2_I17,,,A13,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6085,8.713746330456916,26990.46,10.203276,134.3389,4.907782,0.49772733,26990.46,6085,0
P20407_A6_D14_p2_M17,,,A464,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3936,8.278174290943738,19956.33,9.901352,127.0364,4.8523145,0.63657194,19956.33,3936,0
P20407_A6_D14_p2_O17,,,A60,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5188,8.55429627936774,24234.129,10.095558,127.86037,4.8587294,0.5276045,24234.129,5188,0
P20407_A6_D14_p2_L17,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3533,8.170185652879642,18470.082,9.823961,123.746025,4.8262796,0.66998094,18470.082,3533,0
P20407_A6_D14_p2_C17,,,A735,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4376,8.384118837190895,21485.771,9.975193,132.51785,4.894235,0.61677027,21485.771,4376,0
P20407_A6_D14_p2_G17,,,A590,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3561,8.178077463849608,18447.08,9.822716,138.8344,4.940459,0.7526091,18447.08,3561,0
P20407_A6_D14_p2_A17,,,A110,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2465,7.81035268372429,13981.012,9.5455265,123.099,4.8210797,0.8804727,13981.012,2465,0
P20407_A6_D14_p2_K17,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4951,8.507546814364431,23184.566,10.051285,135.23396,4.914374,0.5832931,23184.566,4951,0
P20407_A6_D14_p2_H17,,,A7,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4334,8.374476889214643,21265.562,9.964891,147.85364,5.0029635,0.6952726,21265.562,4334,0
P20407_A6_D14_p2_F17,,,A419,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6811,8.826441041782578,28722.705,10.265478,136.84496,4.9261293,0.47643477,28722.705,6811,0
P20407_A6_D14_p2_P17,,,A198,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3441,8.143807976771484,18087.908,9.803054,138.17506,4.9357324,0.7639085,18087.908,3441,0
P20407_A6_D14_p2_J17,,,A1073,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3538,8.171599480345463,18401.871,9.820262,116.69986,4.768138,0.63417387,18401.871,3538,0
P20407_A6_D14_p2_D17,,,A1017,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4057,8.30844552038576,20241.818,9.915555,138.52692,4.9382577,0.68436,20241.818,4057,0
P20407_A6_D14_p2_B17,,,A282,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5163,8.549466751966532,24275.588,10.097268,138.41856,4.9374804,0.57019657,24275.588,5163,0
P20407_A6_D14_p2_E17,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5378,8.590257762273243,24735.088,10.116018,140.44235,4.9518924,0.5677859,24735.088,5378,1
P20407_A6_D14_p2_N5,,,A439,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3754,8.230843564198235,19038.166,9.854254,133.44884,4.9011836,0.70095426,19038.166,3754,0
P20407_A6_D14_p2_I5,,,A555,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4416,8.393216011596527,21353.035,9.968996,118.13649,4.7802696,0.5532538,21353.035,4416,0
P20407_A6_D14_p2_M5,,,A64,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5219,8.560252680876685,23196.52,10.051801,149.10597,5.0113416,0.6427946,23196.52,5219,0
P20407_A6_D14_p2_O5,,,A430,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3500,8.160803920954665,18394.223,9.819846,110.48982,4.7139335,0.6006768,18394.223,3500,0
P20407_A6_D14_p2_L5,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5716,8.651199471263972,25636.441,10.151809,136.31567,4.9222827,0.5317262,25636.441,5716,0
P20407_A6_D14_p2_C5,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5071,8.531490496117062,23739.08,10.07492,127.63834,4.857005,0.5376718,23739.08,5071,0
P20407_A6_D14_p2_G5,,,A282,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4411,8.392083380373393,21475.93,9.974734,126.64161,4.8492265,0.5896909,21475.93,4411,0
P20407_A6_D14_p2_A5,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3964,8.285261134068948,20055.19,9.906293,117.13121,4.7717957,0.5840444,20055.19,3964,0
P20407_A6_D14_p2_K5,,,A919,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4881,8.493310250952906,23067.59,10.046227,122.497314,4.8162193,0.53103644,23067.59,4881,0
P20407_A6_D14_p2_H5,,,A149,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4374,8.383661798791715,21191.273,9.961392,130.50607,4.879053,0.6158482,21191.273,4374,0
P20407_A6_D14_p2_P5,,,A60,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5523,8.616857514529183,25164.771,10.13324,137.47209,4.930669,0.54628783,25164.771,5523,0
P20407_A6_D14_p2_J5,,,A515,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3348,8.116417072794205,17593.38,9.775335,117.7118,4.7766986,0.66906863,17593.38,3348,0
P20407_A6_D14_p2_D5,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5487,8.610319169405722,25068.295,10.129399,130.34775,4.877848,0.51997054,25068.295,5487,0
P20407_A6_D14_p2_B5,,,A397,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4521,8.416709652837914,22120.908,10.004324,130.5183,4.879146,0.5900223,22120.908,4521,0
P20407_A6_D14_p2_E5,,,A937,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2936,7.98514393119862,16073.349,9.68498,122.095604,4.812961,0.75961524,16073.349,2936,0
P20407_A6_D14_p5_N3,,,A115,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3854,8.25712628599743,19555.191,9.881047,145.66501,4.988151,0.74489176,19555.191,3854,0
P20407_A6_D14_p5_G3,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4917,8.500657222776137,23475.12,10.063739,143.45267,4.972952,0.61108387,23475.12,4917,0
P20407_A6_D14_p5_A3,,,A530,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4369,8.382518288089635,21442.951,9.973198,145.32777,4.985849,0.67774147,21442.951,4369,0
P20407_A6_D14_p4_F3,,,A89,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2395,7.78155595923534,13741.956,9.528281,124.03956,4.82863,0.9026339,13741.956,2395,0
P20407_A6_D14_p4_N3,,,A1042,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3200,8.071218539969863,17104.217,9.747139,125.3861,4.8393416,0.73307127,17104.217,3200,0
P20407_A6_D14_p5_E3,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4870,8.491054533806542,23365.22,10.059047,171.90366,5.1527348,0.7357245,23365.22,4870,1
P20407_A6_D14_p5_M3,,,A797,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4110,8.321421586897879,20624.51,9.934284,162.32661,5.095752,0.7870568,20624.51,4110,0
P20407_A6_D14_p5_I3,,,A480,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5163,8.549466751966532,24288.719,10.097809,136.97615,4.9270806,0.56394964,24288.719,5163,0
P20407_A6_D14_p5_P3,,,A438,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3777,8.236950048061455,19209.379,9.863206,141.20052,4.957238,0.7350603,19209.379,3777,0
P20407_A6_D14_p5_C3,,,A884,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3450,8.146419323098003,18114.688,9.804534,136.39536,4.9228625,0.7529545,18114.688,3450,0
P20407_A6_D14_p5_F3,,,A142,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4317,8.370547611074752,21163.256,9.960069,149.85982,5.016351,0.70811325,21163.256,4317,0
P20407_A6_D14_p5_B3,,,A397,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5613,8.633018756921828,25309.424,10.138971,160.62709,5.085292,0.63465333,25309.424,5613,0
P20407_A6_D14_p4_J3,,,A824,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3187,8.067149039910106,17131.756,9.748748,136.47379,4.9234333,0.7966129,17131.756,3187,0
P20407_A6_D14_p5_O3,,,A151,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6092,8.714895850248494,27318.352,10.21535,141.11093,4.956608,0.5165426,27318.352,6092,0
P20407_A6_D14_p5_D3,,,A31,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6007,8.700847193443972,26750.127,10.194332,139.60408,4.945948,0.52188194,26750.127,6007,0
P20407_A6_D14_p4_D3,,,A1021,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2942,7.987184748233473,16003.756,9.680641,118.83797,4.7861404,0.742563,16003.756,2942,0
P20407_A6_D14_p4_L3,,,A91,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3035,8.01829613851552,16496.871,9.710987,122.54152,4.8165774,0.74281675,16496.871,3035,0
P20407_A6_D14_p5_L3,,,A177,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3905,8.270269111436624,19841.84,9.895598,137.65019,4.9319544,0.69373703,19841.84,3905,0
P20407_A6_D14_p4_B3,,,A64,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2596,7.862112211662748,14492.524,9.581457,140.48929,4.952224,0.9693914,14492.524,2596,0
P20407_A6_D14_p1_F8,,,A57,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3436,8.142354276849835,17847.953,9.7897005,121.21651,4.8057942,0.67916197,17847.953,3436,0
P20407_A6_D14_p1_N8,,,A14,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4506,8.413387022690648,22068.352,10.0019455,127.266136,4.8541074,0.57669073,22068.352,4506,0
P20407_A6_D14_p1_O8,,,A226,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4510,8.414274137408396,21941.69,9.996189,132.01431,4.8904567,0.6016598,21941.69,4510,0
P20407_A6_D14_p1_H8,,,A572,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4313,8.369620826949102,21164.91,9.960147,126.0791,4.8448095,0.5956987,21164.91,4313,0
P20407_A6_D14_p1_D8,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4104,8.31996102188653,20595.695,9.932886,119.00166,4.7875056,0.5777987,20595.695,4104,0
P20407_A6_D14_p1_E8,,,A872,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5396,8.593598522618644,24447.924,10.1043415,113.43279,4.739988,0.46397722,24447.924,5396,0
P20407_A6_D14_p1_L8,,,A891,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4296,8.365672383774996,21208.908,9.962224,126.181526,4.8456154,0.5949459,21208.908,4296,0
P20407_A6_D14_p1_B8,,,A187,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3254,8.08794755464267,17152.936,9.749983,131.9179,4.8897314,0.7690689,17152.936,3254,0
P20407_A6_D14_p1_K8,,,A994,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3970,8.286773231131251,20298.188,9.918336,119.857956,4.7946157,0.590486,20298.188,3970,0
P20407_A6_D14_p1_I8,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5698,8.648045999835,26000.65,10.1659155,127.65745,4.8571534,0.49097788,26000.65,5698,0
P20407_A6_D14_p1_M8,,,A459,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4822,8.481151420068972,23100.768,10.047665,138.3076,4.9366846,0.5987143,23100.768,4822,0
P20407_A6_D14_p1_G8,,,A537,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3902,8.269500767180615,19877.69,9.897404,124.48179,4.8321605,0.6262387,19877.69,3902,0
P20407_A6_D14_p6_I21,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4373,8.383433201236713,21653.498,9.982968,152.39911,5.033043,0.70380825,21653.498,4373,1
P20407_A6_D14_p6_K21,,,A57,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5906,8.683893367307235,25975.477,10.164947,138.97719,4.9414797,0.5350323,25975.477,5906,0
P20407_A6_D14_p6_F21,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5353,8.585599224080298,24434.877,10.103807,143.16533,4.9709606,0.5859057,24434.877,5353,0
P20407_A6_D14_p6_C21,,,A250,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5785,8.66319648553608,25863.926,10.160644,131.21918,4.884461,0.5073444,25863.926,5785,0
P20407_A6_D14_p6_G21,,,A778,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4034,8.302761580704049,20246.914,9.915807,142.982,4.9696884,0.70619154,20246.914,4034,0
P20407_A6_D14_p6_N21,,,A440,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5392,8.592857095337227,24755.863,10.1168585,137.7237,4.932484,0.5563276,24755.863,5392,0
P20407_A6_D14_p6_D21,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2092,7.646353722445999,12420.813,9.427209,115.969536,4.7619133,0.933671,12420.813,2092,0
P20407_A6_D14_p6_L21,,,A544,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4845,8.48590890137647,23192.39,10.051622,128.67393,4.865023,0.554811,23192.39,4845,0
P20407_A6_D14_p6_J21,,,A940,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3035,8.01829613851552,16437.982,9.707411,134.04774,4.905628,0.81547564,16437.982,3035,0
P20407_A6_D14_p6_H21,,,A244,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5668,8.642768014324304,25629.158,10.151525,130.43594,4.8785195,0.50893575,25629.158,5668,0
P20407_A6_D14_p6_P21,,,A6,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5309,8.577347114235984,24258.951,10.096582,127.658745,4.8571634,0.52623355,24258.951,5309,0
P20407_A6_D14_p6_O21,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2465,7.81035268372429,13941.294,9.542683,146.82306,4.996016,1.0531523,13941.294,2465,1
P20407_A6_D14_p6_E21,,,A250,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4709,8.457443187010464,22645.934,10.02778,137.05173,4.9276285,0.6051935,22645.934,4709,0
P20407_A6_D14_p3_M2,,,A33,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4705,8.456593569287309,22621.54,10.026702,134.46889,4.908742,0.59442854,22621.54,4705,0
P20407_A6_D14_p3_K2,,,A55,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3730,8.224431573221159,19032.342,9.853948,120.16913,4.7971873,0.6313943,19032.342,3730,0
