,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_JH_D15_p1_D23,,,C41,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3277,8.094988759303774,17918.674,9.793654,132.83914,4.896639,0.74134475,17918.674,3277,0
P20407_JH_D15_p1_C23,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5721,8.652073673610056,26929.197,10.201003,139.01546,4.941753,0.51622576,26929.197,5721,0
P20407_JH_D15_p1_E23,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3493,8.158802490694002,18840.26,9.843804,133.15146,4.8989697,0.70673895,18840.26,3493,0
P20407_JH_D15_p1_L23,,,C0,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,1923,7.562161631225652,11668.171,9.364706,149.6337,5.014851,1.2824092,11668.171,1923,1
P20407_JH_D15_p1_B23,,,C17,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3617,8.193676665955241,19365.559,9.871303,130.46777,4.878762,0.67371035,19365.559,3617,0
P20407_JH_D15_p1_K23,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3543,8.173011311724972,18927.822,9.848441,138.54332,4.938375,0.73195595,18927.822,3543,0
P20407_JH_D15_p1_I23,,,C77,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3627,8.196436811235028,19208.59,9.863165,118.70409,4.7850227,0.617974,19208.59,3627,0
P20407_JH_D15_p1_J23,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5011,8.51959031601596,24551.117,10.108553,147.9765,5.0037885,0.6027282,24551.117,5011,0
P20407_JH_D15_p1_P23,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4209,8.345217926676428,21435.637,9.9728565,126.89043,4.851174,0.59196013,21435.637,4209,0
P20407_JH_D15_p1_M23,,,C319,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3742,8.22764270790443,19656.064,9.886192,126.065994,4.8447065,0.64135927,19656.064,3742,0
P20407_JH_D15_p1_G23,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3927,8.275885669474356,20496.37,9.928052,142.32565,4.9651194,0.69439447,20496.37,3927,0
P20407_JH_D15_p1_F1,,,C42,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4079,8.313852267398207,20931.672,9.949066,140.94315,4.9554267,0.6733487,20931.672,4079,0
P20407_JH_D15_p1_N1,,,C99,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5725,8.65277248565806,26856.164,10.198288,143.59933,4.9739666,0.53469783,26856.164,5725,0
P20407_JH_D15_p1_A1,,,C205,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4071,8.311889558230359,21001.707,9.952407,139.1882,4.942986,0.6627471,21001.707,4071,0
P20407_JH_D15_p1_O1,,,C452,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4359,8.38022733634308,22105.518,10.003628,135.69786,4.9177732,0.61386424,22105.518,4359,0
P20407_JH_D15_p2_C1,,,C462,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3155,8.057060681965766,17252.615,9.755777,129.43948,4.870909,0.75026006,17252.615,3155,0
P20407_JH_D15_p2_E1,,,C12,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3010,8.010027528481734,16693.832,9.722855,124.16493,4.8296323,0.7437773,16693.832,3010,0
P20407_JH_D15_p1_D1,,,C244,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2791,7.934513463882263,15645.485,9.658002,130.9409,4.8823543,0.83692455,15645.485,2791,0
P20407_JH_D15_p1_C1,,,C123,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4371,8.382975849296429,22141.352,10.005247,145.8417,4.989355,0.65868473,22141.352,4371,0
P20407_JH_D15_p2_M1,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,1923,7.562161631225652,11912.882,9.38546,123.42177,4.823677,1.0360363,11912.882,1923,0
P20407_JH_D15_p2_I1,,,C206,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3257,8.08886878916199,17821.283,9.788205,129.72702,4.8731112,0.7279331,17821.283,3257,0
P20407_JH_D15_p2_G1,,,C203,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3517,8.165647925297504,18727.58,9.837806,132.09018,4.891027,0.70532435,18727.58,3517,0
P20407_JH_D15_p2_L1,,,C560,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2141,7.669495251007694,12795.244,9.456907,157.07072,5.0630426,1.2275711,12795.244,2141,0
P20407_JH_D15_p1_B1,,,C109,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3745,8.228443883004033,19595.188,9.88309,153.44121,5.0398135,0.78305554,19595.188,3745,0
P20407_JH_D15_p2_A1,,,C110,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4081,8.31434234336979,21174.57,9.960604,147.27438,4.9990644,0.6955248,21174.57,4081,0
P20407_JH_D15_p2_D1,,,C404,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2990,8.003363058629947,16563.53,9.715019,152.42357,5.0332026,0.920236,16563.53,2990,0
P20407_JH_D15_p2_B1,,,C157,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3945,8.28045768658256,20622.463,9.934185,144.77339,4.9820533,0.70201796,20622.463,3945,0
P20407_JH_D15_p2_K1,,,C163,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3374,8.12415060330663,18133.494,9.805572,143.72324,4.974823,0.79258436,18133.494,3374,0
P20407_JH_D15_p1_I1,,,C141,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3386,8.127699852817772,18177.117,9.807974,133.63068,4.9025354,0.7351588,18177.117,3386,0
P20407_JH_D15_p1_J1,,,C221,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3481,8.155362120328135,18494.227,9.825268,153.0645,5.037371,0.827634,18494.227,3481,0
P20407_JH_D15_p1_P1,,,C0,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,1668,7.419979923661835,10264.995,9.236592,154.99745,5.0498395,1.5099612,10264.995,1668,1
P20407_JH_D15_p1_M1,,,C135,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3818,8.247743887225516,19813.732,9.894181,146.0398,4.990703,0.7370635,19813.732,3818,0
P20407_JH_D15_p2_H1,,,C227,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2913,7.97728198675515,16252.515,9.696064,154.41699,5.0461116,0.9501113,16252.515,2913,0
P20407_JH_D15_p1_G1,,,C177,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5715,8.651024539049757,26627.639,10.189742,149.95016,5.0169497,0.5631373,26627.639,5715,0
P20407_JH_D15_p2_N1,,,C422,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4127,8.325548307161398,21430.71,9.972627,144.09505,4.977389,0.67237645,21430.71,4127,0
P20407_JH_D15_p1_F2,,,C141,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5693,8.647168267837984,26815.523,10.196774,141.7685,4.9612246,0.5286807,26815.523,5693,0
P20407_JH_D15_p2_J2,,,C64,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3474,8.153349757998892,18759.576,9.839513,140.56665,4.9527707,0.7493061,18759.576,3474,0
P20407_JH_D15_p1_N2,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4232,8.350666240520924,21286.188,9.96586,158.39975,5.0714154,0.74414337,21286.188,4232,0
P20407_JH_D15_p1_A2,,,C248,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4244,8.353497098745448,21526.623,9.977092,146.1257,4.991287,0.6788139,21526.623,4244,0
P20407_JH_D15_p1_O2,,,C181,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3083,8.03398273468322,16704.68,9.723504,139.33902,4.9440613,0.8341316,16704.68,3083,0
P20407_JH_D15_p2_C2,,,C17,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3774,8.236155661683124,19941.94,9.90063,137.97986,4.934329,0.6919079,19941.94,3774,0
P20407_JH_D15_p1_H2,,,C135,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2972,7.997326822998097,16712.777,9.723989,122.44086,4.815762,0.7326183,16712.777,2972,0
P20407_JH_D15_p2_E2,,,C441,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2992,8.0040315078527,16727.17,9.72485,124.48906,4.8322186,0.74423265,16727.17,2992,0
P20407_JH_D15_p1_D2,,,C480,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2261,7.724004656676065,13206.114,9.488511,128.7785,4.865829,0.9751431,13206.114,2261,0
P20407_JH_D15_p1_C2,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5334,8.582044163735853,25232.344,10.1359215,143.59595,4.973943,0.5690948,25232.344,5334,0
P20407_JH_D15_p1_E2,,,C226,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3831,8.251142139090751,20173.084,9.912154,137.78743,4.9329433,0.68302613,20173.084,3831,0
P20407_JH_D15_p2_M2,,,C185,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3126,8.047829357457841,17252.045,9.755744,127.41191,4.855243,0.73853225,17252.045,3126,0
P20407_JH_D15_p1_L2,,,C42,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3261,8.09009578318096,17921.205,9.793796,136.48471,4.923513,0.76158226,17921.205,3261,0
P20407_JH_D15_p2_I2,,,C50,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3682,8.211482916445066,19577.494,9.882187,121.55306,4.808544,0.6208816,19577.494,3682,0
P20407_JH_D15_p2_G2,,,C7,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3158,8.058010800802085,17451.404,9.767233,130.3152,4.8776007,0.7467319,17451.404,3158,0
P20407_JH_D15_p2_L2,,,C465,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2470,7.81237820598861,14403.685,9.575309,119.638855,4.7928014,0.8306129,14403.685,2470,0
P20407_JH_D15_p2_D2,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3313,8.105911197986508,17983.768,9.79728,133.25293,4.8997254,0.74096227,17983.768,3313,0
P20407_JH_D15_p2_B2,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2818,7.9441374911141125,15962.087,9.678034,131.55571,4.887003,0.82417613,15962.087,2818,0
P20407_JH_D15_p1_K2,,,C107,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3261,8.09009578318096,17751.094,9.784259,148.87318,5.0097895,0.8386705,17751.094,3261,0
P20407_JH_D15_p1_I2,,,C203,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3798,8.242493153187626,19950.957,9.901082,139.68988,4.946558,0.7001663,19950.957,3798,0
P20407_JH_D15_p1_J2,,,C303,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3716,8.220672170297252,19629.795,9.884854,155.07167,5.0503154,0.7899811,19629.795,3716,0
P20407_JH_D15_p1_P2,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3612,8.19229373114764,19168.416,9.861072,146.88838,4.9964576,0.76630425,19168.416,3612,0
P20407_JH_D15_p1_M2,,,C179,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3943,8.279950715722526,20505.105,9.928478,144.35501,4.979179,0.70399547,20505.105,3943,0
P20407_JH_D15_p2_H2,,,C442,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4946,8.506536611227709,24097.596,10.089909,140.19975,4.950176,0.58179975,24097.596,4946,0
P20407_JH_D15_p1_G2,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3468,8.15162164696975,18627.557,9.832451,121.268906,4.806223,0.65101886,18627.557,3468,0
P20407_JH_D15_p2_N2,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4407,8.391176350832751,22281.582,10.01156,149.39507,5.0132656,0.6704868,22281.582,4407,0
P20407_JH_D15_p1_F7,,,C437,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3043,8.020927718981577,16705.537,9.723556,138.25464,4.936304,0.8275976,16705.537,3043,0
P20407_JH_D15_p2_J7,,,C474,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3220,8.0774471493312,17645.861,9.778314,135.23662,4.9143934,0.7663928,17645.861,3220,0
P20407_JH_D15_p1_N7,,,C217,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2721,7.909122183211411,15376.243,9.640644,140.81732,4.95454,0.91581094,15376.243,2721,0
P20407_JH_D15_p1_A7,,,C107,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4743,8.464635940677562,23442.604,10.062353,152.83916,5.0359077,0.65197176,23442.604,4743,0
P20407_JH_D15_p1_O7,,,C77,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3661,8.205764725234456,19381.152,9.8721075,127.79957,4.8582573,0.6594013,19381.152,3661,0
P20407_JH_D15_p2_C7,,,C482,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3892,8.266935347610456,20451.648,9.925868,133.36014,4.9005237,0.65207523,20451.648,3892,0
P20407_JH_D15_p1_H7,,,C199,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3500,8.160803920954665,18710.203,9.836878,144.97614,4.9834433,0.7748507,18710.203,3500,0
P20407_JH_D15_p2_E7,,,C42,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2749,7.919356190660617,15738.451,9.663926,117.79793,4.777424,0.7484722,15738.451,2749,0
P20407_JH_D15_p1_D7,,,C263,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3457,8.148445666243235,18624.27,9.832274,123.56078,4.824794,0.66343963,18624.27,3457,0
P20407_JH_D15_p1_C7,,,C195,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5220,8.560444233410552,25178.316,10.133779,155.27638,5.051626,0.6167068,25178.316,5220,0
P20407_JH_D15_p1_E7,,,C64,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2957,7.992268643270745,16495.664,9.710914,131.52808,4.8867946,0.7973494,16495.664,2957,0
P20407_JH_D15_p2_M7,,,C428,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3068,8.029107054619736,16879.965,9.733942,128.9669,4.86728,0.76402354,16879.965,3068,0
P20407_JH_D15_p1_L7,,,C79,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5163,8.549466751966532,25212.506,10.135135,138.46126,4.937787,0.5491769,25212.506,5163,0
P20407_JH_D15_p2_I7,,,C80,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3638,8.19946419761216,19216.418,9.863572,146.76051,4.9955926,0.7637246,19216.418,3638,0
P20407_JH_D15_p2_G7,,,C571,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2125,7.661997558901893,12744.095,9.452902,132.51715,4.89423,1.0398318,12744.095,2125,0
P20407_JH_D15_p2_L7,,,C285,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2446,7.802618063442671,14210.7,9.561821,126.827805,4.850684,0.892481,14210.7,2446,0
P20407_JH_D15_p1_B7,,,C467,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3085,8.034631032923107,16661.998,9.720946,112.93521,4.73563,0.67780113,16661.998,3085,0
P20407_JH_D15_p2_D7,,,C47,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2917,7.978653729082731,16267.441,9.696982,162.0164,5.0938506,0.99595505,16267.441,2917,0
P20407_JH_D15_p2_K7,,,C107,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,1407,7.249925536717988,9373.129,9.145709,130.8401,4.88159,1.3959063,9373.129,1407,0
P20407_JH_D15_p1_I7,,,C216,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5285,8.572817095164234,25028.72,10.127819,142.59592,4.9670033,0.56972915,25028.72,5285,0
P20407_JH_D15_p1_J7,,,C148,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2199,7.696212639346407,12874.026,9.463045,124.51791,4.8324485,0.96720254,12874.026,2199,0
P20407_JH_D15_p1_P7,,,C17,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3309,8.104703468371108,18078.215,9.802518,132.30138,4.8926125,0.7318276,18078.215,3309,0
P20407_JH_D15_p1_M7,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4827,8.482187582217422,23478.447,10.063881,144.65523,4.981242,0.61611927,23478.447,4827,0
P20407_JH_D15_p2_H7,,,C14,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2750,7.919719760924575,15616.101,9.656122,138.68472,4.939388,0.88808805,15616.101,2750,0
P20407_JH_D15_p1_G7,,,C238,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2769,7.926602599181384,15446.12,9.645178,133.17279,4.8991284,0.86217636,15446.12,2769,0
P20407_JH_D15_p2_N7,,,C12,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4770,8.470311205516108,23614.3,10.06965,142.85316,4.968793,0.60494345,23614.3,4770,0
P20407_JH_D15_p3_F15,,,C41,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3215,8.075893630298857,17518.086,9.771047,152.61487,5.0344486,0.8711846,17518.086,3215,0
P20407_JH_D15_p3_A15,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3192,8.068716192714781,17629.682,9.777396,135.4014,4.915602,0.7680309,17629.682,3192,0
P20407_JH_D15_p3_G15,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4201,8.343315881404946,21567.19,9.978974,133.7134,4.9031496,0.6199853,21567.19,4201,0
P20407_JH_D15_p3_H15,,,C42,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4262,8.35772841676521,21763.172,9.98802,140.19066,4.9501114,0.6441646,21763.172,4262,0
P20407_JH_D15_p3_E15,,,C11,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2934,7.984462732262196,16485.309,9.710285,115.30138,4.756185,0.69941896,16485.309,2934,0
P20407_JH_D15_p3_C15,,,C212,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,6212,8.734399150063695,28061.031,10.242173,144.38663,4.979397,0.51454496,28061.031,6212,0
P20407_JH_D15_p3_D15,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3350,8.11701408773731,18131.746,9.805475,146.88716,4.9964495,0.8101104,18131.746,3350,0
P20407_JH_D15_p3_J15,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3168,8.06117135969092,17417.266,9.765275,154.2506,5.0450406,0.88561887,17417.266,3168,0
P20407_JH_D15_p3_M15,,,C64,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4830,8.482808764554406,24022.77,10.086799,152.98907,5.0368814,0.6368503,24022.77,4830,0
P20407_JH_D15_p3_K15,,,C315,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2460,7.8083230503910555,14549.366,9.585371,118.243,4.781163,0.81270206,14549.366,2460,0
P20407_JH_D15_p3_L15,,,C431,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4171,8.336150816120663,21494.8,9.975613,140.92114,4.9552717,0.65560573,21494.8,4171,0
P20407_JH_D15_p3_B15,,,C151,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3388,8.128290171607052,18403.416,9.820346,135.71887,4.917927,0.7374656,18403.416,3388,0
P20407_JH_D15_p3_F10,,,C161,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4876,8.492285555710053,23958.0,10.0841,145.61205,4.98779,0.60778046,23958.0,4876,0
P20407_JH_D15_p3_I10,,,C534,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3111,8.043020885298283,17334.357,9.760504,128.99687,4.8675103,0.74416876,17334.357,3111,0
P20407_JH_D15_p3_A10,,,C357,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5413,8.596743470174246,25519.316,10.14723,152.9149,5.0364,0.5992124,25519.316,5413,0
P20407_JH_D15_p3_G10,,,C18,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3339,8.113726085970747,18145.7,9.806244,129.40575,4.870651,0.7131483,18145.7,3339,0
P20407_JH_D15_p3_H10,,,C53,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2811,7.941651252930556,15921.374,9.675481,109.56926,4.705642,0.68818974,15921.374,2811,0
P20407_JH_D15_p3_E10,,,C299,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4070,8.31164394850298,21289.342,9.966009,130.97423,4.8826065,0.6152103,21289.342,4070,0
P20407_JH_D15_p3_D10,,,C42,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3964,8.285261134068948,20459.314,9.926243,142.54283,4.9666333,0.6967136,20459.314,3964,0
P20407_JH_D15_p3_J10,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2907,7.97522083865341,16268.582,9.697053,143.61432,4.9740705,0.88277096,16268.582,2907,0
P20407_JH_D15_p3_L10,,,C0,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3966,8.28576542051433,20752.98,9.940494,174.65079,5.168498,0.8415696,20752.98,3966,1
P20407_JH_D15_p3_B10,,,C202,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3608,8.19118600464279,19337.164,9.869836,144.95924,4.9833274,0.7496407,19337.164,3608,0
P20407_JH_D15_p1_F4,,,C33,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3520,8.166500319155052,18941.941,9.849187,135.91055,4.9193277,0.71751124,18941.941,3520,0
P20407_JH_D15_p2_J4,,,C240,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3767,8.234299635696253,19872.734,9.897154,140.87935,4.954977,0.7089077,19872.734,3767,0
P20407_JH_D15_p1_A4,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3754,8.230843564198235,19799.959,9.893486,135.88339,4.9191294,0.6862812,19799.959,3754,0
P20407_JH_D15_p2_F4,,,C38,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4026,8.300776960851454,20858.945,9.945586,155.54213,5.053325,0.7456855,20858.945,4026,0
P20407_JH_D15_p1_O4,,,C137,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3001,8.007034012193408,16468.867,9.709288,138.24438,4.9362307,0.8394286,16468.867,3001,0
P20407_JH_D15_p2_C4,,,C289,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3445,8.144969417087875,18321.072,9.815862,157.98329,5.068799,0.86230373,18321.072,3445,0
P20407_JH_D15_p2_E4,,,C275,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,1817,7.505492274737424,11371.628,9.338964,114.4876,4.749163,1.0067829,11371.628,1817,0
P20407_JH_D15_p1_D4,,,C18,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3012,8.0106915391303,16855.592,9.732497,145.68675,4.9882994,0.86432296,16855.592,3012,0
P20407_JH_D15_p1_C4,,,C460,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3849,8.25582842728183,20103.895,9.908718,134.15958,4.906456,0.6673313,20103.895,3849,0
P20407_JH_D15_p1_E4,,,C156,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3448,8.145839612936841,18719.826,9.837392,149.0292,5.01083,0.7961036,18719.826,3448,0
P20407_JH_D15_p2_M4,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3167,8.060855752934316,17327.855,9.760128,136.31265,4.9222603,0.78666776,17327.855,3167,0
P20407_JH_D15_p1_L4,,,C203,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3697,8.21554741194707,19391.941,9.872664,137.08707,4.9278846,0.706928,19391.941,3697,0
P20407_JH_D15_p2_I4,,,C46,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4165,8.334711621820917,21427.791,9.97249,151.03749,5.024127,0.7048673,21427.791,4165,0
P20407_JH_D15_p2_G4,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3455,8.147867129923947,18562.273,9.82894,143.27654,4.9717317,0.77186954,18562.273,3455,0
P20407_JH_D15_p2_L4,,,C483,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3465,8.150756470275551,18770.258,9.840082,147.9995,5.003943,0.78847873,18770.258,3465,0
P20407_JH_D15_p1_B4,,,C123,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4203,8.343791731996841,21261.209,9.964686,146.57468,4.994334,0.68939954,21261.209,4203,0
P20407_JH_D15_p2_D4,,,C214,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2497,7.823245690685523,14207.234,9.561577,134.48741,4.908879,0.9466122,14207.234,2497,0
P20407_JH_D15_p2_B4,,,C99,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3305,8.10349427838097,18022.172,9.799414,157.89767,5.0682607,0.87613004,18022.172,3305,0
P20407_JH_D15_p1_K4,,,C75,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3259,8.089482474360754,17678.385,9.780154,144.10161,4.977434,0.8151288,17678.385,3259,0
P20407_JH_D15_p2_K4,,,C96,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3134,8.050384453067021,17151.748,9.749913,149.7477,5.0156074,0.8730754,17151.748,3134,0
P20407_JH_D15_p1_I4,,,C18,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3245,8.085178748074537,17725.463,9.782814,151.54248,5.027443,0.8549423,17725.463,3245,0
P20407_JH_D15_p1_J4,,,C400,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3373,8.123854263105914,18103.639,9.803924,129.51656,4.8715,0.71541727,18103.639,3373,0
P20407_JH_D15_p1_P4,,,C77,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4159,8.333270353255308,21406.059,9.971476,136.71875,4.9252133,0.63869184,21406.059,4159,0
P20407_JH_D15_p1_M4,,,C123,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4797,8.47595444339964,23653.182,10.071295,139.85553,4.947735,0.59127575,23653.182,4797,0
P20407_JH_D15_p1_G4,,,C473,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2799,7.937374696163295,15497.298,9.648485,147.0754,4.9977217,0.9490389,15497.298,2799,0
P20407_JH_D15_p3_F18,,,C77,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3387,8.127995055771946,18349.777,9.817428,155.33748,5.052017,0.8465361,18349.777,3387,0
P20407_JH_D15_p3_A18,,,C322,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2547,7.843064016692054,14426.542,9.576895,158.44418,5.071694,1.0982825,14426.542,2547,0
P20407_JH_D15_p3_G18,,,C226,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2756,7.921898411023797,15532.156,9.650732,131.06613,4.8833027,0.8438373,15532.156,2756,0
P20407_JH_D15_p3_H18,,,C53,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3243,8.084562415235304,17835.742,9.789016,141.52467,4.959515,0.79348916,17835.742,3243,0
P20407_JH_D15_p3_E18,,,C46,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4837,8.484256691169973,23536.71,10.0663595,128.74194,4.8655477,0.5469836,23536.71,4837,0
P20407_JH_D15_p3_C18,,,C107,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2995,8.005033344637111,16709.07,9.723767,124.66634,4.8336306,0.7460998,16709.07,2995,0
