,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A30_D14_p6_P7,,,B258,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2487,7.81923445385907,13985.682,9.545861,120.30994,4.798349,0.86023647,13985.682,2487,0
P20407_A30_D14_p6_F7,,,B763,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2949,7.989560449333865,15809.969,9.668459,128.11758,4.8607235,0.81035954,15809.969,2949,0
P20407_A30_D14_p6_H7,,,B435,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3930,8.27664912542186,19697.383,9.888291,126.56654,4.848638,0.6425551,19697.383,3930,0
P20407_A30_D14_p6_E7,,,B652,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2933,7.984121958702927,15920.274,9.675411,120.4367,4.799393,0.7564989,15920.274,2933,0
P20407_A30_D14_p6_D7,,,B334,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3338,8.113426639943654,17349.035,9.76135,120.912544,4.8033037,0.696941,17349.035,3338,0
P20407_A30_D14_p6_K7,,,B583,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2894,7.970740390007095,15875.691,9.672607,131.31407,4.8851786,0.82713926,15875.691,2894,0
P20407_A30_D14_p6_C7,,,B1408,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4515,8.415381925269553,21793.193,9.989399,125.986664,4.844082,0.578101,21793.193,4515,0
P20407_A30_D14_p6_J7,,,B332,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3852,8.256607344626158,19135.545,9.859355,123.86165,4.827206,0.6472857,19135.545,3852,0
P20407_A30_D14_p6_N7,,,B8,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3332,8.11162807830774,17485.668,9.769194,127.8065,4.858311,0.73092145,17485.668,3332,0
P20407_A30_D14_p6_B7,,,B358,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3140,8.052296499538647,16924.732,9.73659,129.44621,4.870961,0.7648346,16924.732,3140,0
P20407_A30_D14_p6_G7,,,B831,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3121,8.046229101075378,16602.8,9.717387,136.47166,4.923418,0.8219798,16602.8,3121,0
P20407_A30_D14_p6_O6,,,B819,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2965,7.994969522697877,15906.531,9.674548,114.12833,4.7460475,0.7174935,15906.531,2965,0
P20407_A30_D14_p6_P6,,,B180,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2578,7.8551570058813445,14200.677,9.561115,143.68277,4.9745436,1.0118022,14200.677,2578,0
P20407_A30_D14_p6_F6,,,B619,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2594,7.861341795599989,14683.377,9.59454,120.02231,4.7959747,0.81740266,14683.377,2594,0
P20407_A30_D14_p6_H6,,,B83,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2968,7.99598047476376,16081.988,9.685517,124.17201,4.829689,0.7721185,16081.988,2968,0
P20407_A30_D14_p6_E6,,,B728,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4735,8.462948176563842,22478.486,10.020358,128.80481,4.8660316,0.5730137,22478.486,4735,0
P20407_A30_D14_p6_D6,,,B415,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2887,7.968319500012717,15778.376,9.666459,129.87447,4.8742385,0.82311684,15778.376,2887,0
P20407_A30_D14_p6_A6,,,B385,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2669,7.8898337513942955,14948.456,9.612431,121.06769,4.804576,0.80990094,14948.456,2669,0
P20407_A30_D14_p6_K6,,,B99,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3175,8.063377822367027,16249.433,9.695875,129.77835,4.8735037,0.79866385,16249.433,3175,0
P20407_A30_D14_p6_M6,,,B1086,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3031,8.016977746762262,16232.516,9.694833,135.838,4.9187975,0.8368265,16232.516,3031,0
P20407_A30_D14_p6_C6,,,B1338,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4293,8.364973978438726,21005.285,9.952577,130.04466,4.8755383,0.6191045,21005.285,4293,0
P20407_A30_D14_p6_L6,,,B696,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2952,7.990576881743923,15900.931,9.674196,132.7818,4.89621,0.8350568,15900.931,2952,0
P20407_A30_D14_p6_J6,,,B1311,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2457,7.80710329012598,13868.359,9.537437,140.48788,4.9522142,1.0130101,13868.359,2457,0
P20407_A30_D14_p6_N6,,,B902,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3679,8.210668031162976,18614.855,9.831769,121.53845,4.808425,0.65291107,18614.855,3679,0
P20407_A30_D14_p6_I6,,,B149,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2603,7.86480400332846,14441.535,9.577933,115.63254,4.7590284,0.8006942,14441.535,2603,0
P20407_A30_D14_p6_G6,,,B1241,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3209,8.07402621612406,16890.758,9.734581,135.21979,4.9142694,0.80055493,16890.758,3209,0
P20407_A30_D14_p3_F16,,,B530,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2834,7.949797216161852,15224.239,9.63071,157.66818,5.066815,1.0356392,15224.239,2834,0
P20407_A30_D14_p3_N16,,,B273,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3158,8.058010800802085,16452.023,9.708264,129.83765,4.873957,0.7891895,16452.023,3158,0
P20407_A30_D14_p3_A16,,,B1349,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4332,8.374015421739909,21067.906,9.955554,144.62619,4.981043,0.68647635,21067.906,4332,0
P20407_A30_D14_p3_O16,,,B1479,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3030,8.016647877057803,16004.784,9.680705,114.47282,4.7490354,0.71524125,16004.784,3030,0
P20407_A30_D14_p3_H16,,,B315,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4563,8.425954710981966,22294.184,10.012126,131.01923,4.8829474,0.58768344,22294.184,4563,0
P20407_A30_D14_p3_D16,,,B81,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2291,7.73718007783463,13028.901,9.475002,122.13341,4.813268,0.93740374,13028.901,2291,0
P20407_A30_D14_p3_C16,,,B662,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4127,8.325548307161398,20202.834,9.913628,138.60797,4.9388385,0.6860818,20202.834,4127,0
P20407_A30_D14_p3_E16,,,B1454,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3554,8.176110342237342,18228.064,9.810773,151.04106,5.024151,0.82861817,18228.064,3554,0
P20407_A30_D14_p3_L16,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1894,7.546974117516527,11168.318,9.320926,155.09619,5.0504723,1.3887156,11168.318,1894,1
P20407_A30_D14_p3_B16,,,B558,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3221,8.07775756373692,16933.982,9.737137,142.82138,4.968572,0.8434011,16933.982,3221,0
P20407_A30_D14_p3_K16,,,B201,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3302,8.10258642539079,17394.646,9.763975,128.27232,4.8619213,0.73742414,17394.646,3302,0
P20407_A30_D14_p3_I16,,,B90,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3841,8.253748343328501,19302.986,9.868067,143.7236,4.974826,0.7445666,19302.986,3841,0
P20407_A30_D14_p3_J16,,,B61,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3054,8.024534871605695,16272.97,9.697322,138.83867,4.9404893,0.85318583,16272.97,3054,0
P20407_A30_D14_p3_P16,,,B1164,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3129,8.048788283534199,16670.81,9.721475,135.39449,4.915551,0.81216496,16670.81,3129,0
P20407_A30_D14_p3_M16,,,B721,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5504,8.61341204915678,25153.066,10.132775,147.28513,4.999137,0.5855553,25153.066,5504,0
P20407_A30_D14_p3_G16,,,B765,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4116,8.322880021769905,20284.41,9.917657,135.49486,4.916287,0.6679753,20284.41,4116,0
P20407_A30_D14_p1_J12,,,B149,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2663,7.88758403166028,14651.55,9.59237,144.07681,4.9772635,0.98335546,14651.55,2663,0
P20407_A30_D14_p1_F12,,,B69,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2447,7.803026643632217,13855.104,9.536481,123.584694,4.824986,0.8919796,13855.104,2447,0
P20407_A30_D14_p1_C12,,,B1482,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3060,8.026496938945412,16214.713,9.693736,127.24738,4.853961,0.7847649,16214.713,3060,0
P20407_A30_D14_p1_E12,,,B693,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1712,7.44600149832412,10295.434,9.2395525,110.42395,4.713342,1.0725527,10295.434,1712,0
P20407_A30_D14_p1_O12,,,B667,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2470,7.81237820598861,13761.393,9.529695,121.57096,4.80869,0.88342047,13761.393,2470,0
P20407_A30_D14_p1_M12,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2505,7.826443135456014,13995.445,9.546558,134.66171,4.9101644,0.9621824,13995.445,2505,1
P20407_A30_D14_p1_P12,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2175,7.685243607975833,12613.7705,9.442624,132.97865,4.8976803,1.0542339,12613.7705,2175,1
P20407_A30_D14_p1_I12,,,B429,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3235,8.082093278178382,16885.285,9.734257,115.77876,4.760281,0.6856785,16885.285,3235,0
P20407_A30_D14_p1_G12,,,B1330,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2840,7.951911381854188,15364.434,9.639875,129.26953,4.8696055,0.8413557,15364.434,2840,0
P20407_A30_D14_p1_L12,,,B6,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2926,7.9817332866918855,15727.883,9.663254,153.09549,5.0375724,0.9734018,15727.883,2926,0
P20407_A30_D14_p1_A12,,,B729,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2374,7.772752716468742,13271.48,9.493448,129.8805,4.8742847,0.97864366,13271.48,2374,0
P20407_A30_D14_p1_B12,,,B266,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2727,7.911324018963353,14842.785,9.605336,121.46926,4.80786,0.8183724,14842.785,2727,0
P20407_A30_D14_p1_K12,,,B298,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2150,7.67368812926773,12471.12,9.431251,115.16908,4.755047,0.92348623,12471.12,2150,0
P20407_A30_D14_p1_H12,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1844,7.520234556474628,11070.492,9.312129,140.6991,4.953706,1.270938,11070.492,1844,1
P20407_A30_D14_p1_N12,,,B493,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2953,7.9909154630913255,15799.897,9.667822,129.58044,4.8719893,0.8201347,15799.897,2953,0
P20407_A30_D14_p2_N7,,,B1183,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3484,8.156223323194624,17920.709,9.793768,116.88185,4.769683,0.6522167,17920.709,3484,0
P20407_A30_D14_p2_I7,,,B71,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3230,8.080546965824498,17037.555,9.743234,118.25985,4.781305,0.6941128,17037.555,3230,0
P20407_A30_D14_p2_M7,,,B639,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4918,8.50086053679534,23014.42,10.04392,116.70407,4.7681737,0.5070911,23014.42,4918,0
P20407_A30_D14_p2_O7,,,B165,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2582,7.8567067930958405,14383.733,9.573923,112.853065,4.7349086,0.78458816,14383.733,2582,0
P20407_A30_D14_p2_L7,,,B76,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5561,8.62371303479391,25080.201,10.129874,124.68535,4.8337817,0.49714652,25080.201,5561,0
P20407_A30_D14_p2_C7,,,B659,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2927,7.982074875081202,15831.766,9.669837,125.12861,4.837302,0.7903642,15831.766,2927,0
P20407_A30_D14_p2_G7,,,B1267,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2738,7.915348169263078,15211.465,9.62987,117.47053,4.7746644,0.77224994,15211.465,2738,0
P20407_A30_D14_p2_K7,,,B440,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2132,7.665284718471351,12432.531,9.428152,108.885284,4.699437,0.87580943,12432.531,2132,0
P20407_A30_D14_p2_H7,,,B71,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3924,8.275121630216509,19678.148,9.887315,123.87511,4.827314,0.6295059,19678.148,3924,0
P20407_A30_D14_p2_F7,,,B648,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4473,8.406038142050075,21487.12,9.975255,127.25278,4.854003,0.59222823,21487.12,4473,0
P20407_A30_D14_p2_P7,,,B134,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2637,7.87777633327726,14649.036,9.592198,112.992165,4.7361298,0.77132833,14649.036,2637,0
P20407_A30_D14_p2_J7,,,B653,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2917,7.978653729082731,15796.671,9.667618,116.06882,4.762762,0.7347676,15796.671,2917,0
P20407_A30_D14_p2_D7,,,B641,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2064,7.632885505395133,12107.794,9.401688,111.35906,4.7216997,0.9197304,12107.794,2064,0
P20407_A30_D14_p2_B7,,,B480,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2568,7.851271997109883,14388.164,9.574231,115.21568,4.755448,0.80076706,14388.164,2568,0
P20407_A30_D14_p2_E7,,,B51,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2687,7.89655270164304,14800.6,9.60249,125.4708,4.8400116,0.8477413,14800.6,2687,0
P20407_A30_D14_p4_N13,,,B603,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4143,8.329416783939319,20444.7,9.925528,127.748,4.857857,0.6248466,20444.7,4143,0
P20407_A30_D14_p4_B13,,,B585,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4101,8.319229938632326,20345.734,9.920675,118.26361,4.7813363,0.5812698,20345.734,4101,0
P20407_A30_D14_p4_I13,,,B575,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5564,8.624252263709645,25057.135,10.128954,121.654594,4.8093724,0.4855088,25057.135,5564,0
P20407_A30_D14_p4_D13,,,B1194,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2632,7.87587915949631,14602.091,9.588988,106.84311,4.6806774,0.7316974,14602.091,2632,0
P20407_A30_D14_p4_J13,,,B1259,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3825,8.249575150000199,19460.592,9.876198,123.45891,4.8239756,0.6344047,19460.592,3825,0
P20407_A30_D14_p4_M13,,,B490,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2287,7.7354333524996886,13038.722,9.475756,120.38191,4.798942,0.9232647,13038.722,2287,0
P20407_A30_D14_p4_H13,,,B11,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2988,8.002694162283937,16150.085,9.689742,121.310135,4.80656,0.7511424,16150.085,2988,0
P20407_A30_D14_p4_A13,,,B948,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3033,8.017637159908478,16348.701,9.701965,110.20069,4.7113366,0.6740639,16348.701,3033,0
P20407_A30_D14_p4_C13,,,B676,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2317,7.748460023899697,13302.516,9.495784,121.95259,4.811799,0.9167634,13302.516,2317,0
P20407_A30_D14_p4_K13,,,B165,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4658,8.446556111816797,22095.36,10.003168,122.017334,4.8123255,0.5522306,22095.36,4658,0
P20407_A30_D14_p4_G13,,,B719,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2987,8.002359546252707,16005.062,9.680723,128.80464,4.8660307,0.80477446,16005.062,2987,0
P20407_A30_D14_p4_O13,,,B912,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2477,7.815207062189088,14014.148,9.5478945,114.416214,4.7485447,0.8164336,14014.148,2477,0
P20407_A30_D14_p4_F13,,,B105,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2824,7.946263643580541,15433.607,9.644367,119.94843,4.7953644,0.77718985,15433.607,2824,0
P20407_A30_D14_p4_L13,,,B380,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3902,8.269500767180615,19497.93,9.878115,118.94626,4.7870436,0.61004555,19497.93,3902,0
P20407_A30_D14_p1_J18,,,B311,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3830,8.25088114470065,19304.924,9.868167,123.74196,4.826247,0.64098656,19304.924,3830,0
P20407_A30_D14_p1_F18,,,B403,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3438,8.142936010432265,17687.488,9.780669,134.07167,4.9058056,0.7580029,17687.488,3438,0
P20407_A30_D14_p1_C18,,,B737,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2549,7.843848638152472,14119.889,9.55541,142.211,4.964319,1.007168,14119.889,2549,0
P20407_A30_D14_p1_E18,,,B664,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2307,7.744136627627991,13054.202,9.476942,122.16744,4.8135448,0.9358476,13054.202,2307,0
P20407_A30_D14_p1_O18,,,B1334,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2559,7.847762537473608,14248.264,9.564461,112.08038,4.728099,0.78662485,14248.264,2559,0
P20407_A30_D14_p1_M18,,,B672,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4257,8.356554845453426,20400.248,9.923351,131.51552,4.8866997,0.6446761,20400.248,4257,0
P20407_A30_D14_p1_P18,,,B277,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2836,7.950502434808851,15508.718,9.649222,131.53015,4.8868103,0.8481046,15508.718,2836,0
P20407_A30_D14_p1_I18,,,B101,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3004,8.008032846969307,16189.857,9.692202,132.31541,4.892718,0.81727344,16189.857,3004,0
P20407_A30_D14_p1_G18,,,B205,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4486,8.408939605975984,21501.346,9.975917,142.29303,4.964892,0.6617867,21501.346,4486,0
P20407_A30_D14_p1_L18,,,B1049,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2722,7.909489492673759,14958.628,9.613111,139.51048,4.945282,0.9326423,14958.628,2722,0
P20407_A30_D14_p1_A18,,,B1465,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2132,7.665284718471351,12312.565,9.418457,122.89024,4.819396,0.99808806,12312.565,2132,0
P20407_A30_D14_p1_D18,,,B57,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2431,7.796469243086058,13548.544,9.514108,140.4329,4.9518256,1.0365165,13548.544,2431,0
P20407_A30_D14_p1_B18,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1491,7.307872780763706,9332.537,9.141369,140.33041,4.9511003,1.5036684,9332.537,1491,1
P20407_A30_D14_p1_K18,,,B1444,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2556,7.846589975291186,14274.612,9.566308,129.14542,4.8686523,0.904721,14274.612,2556,0
P20407_A30_D14_p1_H18,,,B167,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2926,7.9817332866918855,15708.255,9.662005,137.00516,4.927291,0.8721857,15708.255,2926,0
P20407_A30_D14_p1_N18,,,B48,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3170,8.061802274538348,16723.424,9.724626,126.51096,4.848202,0.75648963,16723.424,3170,0
P20407_A30_D14_p2_N9,,,B215,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3714,8.220133957151859,18896.56,9.846788,131.70549,4.888132,0.69698125,18896.56,3714,0
P20407_A30_D14_p2_I9,,,B488,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4045,8.305484017727691,20053.584,9.906213,126.43147,4.8475785,0.63046825,20053.584,4045,0
P20407_A30_D14_p2_M9,,,B1293,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3195,8.069655306886165,16985.99,9.740203,118.46055,4.782986,0.69740146,16985.99,3195,0
P20407_A30_D14_p2_O9,,,B185,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2797,7.936660155225426,15285.199,9.634706,114.67936,4.750822,0.75026405,15285.199,2797,0
P20407_A30_D14_p2_L9,,,B697,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2988,8.002694162283937,16267.201,9.696968,125.887276,4.843299,0.7738717,16267.201,2988,0
P20407_A30_D14_p2_C9,,,B123,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1952,7.577121930876679,11667.803,9.364675,116.92958,4.7700877,1.002156,11667.803,1952,0
P20407_A30_D14_p2_G9,,,B1244,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5041,8.525558107747866,23657.094,10.071461,137.19078,4.928635,0.5799139,23657.094,5041,0
P20407_A30_D14_p2_K9,,,B325,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2558,7.847371836159788,14450.697,9.5785675,116.6469,4.767688,0.80720603,14450.697,2558,0
P20407_A30_D14_p2_H9,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1256,7.136483208590247,8073.819,8.996506,139.8603,4.9477687,1.7322695,8073.819,1256,1
P20407_A30_D14_p2_F9,,,B617,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2874,7.963807953231451,15797.263,9.667655,131.43834,4.886117,0.83203244,15797.263,2874,0
P20407_A30_D14_p2_P9,,,B189,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3857,8.257904193465674,19431.635,9.874709,114.51529,4.749403,0.589324,19431.635,3857,0
P20407_A30_D14_p2_J9,,,B4,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,6065,8.710454688248527,26173.172,10.172528,126.97823,4.85186,0.48514652,26173.172,6065,0
P20407_A30_D14_p2_D9,,,B1142,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3617,8.193676665955241,18655.998,9.833977,115.2706,4.7559204,0.6178742,18655.998,3617,0
P20407_A30_D14_p2_B9,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1360,7.215975002651466,8574.99,9.056722,146.88731,4.9964504,1.7129736,8574.99,1360,1
P20407_A30_D14_p2_E9,,,B726,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3625,8.195885391314796,18665.807,9.834502,129.83725,4.8739543,0.69558877,18665.807,3625,0
P20407_A30_D14_p6_O16,,,B102,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2522,7.833203948641057,14149.882,9.557532,111.2018,4.7202992,0.785885,14149.882,2522,0
P20407_A30_D14_p6_P16,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1434,7.268920128193722,8975.336,9.102347,143.41208,4.972671,1.5978463,8975.336,1434,1
P20407_A30_D14_p6_F16,,,B1146,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3221,8.07775756373692,17251.508,9.7557125,121.90352,4.8113995,0.7066253,17251.508,3221,0
P20407_A30_D14_p6_H16,,,B1288,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2369,7.7706452341291765,13442.706,9.506267,130.57173,4.8795524,0.9713203,13442.706,2369,0
P20407_A30_D14_p6_D16,,,B8,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3183,8.065893546964274,16782.236,9.728136,124.05716,4.828771,0.7392171,16782.236,3183,0
P20407_A30_D14_p6_A16,,,B1468,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3105,8.041091003708633,16567.514,9.71526,120.17311,4.79722,0.72535396,16567.514,3105,0
P20407_A30_D14_p6_K16,,,B1554,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2812,7.9420068084898565,15496.25,9.648417,112.871506,4.7350707,0.7283795,15496.25,2812,0
P20407_A30_D14_p6_M16,,,B830,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3028,8.015987811027237,16130.146,9.688507,138.67575,4.939324,0.85973024,16130.146,3028,0
P20407_A30_D14_p6_C16,,,B955,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3676,8.209852481301272,18786.568,9.840951,138.32372,4.9368,0.7362905,18786.568,3676,0
P20407_A30_D14_p6_L16,,,B63,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3381,8.126222529458525,17560.309,9.773454,125.44888,4.839838,0.7143888,17560.309,3381,0
P20407_A30_D14_p6_J16,,,B436,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3162,8.059276223305648,16752.994,9.726392,135.76146,4.918238,0.81037134,16752.994,3162,0
P20407_A30_D14_p6_N16,,,B403,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3196,8.069968149059841,16966.705,9.739067,127.22342,4.853774,0.74984163,16966.705,3196,0
P20407_A30_D14_p6_B16,,,B1004,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2648,7.88193748927207,14758.76,9.59966,136.32256,4.922333,0.92367214,14758.76,2648,0
P20407_A30_D14_p6_I16,,,B853,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3980,8.289288323000317,19535.785,9.880054,129.84834,4.874039,0.66466916,19535.785,3980,0
P20407_A30_D14_p5_M5,,,B102,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2239,7.7142311448490855,12995.473,9.472433,134.41385,4.9083357,1.0343128,12995.473,2239,0
P20407_A30_D14_p5_P5,,,B862,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3371,8.123261319121745,17724.594,9.782764,118.08895,4.7798705,0.6662435,17724.594,3371,0
P20407_A30_D14_p5_G5,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1893,7.546446273746024,11367.292,9.338583,134.4502,4.908604,1.1827812,11367.292,1893,1
P20407_A30_D14_p5_B5,,,B816,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3103,8.04044688130311,16699.117,9.723171,114.62623,4.750363,0.68642086,16699.117,3103,0
P20407_A30_D14_p5_E5,,,B560,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3204,8.07246736935477,16983.74,9.74007,126.158325,4.8454328,0.7428183,16983.74,3204,0
P20407_A30_D14_p5_I5,,,B1140,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4016,8.298290634359283,19966.906,9.901881,129.66246,4.8726172,0.6493868,19966.906,4016,0
