,TPM_p,UMI_p,TPM_logp,UMI_logp
ZNF259,0.18180318200731246,0.1693747537156747,0.7403985198152421,0.7711513232796813
PDP1,0.18186383402472464,0.20659062308579887,0.7402536574243108,0.6848893945032952
RNASE4,0.18200437005657766,0.19022298406805577,0.7399181841650778,0.720737009738955
LYRM2,0.182009941334367,0.28388594834981157,0.7399048903185145,0.5468561034416195
WARS,0.1822259836460353,0.21410196912653215,0.7393896967948482,0.6693793384185255
NABP2,0.1823159261458966,0.21388845946388016,0.739175392040735,0.6698126475292937
TRIAP1,0.18236080172620728,0.2531723413797316,0.7390685071451003,0.5965837419496257
NAT10,0.18248787564047905,0.03290895494109636,0.7387659844532712,1.482685908970333
AHSA2,0.1826113133862776,0.22524660137516375,0.7384723199614689,0.6473417531353487
NR2C2AP,0.18266681830389148,0.10508828342866386,0.7383403357142204,0.9784457019159017
RAD21,0.18270022015760842,0.3173097445286153,0.7382609293131608,0.4985165905846688
C14orf39,0.182820409621604,0.15187788550802908,0.7379753223261684,0.8185054578753237
BCL2L1,0.18285071512856424,0.11258516326549839,0.7379033367982805,0.948518838050173
SLC25A26,0.18287782593505386,0.21043934163420971,0.7378389498426127,0.676873065576062
PSMC4,0.18289678757777975,0.16891777405062852,0.7377939224595914,0.7723246502159824
CYP4V2,0.1829017843916489,0.04968792869749657,0.7377820575215797,1.3037491069774874
KDM3A,0.18304422735541964,0.25885433697989785,0.7374439628612196,0.5869445542260353
MB21D1,0.18305868141989726,0.10982075798867287,0.7374096702058132,0.9593155630928419
RPL32P3,0.1831826185189972,0.12009870785503743,0.7371157372151548,0.9204616651570097
MINPP1,0.18321661313172682,0.16782235555471373,0.7370351493127251,0.7751501874443613
ANKHD1,0.18324050716072532,0.3119150919675188,0.736978514883295,0.5059636114575209
RHOT1,0.18325673277091595,0.26836592254446284,0.7369400606074744,0.57127263228284
NAA35,0.18328657528651474,0.18252988317817026,0.7368693435075061,0.7386660241556834
STX4,0.183331846996899,0.1621936267985301,0.7367620861908459,0.7899662148635144
DLAT,0.18334745794050675,0.19645173545306474,0.736725107029061,0.7067441302812383
CACNB2,0.18336108032258347,0.14817645588895387,0.7366928409389555,0.8292207969626901
RCOR1,0.18336654538207298,0.12484800293275866,0.7366798970262891,0.9036184002266875
SMOX,0.18337503664407964,0.24224371485554344,0.7366597863630031,0.6157474821367045
NPLOC4,0.1834733469468358,0.05175688094532061,0.7364270165053012,1.2860319036888799
ZNF623,0.18366882062380283,0.17567327911159442,0.7359645626943024,0.7552942921012552
AP4M1,0.1837000659801385,0.3949025530324731,0.7358906877072297,0.40351005855433675
SRP54,0.1837637753153025,0.21992248306808393,0.7357400954046666,0.6577303696693206
CCDC109B,0.18408486524238662,0.02460059340415462,0.7349819160690987,1.6090544169193177
SPIN2B,0.18432974931354032,0.15657258936894222,0.7344045675477914,0.8052842660825102
EIF2A,0.1844001385192071,0.3309685266038588,0.7342387570453792,0.48021330342114743
TOMM34,0.18455109610135328,0.144349659828369,0.7338833710624411,0.8405842352320748
GATSL3,0.18463453378375239,0.15831061090137424,0.7336870658829737,0.8004899752104471
HEBP2,0.18470655352261617,0.11781880598461682,0.7335176952028731,0.9287853828639859
MAP3K11,0.18491104720585175,0.22419459634223413,0.7330371418574713,0.6493748592121931
SERTAD1,0.1849193046075097,0.25227118254356234,0.7330177484033759,0.5981323570016812
CRTC2,0.18522296285360496,0.7797050212329276,0.732305173040644,0.1080696689514026
RPL23AP82,0.1853692126526905,0.2254421842696894,0.7319623947079239,0.6469648164114505
LETM1,0.18569125931217906,0.8430464044983037,0.7312085384887007,0.07414851948808861
PLCD1,0.185728016755876,0.1666988203167351,0.7311225787335283,0.7780674735477904
GLS2,0.18575823318925785,0.26903929340725274,0.7310519283107392,0.5701842863034939
ZNF576,0.18577473651707418,0.23475291994369293,0.7310133459786567,0.6293889971127711
RARS,0.18608314495805928,0.10650505628081963,0.7302929626199851,0.9726297737958252
CCDC22-1,0.18610672835297856,0.2557145575800955,0.7302379254519903,0.5922445473090521
SSBP1,0.18624729839325907,0.06404912029902869,0.7299100181845523,1.193486830820173
NHLRC2,0.1862629857191379,0.2438773157437497,0.7298734397631792,0.6128285937226655
TPD52,0.1862935621240674,0.09621437874033627,0.7298021530602934,1.0167600200521103
RASA1,0.18642040545321714,0.6233782347398216,0.7295065517958664,0.2052483651926541
C9orf91,0.18680983169649604,0.18148742408032295,0.728600270829833,0.7411534634198524
CECR1,0.18694473276465534,0.350140036957333,0.728286766741218,0.45575822675140987
SETD8,0.1869941698291692,0.4524433448069569,0.7281719338404632,0.3444357956370615
GRPEL1,0.18710403022795863,0.11653962586864264,0.7279168576795075,0.9335263804748444
DRG2,0.18730496597846988,0.2759935380157356,0.7274507081108468,0.559101086184644
ANKRD36B,0.18730718936119403,0.009659931052304024,0.7274455528971971,2.0150259733475258
CCDC47,0.18735833154113804,0.39064276981345325,0.7273269897231606,0.4082202093914681
PEBP1P3,0.187500504071081,0.24234588384062075,0.7269975603896239,0.6155643522172114
CTD-2207O23.3,0.1875420090592044,0.07181674485437475,0.7269014358877023,1.1437742834736695
ISCA2,0.18761811280386564,0.3684192335112614,0.726725236793578,0.4336577053216378
TCERG1,0.18775657558248693,0.4505283833583249,0.7264048442615721,0.3462778432030157
ZNHIT1,0.18782234543931864,0.02112330730025993,0.7262527404847583,1.6752380828331996
AGAP8,0.18784182149624065,0.20995424334388949,0.7262077090721163,0.6778753434970439
C9orf89,0.1879158687226733,0.19124375553621006,0.7260365439670856,0.7184127364642313
JADE2,0.18801169647568097,0.2507507321419289,0.7258151318169875,0.6007577902527667
RPL41P2,0.18805821067267842,0.07501865674566979,0.7257077004123195,1.1248307164205154
UCK1,0.18813605820520185,0.18693458880991395,0.7255279594801243,0.7283103329740409
FGD1,0.18815558736112534,0.17642937412691798,0.7254828805911224,0.753429106510324
RLTPR,0.18817506113295868,0.3222107463957444,0.7254379342032029,0.49185997905478174
TIMM13,0.18822462385071811,0.12920052465485904,0.7253235620832773,0.8887357227631673
NCKAP1L,0.18825307563224972,0.13552337243202292,0.7252579196733285,0.867985799675745
ARID4B,0.18827637909829092,0.15392948707079732,0.725204162568291,0.8126781777937534
snoU13-65,0.18836363279957702,0.22187341291343574,0.725002942302387,0.653894736149123
AC131097.3,0.18875399064774664,0.3588002002769833,0.7241038577227495,0.44514732321109934
SCFD1,0.18877482043150082,0.16152866502639432,0.7240559341742024,0.791750396192877
RAD54L2,0.18879675012589126,0.24077233390315855,0.7240054857505552,0.6183934174286506
SNX10,0.18889913276286474,0.0785611576897827,0.7237700359223533,1.104792125341017
ZNF546,0.1889323719002099,0.12996461726456862,0.7236936231627433,0.8861748678341121
DCAF13,0.18901255782938906,0.3508388192934979,0.7235093407218267,0.4548923592278237
GRAP,0.1891920799678069,0.15732875982658795,0.7230970481576533,0.803191880731414
CGRRF1,0.18929782803463788,0.27769248818324954,0.7228543690155117,0.5564358681240238
MRPL45P2,0.18933586603053104,0.2841119720004911,0.7227671095241692,0.5465104654526972
P4HA1,0.18934814154926968,0.192033374389597,0.7227389531196428,0.7166232866420326
IFT57,0.18942672736066968,0.11256231575658608,0.7225587437787494,0.948606980694479
TBPL1,0.18956773182560055,0.14845744611684739,0.7222355862106932,0.8283980147984268
ASMTL-AS1,0.18970664799291082,0.17058966286052885,0.7219174496276912,0.7680472891042994
C2CD2L,0.18973880315126251,0.22447784977329585,0.7218438432221951,0.6488265063124408
NIT1,0.1897549881756884,0.41987802015254505,0.7218067987858299,0.37687685928992193
LSMD1,0.18980812059886912,0.6127010032829627,0.7216852110033778,0.2127514085208325
DPP4,0.18987239422308944,0.07458957563247554,0.7215381732729295,1.1273218637020515
AC010970.2,0.1898979504650236,0.3467602318471464,0.7214797225011818,0.45997071534712
UTP23,0.19013387791830375,0.17445195982666115,0.7209404939597828,0.7583241472412446
VGLL4,0.19015920160232103,0.1037473732947636,0.7208826546940235,0.9840228900667681
ARHGAP35,0.19020155908705705,0.12098914829087747,0.7207859274610099,0.9172535804995479
RP11-572P18.1,0.1902973265430847,0.02453595013319763,0.720567313004318,1.6101971196836695
VCPIP1,0.19038249651735972,0.026940196666718496,0.720372982502789,1.5695992381988215
ENDOV,0.19053787653770496,0.12840276691001318,0.7200186791157824,0.8914256176939294
PARP1,0.1908909955358126,0.3981509677354963,0.7192145571031392,0.3999522243514518
PPP1R32,0.19107725459039449,0.09164623031684173,0.7187910073133637,1.0378853941634578
HIST2H2BD,0.191093442906928,0.1820133759791602,0.7187542148717031,0.7398966949793145
MED21,0.19112714270599424,0.34110658544968603,0.7186776327232552,0.4671098959638977
RAD51L3-RFFL,0.19115313298290915,0.08866817968250398,0.7186185795385501,1.0522322073123975
ODC1,0.19115516399345903,0.3384159914806609,0.718613965164855,0.47054912303337926
ASXL1,0.191164094852634,0.06153738816930341,0.7185936751963572,1.2108609404533714
FKRP,0.1912361301242525,0.07037408479623083,0.718430053319104,1.1525872400344697
HIST1H4K,0.1913217201822732,0.2510629276644464,0.7182357230211133,0.6002174111397337
USP53,0.19136143000644906,0.09028819992081809,0.7181455922820393,1.044369005435588
GBE1,0.19166399809697857,0.18621376851845334,0.7174594567421615,0.729988210731049
SNHG10,0.1916767840922961,0.24714897382641524,0.7174304857196557,0.607041188409559
ERAP2,0.19171108995847183,0.16993789026784165,0.7173527636557867,0.7697097776960056
EGLN1,0.19171839716830993,0.34025024113772273,0.7173362105161992,0.4682015583369855
CDC42SE2,0.19175362526264894,0.1214853154612217,0.7172564166009849,0.9154762142432837
HSD17B12,0.19189219839213212,0.08807132874081555,0.7169426816695396,1.0551654513637108
RP11-123C21.2,0.191929448117151,0.12176800752440178,0.7168583854854862,0.9144668002144866
GCN1L1,0.19246506740451114,0.18248187185061762,0.7156480838705698,0.7387802728310092
RP11-51O6.1,0.19249864805943318,0.2781434534294809,0.7155723162458172,0.5557311574485194
NCDN,0.19256473175934732,0.38942742123420626,0.7154232509853827,0.4095734712252958
XRCC6,0.19262938740643298,0.32007384551438783,0.7152774564905047,0.49474981230650694
THAP7,0.1926933543919895,0.23266438717039406,0.7151332630334731,0.6332700870141328
SNRNP25,0.19285509635264117,0.1830278171507881,0.7147688800616921,0.7374828997941545
CHCHD5,0.19295646815312295,0.08327835250513337,0.7145406587296573,1.0794678750562
SUMO1P3,0.19299370834796936,0.1820921155007311,0.7144568488901407,0.7397088585359803
PCM1,0.1932133584524822,0.2656477107540802,0.7139628504793142,0.5756939223145847
DDX23,0.1932973574134944,0.12868464820877118,0.7137740832119135,0.8904732603675102
PRPSAP2,0.1933311774753723,0.16661276719462884,0.7136981039969139,0.7782917225586975
RP3-472M2.2,0.1936248809022303,0.15218365996188296,0.7130388363651848,0.8176319754849344
ZNF688,0.19379453525538398,0.3640954836771956,0.7126584736314531,0.4387847081197154
NBN,0.19412629783298893,0.3013479792205771,0.7119156277742857,0.520931716478449
HNRNPF,0.19414341841901833,0.1432746580615292,0.7118773277177368,0.8438306193536763
PNPO,0.1941619813496048,0.05337780757711873,0.711835804842533,1.2726392682538945
ARHGAP11A,0.19416531442826143,0.1736259565531936,0.7118283495970011,0.7603853485998757
MRPS7,0.19432315128243122,0.14844577668059275,0.7114754553176141,0.8284321536786126
ZCCHC6,0.19440314337467843,0.02277078428709613,0.711296717088548,1.642622010856433
TMEM39B,0.19451029849209275,0.2865872089520546,0.711057399685915,0.5427431970702398
GFER,0.19451570989003192,0.2702514415807037,0.7110453175103592,0.5682319807460673
CENPJ,0.19454685735592558,0.27424728892035183,0.710975780249617,0.561857656962917
LSM12,0.19467156280867237,0.24464624966951062,0.7106974846241351,0.6114614374160839
PFDN2,0.19468207819468963,0.22500188414549624,0.7106740263916053,0.6478138451305663
UBE2D2,0.1947256815568592,0.30330209925642304,0.7105767674172392,0.5181245837799215
RP11-325F22.2,0.19487411768928786,0.11532759128174935,0.7102458381073536,0.938066778499694
SETD1B,0.19511564593938818,0.09238369113694171,0.7097079039899178,1.034404689758004
THOC7,0.19532262138570006,0.13249885437486855,0.7092474557697236,0.877787876752259
C17orf75,0.1953478979042387,0.15937172789796256,0.7091912577614463,0.7975887187424215
PDE4B,0.1953676460676622,0.2668009131810502,0.7091473561632521,0.5738126882906747
RFFL,0.1953997231418948,0.07537593715029026,0.7090760559602987,1.122767275227651
TCEANC,0.19546277495620168,0.34633137101073347,0.7089359399072199,0.46050816787939897
ZSWIM6,0.19568926033856307,0.1990812848780008,0.7084330082903126,0.7009695649662657
HIST2H2AA4,0.19577781954483975,0.13767751788555999,0.7082365127112961,0.8611369722731875
PWP2,0.19577896663326744,0.11813071056214504,0.7082339681292994,0.9276371837255784
GVINP1,0.19581752224948407,0.41610522892925017,0.7081484490202229,0.3807968266707607
ZNF14,0.195865222034385,0.5078230118145499,0.708042670791413,0.2942876231203526
GLTSCR2,0.19588009336333612,0.2010899079854088,0.7080096976537581,0.6966097246107565
LCAT,0.19593121552282056,0.16635685386314636,0.7078963672245974,0.7789593015963259
NABP1,0.19605345935613228,0.1527676361469046,0.7076254901858893,0.8159686413855348
UBXN8,0.19622706843838886,0.147027168996036,0.7072410843027895,0.8326024050151175
PSMC6,0.19652986368072048,0.1127115194913021,0.7065714470885718,0.9480316953483556
HCG17,0.1965570749042578,0.16290924403477547,0.7065113195031093,0.7880542716191195
AP4S1,0.19657940683540367,0.2536255477187489,0.7064619797194576,0.5958070020740301
TRIM5,0.19663510579575122,0.14185769149778144,0.7063389438166033,0.8481471118632988
ISY1-RAB43,0.19663826846581334,0.2754733722361248,0.7063319587001629,0.5599203744884621
AHCY,0.19665670699881244,0.19124058966243843,0.7062912373401592,0.7184199258905528
ITFG3,0.1967094003290754,0.07266196558554658,0.7061748855636493,1.138692858174233
PPIP5K2,0.1969437584334614,0.09896237565837412,0.7056577783524747,1.004529887722722
BZW2,0.19716215267007967,0.30239703081131325,0.7051764487459946,0.5194224774188241
GSTO1,0.1972258337065088,0.3764330034281733,0.7050361994284761,0.4243123071937827
ITK,0.1973027872666274,0.25890188723810703,0.7048667794920278,0.5868647838095905
USP12,0.1973338970491199,0.21652880281425524,0.7047983073634363,0.6644843253092954
CCND2,0.19741315626350922,0.13120953352067036,0.7046239078859837,0.8820346085198092
CPD,0.19746562499063033,0.19718431011901696,0.7045084958665132,0.70512764466773
RNF10,0.19763090462081268,0.1604451630841709,0.7041451414446614,0.7946733709805532
XRCC6BP1,0.19769590056055916,0.14019293337540892,0.7040023361612231,0.8532738770499083
BPTF,0.19775303789671214,0.6853680293034072,0.7038768361152683,0.16407615818008087
STX17,0.19786394674023128,0.16453208799739727,0.7036333324141282,0.7837493908373375
PRRC2C,0.19790431294262484,0.7212704145260642,0.7035447410802514,0.14190188157894956
LPCAT1,0.19791632911598545,0.3126406264970733,0.7035183727849621,0.5049545876825682
RP11-764K9.4,0.1979184331404055,0.39179690374836706,0.7035137558776939,0.4069390004247742
FAM214B,0.19797651316645384,0.34657192578662865,0.7033863289669043,0.46020662041542576
CSE1L,0.19814687225559202,0.3748166267125046,0.7030127786053807,0.42618115223107705
MRPS15,0.1981717174504433,0.207907414770093,0.7029583268016041,0.6821300217973759
SCML4,0.1981817729311648,0.16489957523342222,0.7029362907156498,0.7827804630578367
EZR,0.19824077296527298,0.34241574975311667,0.702807017596854,0.46544626772864467
UQCRB,0.19840588917978164,0.02054733834211377,0.7024454410511789,1.6872444277148548
C1orf109,0.1984282925672806,0.21258040102669362,0.7023964046121592,0.6724767779985998
GOPC,0.1985465752241567,0.3524767903071861,0.7021375997815555,0.4528694749091054
RP11-724M22.1,0.1985700324926307,0.10899677161583615,0.7020862931271741,0.9625863652721436
RP11-1094M14.11,0.19857142620346685,0.2595225033191028,0.7020832449391179,0.5858249783026719
VAV3,0.19870025411769707,0.13767790732696528,0.7018015774707433,0.8611357438081721
POLR2D,0.1987867579250216,0.3078703810503114,0.7016125492728926,0.5116320907822668
USP37,0.19893416617418955,0.12044141969122847,0.7012906220709129,0.919224133926194
SLC39A13,0.19907387324179796,0.16652797427104615,0.7009857337016921,0.7785128008900334
RFXANK,0.19913524113858827,0.49500924697525184,0.7008518756949788,0.3053866881920545
RP11-169K16.7,0.19913686446822287,0.017952756220126893,0.7008483353862667,1.7458688663446609
PGM1,0.19918315270790043,0.23426900981777352,0.7007473978170128,0.6302851580752318
RNH1,0.199205873114867,0.24471104374076613,0.7006978615760859,0.6113464306177805
TNXB,0.19931364296949064,0.12817543879200202,0.7004629729323409,0.8921951871341479
FUNDC1,0.19932792407390226,0.18441022832419712,0.7004318562332466,0.7342149944452699
TPTE2P5,0.19941299690303774,0.13072108651084605,0.7002465396084893,0.8836543510832022
BRD3,0.1995967414021358,0.20549775112153626,0.699846553242151,0.6871929264927851
HIST1H2AC,0.19966820041466313,0.19682755925598425,0.6996910962916206,0.7059140929227739
ASNS,0.19967323092761916,0.08517641171770828,0.6996801546569862,1.0696806596840076
BRWD3,0.19976932431973007,0.16547111598911887,0.6994711993005878,0.7812778040713941
PTBP2,0.20001673965540087,0.098684276278269,0.6989336561572898,1.005752039524655
SLC50A1,0.20009690771689176,0.26684392872335977,0.6987596228673736,0.5737426738869565
TBP,0.20013624627817955,0.23116244708792888,0.6986742500291777,0.6360827167356812
ATP9B,0.2002921875010393,0.23133065103832026,0.6983359902538977,0.6357668199103835
AAR2,0.2003099826148858,0.15239743155289368,0.6982974067397284,0.817022352365218
ICT1,0.20035567055147932,0.17602018254339155,0.6981983614700313,0.7544375329546129
RP11-540O11.7,0.20053155565826677,0.2920085698156471,0.6978172770590851,0.5346044027672248
ORAOV1,0.20054953357604974,0.18595313201450933,0.697778343732613,0.7305965024076518
SLC25A36,0.20065761796540507,0.15938096771288326,0.6975443476294423,0.797563540598423
IAH1,0.20082891498930835,0.14118206664895738,0.6971737580795799,0.8502204651116125
AP000295.9,0.200834472554951,0.069644794160201,0.6971617399561143,1.1571113408623355
DPH6,0.200836899754314,0.24702894721925062,0.6971564912908494,0.6072521524853635
ABCC1,0.20086833363933324,0.07319819500127886,0.6970885232301839,1.1354996281034864
SDCCAG3,0.20089483006542802,0.3103252337009482,0.6970312394734866,0.5081829088775971
LRRC57,0.20092524834151984,0.13448638700646343,0.696965486216291,0.8713216736331714
SLC25A44,0.20094690907512353,0.37579696122145534,0.6969186696508058,0.42504673602391646
ASXL2,0.20098987769556276,0.177319065229304,0.696825814080293,0.751244566831451
ST13,0.20116322880113052,0.12841956503946958,0.6964514022852496,0.8913688053841567
SDF2L1,0.2014470270210845,0.350285615223843,0.695839137597347,0.45557769698770445
POLR2J,0.2014842271588739,0.11020846171351993,0.6957589461778614,0.9577850594369687
AFF4,0.20164990407898867,0.4276051559505627,0.6954019802419109,0.36895706682299195
SAP30L-AS1,0.20169260979174916,0.1859691856108091,0.6953100144568567,0.730559010770492
RPRD2,0.20170846254249716,0.24735472082844842,0.6952758808729446,0.6066797965988481
PEX26,0.20187002364652915,0.11622406733896619,0.6949281661055792,0.9347039302054532
POLR2K,0.20196859587644292,0.18750886836183586,0.6947161538100677,0.726978187192112
WIPF2,0.20202714240039782,0.2571554007359165,0.6945902790541869,0.5898043502650122
STAG3L3,0.20228554037999447,0.29458690964367945,0.6940351600251172,0.5307865555104485
GPR89B,0.20246046939277754,0.05970244076259623,0.6936597605999352,1.224007913626759
ADCK3,0.2026546425570601,0.10277981108414058,0.6932434426806486,0.9880921849111173
INVS,0.20303558857756432,0.22860590726542773,0.6924278312089559,0.6409125514576598
AC083884.8,0.2030388200815913,0.06538737398991891,0.692420919055236,1.1845061039063636
MT-CO2,0.20330845039374312,0.003012807292913354,0.6918445697972705,2.5210286460567675
ZNF687,0.20332855206876746,0.08364203671335975,0.6918016320100336,1.0775754005004212
ATXN7L3,0.20335833133037057,0.3193572985372257,0.6917380304062425,0.4957231541005703
TRIM38,0.20336417589795974,0.09912118954535837,0.6917255488572347,1.0038334946678567
RABGAP1L,0.2035226601201379,0.724513026640351,0.6913872295971917,0.13995380157008436
PAQR8,0.20385656849223086,0.18944903562538537,0.690675290520523,0.7225076011234277
AP3S2,0.20392855357247072,0.3756470364045953,0.6905219611234426,0.42522003309391054
FANCA,0.20403520482962717,0.3646572455218045,0.6902948916714517,0.4381151528431287
PUSL1,0.20424960396724356,0.0631559032770911,0.6898387768763671,1.1995860490541326
BCL7C,0.20460319712598918,0.09650370319095507,0.6890875842928386,1.0154560209096872
SUGT1,0.20493167776481291,0.1438652002267377,0.6883909043850117,0.8420442455161227
OLA1,0.20511671814071458,0.12598195303793314,0.6879989408000261,0.8996916632744244
SLX4,0.20521997964476243,0.2659000406387879,0.6877803598025686,0.5752815962931039
TBC1D22B,0.20530870857221487,0.2470602047200995,0.6875926287850596,0.6071972030492077
DTWD1,0.20532536984925645,0.2448071543912474,0.6875573862123417,0.611175894258349
AC019201.1,0.20564190488007483,0.25762948974049793,0.6868883818762272,0.5890044266439466
SLC6A16,0.20567304926034297,0.20193694583830518,0.6868226131392414,0.694784216441172
TSR1,0.2059910429650434,0.3278653507790857,0.6861516634921485,0.4843044776903824
ARHGEF9-1,0.20602137075234003,0.11856140510756338,0.6860877275996533,0.9260566623771861
Metazoa_SRP-8,0.20622496983638725,0.3382378290930302,0.6856587512464121,0.4707778217897188
DRAM1,0.2062809709073384,0.2913127722769602,0.6855408331567946,0.5356404738076092
CHFR,0.2063189251083481,0.2922046817696209,0.6854609334754364,0.534312829981383
VPS4B,0.20645436838294462,0.15571560880417984,0.6851759234236389,0.8076678519292366
TANGO2,0.20645608568470708,0.15156427325214455,0.6851723109470262,0.8194031585853283
RP11-624L4.1,0.20647776133800183,0.25032996615171144,0.6851267171227656,0.601487159359567
ZNF568,0.20653774816016893,0.341006079764528,0.6850005623153158,0.46723787794401883
PLXND1,0.2065884458570054,0.05290624327989733,0.6848939714943479,1.2764930753746553
AC024560.3,0.20674119127814572,0.36677603793144953,0.6845729855761022,0.43559904523232956
WDR13-1,0.20704144129800164,0.268694623113467,0.6839427177038678,0.5707410242088691
CLIP4,0.20711572975419199,0.1443813798853461,0.6837869166254674,0.8404888118527257
RP11-504P24.8,0.20711591896080755,0.39650219750378024,0.6837865198842269,0.40175440138264207
VPS72,0.20727876220973698,0.410612597752842,0.683445193456649,0.386567730438845
RIC8B,0.2073280797857481,0.29685980514572163,0.6833418746058534,0.5274486019497966
RP11-371E8.4,0.20745683036393883,0.19846309544830704,0.6830722617724178,0.7023202391942174
ARRDC5,0.2074969221490352,0.05996831042994505,0.6829883408969671,1.2220781869682624
TMED2,0.2075813201436127,0.21169681796582865,0.6828117304168255,0.67428566985148
ARL2BP,0.2077099486778197,0.1808454049700735,0.6825427015756158,0.7426925215802365
SH3GLB1,0.20809592607432123,0.20251636844361745,0.6817364219544501,0.6935398690544963
RBM8A,0.20813831199458305,0.39771179266627954,0.6816479718959968,0.40043153143302396
VARS2,0.2082773913110887,0.38026696199571963,0.6813578705310784,0.4199114049229654
TUBG1,0.20860604421393836,0.3407622133628439,0.6806731123489309,0.4675485695328111
TAF9B-1,0.20860829144260096,0.2681285356345109,0.6806684338950796,0.5716569636779727
CCDC71,0.2088876304856922,0.18715266281814744,0.6800872764910145,0.727803989340365
SNX29,0.20917302087124953,0.214728092452199,0.6794943314793915,0.6681111339575033
PSMD5-AS1,0.20944054897042638,0.18850679203999376,0.678939232450527,0.7246729972229164
MT-ND5,0.20960832370854537,0.3247070922568831,0.6785914751763203,0.48850822540421035
METTL18,0.20963784744594388,0.25368007944729193,0.6785303082670402,0.5957136349690035
ITFG1,0.2097674630091481,0.20481980653855636,0.6782618742522233,0.6886280484067681
SAMD9,0.2098241539114252,0.2879034846500158,0.6781445194472653,0.5407530785914746
THAP11,0.2098528710277879,0.23756666810770072,0.6780850847655894,0.6242144932883613
MRPL22,0.20986227878927982,0.12301578151963047,0.6780656156618152,0.9100391699651638
CXorf56,0.20987124241278823,0.443289427818254,0.678047066501305,0.35331262623494264
RP11-20L24.1,0.209968009655185,0.21060464492430742,0.6778468685448772,0.6765320545999632
LEAP2,0.21000826626093702,0.18094713455780717,0.6777636104048612,0.7424482899008269
EIF4A3,0.21001873057378306,0.36264714107496093,0.6777419708752066,0.4405157419448594
BRE,0.21013257002821067,0.33948311063009884,0.6775066278070319,0.469181827105441
ST7,0.21034385571743652,0.27719682301805404,0.6770701694895589,0.5572117515264463
GFOD2,0.21042052513428797,0.15961920739339022,0.6769118998899772,0.7969148500588865
GABPB1,0.21054828810333415,0.19106992757100888,0.6766482853303843,0.7188076610229127
FAM32A,0.21055643368536203,0.2716373433979702,0.6766314838976576,0.5660105255666673
RP11-68I3.2,0.21067201087263335,0.09759866069850817,0.6763931593658081,1.0105561419156683
XPR1,0.21096143657574493,0.18624269062360055,0.6757969258066083,0.7299207627897534
COG6,0.21096583306938085,0.16058014043214092,0.6757878750859593,0.7943081666168001
GABARAPL1,0.21117398216588434,0.16208686925117513,0.675359590389334,0.7902521661677563
POLN,0.2112674452508563,0.08878056315045094,0.6751674193564149,1.051682104496982
MTA2,0.21133070476090784,0.12401191324265312,0.6750373986436042,0.9065365922004758
FTSJ3,0.21138244762639952,0.23755284931045811,0.6749310776505326,0.6242397560998043
GPCPD1,0.21147438526072881,0.2327462082725914,0.6747422288260972,0.6331173854903533
TARS,0.21154284031689752,0.1097332987877502,0.6746016688128667,0.9596615649014092
TTI1,0.21159196561307492,0.19526636426644664,0.6745008269778365,0.7093725599458575
C17orf85,0.21161759977357122,0.18825440804680707,0.6744482158112849,0.7252548458417849
PRMT6,0.21173093391724326,0.20925635400286022,0.6742156868642505,0.6793213459202031
ZNF428,0.21179128136979447,0.12904481551297367,0.6740919220893637,0.8892594389258953
SNX25,0.21183272707890033,0.271872933364933,0.6740069427564568,0.565634026967005
KLHL8,0.2119320310972086,0.18363423865063844,0.6738033996956456,0.7360463412680648
MCRS1,0.21209270936351518,0.11150353848091596,0.6734742599964717,0.9527113503884468
SYMPK,0.2121800158602949,0.4179463075489531,0.6732955224624908,0.37887950729905007
ZNF195,0.21230001514491892,0.27213218899038427,0.6730499748525859,0.565220084923326
PPT2,0.2123607207951966,0.07648042873081122,0.6729258092451526,1.1164496861751618
CYB5D1,0.21242997238632447,0.24784637370510376,0.6727842073473754,0.6058174309705887
MTMR2,0.21256822032141187,0.10728722376328935,0.6725016634754678,0.96945199266097
POLR2F,0.21267342139555614,0.20526793556779824,0.672286782135349,0.6876788854737422
SLC16A1,0.21271434901136568,0.16829291336884342,0.672203213029724,0.7739341713064379
TIMM8B,0.21273114435762247,0.13740277949581448,0.672168923672716,0.8620044819235912
SNX27,0.21285010098830745,0.1431276769608346,0.6719261394325612,0.8442763774971964
C2orf68,0.21288385262174198,0.5655272063311823,0.6718572788304774,0.24754649723668717
MAN2A2,0.21288786008447566,0.21573435083189071,0.6718491034684241,0.6660806977858728
FAN1,0.21298690719995841,0.36707159344523005,0.6716470928315768,0.435249222925401
ZNF226,0.2133968717811357,0.1574947798944033,0.6708119512571377,0.8027338361640675
MGME1,0.21378774745143178,0.5411355728241989,0.6700171885880151,0.26669391575610196
TWSG1,0.21382567079885037,0.14090392604197097,0.6699401568586097,0.8510769058643182
KRR1,0.2139196829815093,0.15456983753089373,0.669749253684761,0.8108752495632691
ITIH4,0.21410502864909142,0.2877524092379399,0.669373132383726,0.5409810315057721
ZNF114,0.21421029404532135,0.1252559476280312,0.6691596626374146,0.9022016430199379
RP13-297E16.4,0.2143543076070157,0.23573167079482069,0.6688677845995358,0.6275820656410377
FBXO42,0.21443415836556048,0.1706267921183815,0.668706032374536,0.7679527741321701
CEBPZ,0.2144705082913987,0.06522511744454805,0.6686324189425816,1.1855851302350513
METAP2,0.21449294583780207,0.057930581569087584,0.6685869861556832,1.2370921115669227
UBTF,0.21460416905996768,0.4613487322700903,0.6683618453609739,0.3359706684392804
